rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,425.50266,0.0,55.89605,18.600002,31.251122
2,423.23334,0.0,62.321827,19.0,34.056225
3,417.71,0.0,86.54147,20.0,30.388477
4,410.92966,0.0,55.319675,18.400003,34.49487
5,406.87958,0.0,42.636,18.699999,38.255486
6,406.8555,0.0,54.448914,19.2,43.79946
7,405.8707,0.0,54.65468,18.8,35.555862
8,405.75284,0.0,75.56288,16.499998,36.52603
9,401.5159,0.0,40.401707,18.3,37.781998
10,399.9714,0.0,48.134697,19.4,34.664883
11,396.49475,0.0,51.17961,20.9,32.518757
12,395.3944,0.0,58.164124,19.5,31.843666
13,395.0901,0.0,50.514492,18.8,37.342876
14,392.69135,0.0,52.23062,19.1,38.864613
15,390.43185,0.0,60.39725,19.3,34.531857
16,386.93994,0.0,46.70749,19.300003,39.41651
17,386.83902,0.0,53.023365,19.5,32.415474
18,386.34152,0.0,53.893124,20.299997,36.025597
19,384.75546,0.0,41.748577,18.499998,35.258003
20,384.30096,0.0,54.690556,20.1,34.43915
21,383.3366,0.0,59.91651,20.4,31.205353
22,382.73193,0.0,57.868034,19.599998,38.757854
23,382.51703,0.0,43.090996,19.6,34.33968
24,381.0455,0.0,47.08473,20.0,38.510574
25,379.65793,0.0,39.313126,17.2,33.524155
26,378.4992,0.0,69.76058,18.600002,35.098343
27,378.4185,0.0,73.39251,20.0,27.699541
28,377.337,0.0,51.95971,18.6,34.96623
29,377.16306,0.0,73.1522,21.5,36.070858
30,376.6656,0.0,47.56842,17.599998,37.143635
31,376.04486,0.0,56.10854,20.800001,34.228848
32,375.09003,0.0,35.998344,18.6,38.67786
33,374.94595,0.0,38.298843,19.300001,33.509106
34,374.7599,0.0,37.553585,17.2,41.291084
35,374.60703,0.0,48.092087,19.199999,35.38711
36,374.5421,0.0,40.405582,17.2,36.96609
37,374.02466,0.0,67.29071,18.9,38.193214
38,373.7049,0.0,70.694244,20.7,33.34388
39,373.5712,0.0,50.178967,18.599998,38.570892
40,373.51645,0.0,83.165306,19.9,37.990215
41,372.97562,0.0,43.088642,19.199999,34.41625
42,372.86337,0.0,55.53864,21.100002,33.170326
43,372.6922,0.0,86.31831,18.2,32.895313
44,372.39984,0.0,52.96885,20.2,37.870037
45,372.20248,0.0,81.003204,21.2,34.36847
46,371.09897,0.0,49.983406,20.100002,34.776836
47,371.08496,0.0,66.71611,18.400002,32.30749
48,370.33594,0.0,52.387394,20.1,35.820175
49,370.08194,0.0,43.104847,19.9,33.427628
50,369.65073,0.0,48.469948,19.4,38.346878
