rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,630.69934,0.0,38.697037,17.9,31.633911
2,609.86395,0.0,87.28155,19.1,29.731525
3,606.9807,0.0,52.201813,18.0,34.870018
4,599.02014,0.0,53.18974,19.400002,26.258902
5,597.063,0.0,71.8618,19.900002,32.268784
6,592.499,0.0,46.08316,18.699999,31.434982
7,590.63995,0.0,49.99554,16.5,33.062794
8,589.9296,0.0,41.76106,18.8,32.68926
9,588.7478,0.0,70.99815,17.900002,28.240686
10,586.809,0.0,40.32379,17.1,32.934444
11,586.00415,0.0,68.09339,18.0,31.478308
12,583.34,0.0,52.495937,20.1,31.661715
13,583.0596,0.0,63.679672,20.5,32.5763
14,581.53406,0.0,62.96663,18.5,31.699762
15,578.2997,0.0,49.1802,18.400002,31.994434
16,577.7024,0.0,65.04435,18.5,26.283373
17,576.1437,0.0,43.2199,19.199999,26.769377
18,573.9465,0.0,55.993767,17.9,27.282127
19,573.8304,0.0,51.851143,18.9,32.139023
20,573.7772,0.0,53.731827,19.099998,33.23561
21,573.21704,0.0,49.778633,19.0,31.542606
22,571.339,0.0,53.39375,18.699999,30.017063
23,570.45447,0.0,57.392727,17.199999,26.371954
24,569.4702,0.0,36.58382,17.900002,33.666164
25,563.4394,0.0,50.51836,17.2,30.255959
26,563.1406,0.0,62.012722,18.400002,29.722374
27,563.0821,0.0,50.921562,19.1,28.809193
28,562.9496,0.0,49.765312,18.699999,32.89004
29,562.5977,0.0,67.29433,20.4,31.310057
30,562.26074,0.0,25.716084,17.900002,30.741093
31,561.6503,0.0,38.026947,18.800001,37.512302
32,561.5452,0.0,41.150574,20.400002,36.88877
33,561.26666,0.0,74.99104,19.9,32.630943
34,560.59576,0.0,42.71737,17.5,34.19352
35,560.56165,0.0,59.71896,21.599998,31.81674
36,560.2225,0.0,40.577057,17.7,33.790806
37,559.51483,0.0,43.73694,20.5,31.626871
38,558.80505,0.0,47.04255,18.099998,32.18979
39,558.75104,0.0,58.070045,20.799997,36.076996
40,558.4293,0.0,42.15911,18.6,32.085022
41,557.97296,0.0,56.547737,20.5,30.592728
42,557.773,0.0,34.15991,19.800001,31.629927
43,556.769,0.0,64.90808,19.099998,33.074783
44,556.66376,0.0,58.904808,18.4,29.238153
45,556.1302,0.0,58.289337,17.199999,32.803234
46,555.0732,0.0,33.30689,18.900002,32.68027
47,550.83105,0.0,69.90932,18.800001,28.716192
48,550.7025,0.0,71.35467,18.7,31.309147
