rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,890.3555,0.0,51.950077,18.999998,23.088287
2,877.6428,0.0,58.634647,18.6,20.000853
3,872.63464,0.0,61.910255,17.700003,24.521917
4,863.37805,0.0,67.12684,17.4,21.555748
5,862.3884,0.0,78.687584,20.1,22.105797
6,861.4526,0.0,66.28329,19.400002,20.821497
7,858.9469,0.0,49.471344,20.5,29.323505
8,855.92615,0.0,62.97052,20.800001,23.502834
9,852.1692,0.0,85.09966,18.800001,24.337187
10,851.85333,0.0,48.620255,18.999998,23.367342
11,848.17377,0.0,63.6059,18.5,23.567133
12,847.46204,0.0,84.322876,19.9,24.678322
13,842.5811,0.0,46.84293,18.9,28.487019
14,833.92004,0.0,56.092045,19.1,19.3038
15,833.87836,0.0,57.30039,20.100002,21.90241
16,826.5468,0.0,50.051056,17.6,25.128284
17,826.46185,0.0,44.228115,19.1,24.62943
18,826.254,0.0,50.79536,19.300003,29.61845
19,825.45654,0.0,46.486275,20.9,25.208946
20,825.253,0.0,76.34526,19.499998,24.80202
21,824.484,0.0,53.574883,19.9,27.638971
22,824.3132,0.0,55.291874,18.3,25.714827
23,823.02875,0.0,37.778976,18.9,27.031898
24,822.507,0.0,56.226204,17.7,23.351553
25,822.34863,0.0,53.356564,18.900002,25.133308
26,821.88965,0.0,50.05983,18.800001,23.92377
27,820.7182,0.0,42.071,17.599998,27.16252
28,818.7071,0.0,25.289248,19.2,24.929094
29,815.8532,0.0,53.789207,20.799997,26.173714
30,815.4716,0.0,46.271877,19.7,26.803406
31,815.47,0.0,27.261438,18.700003,20.58687
32,814.9447,0.0,54.55032,19.600002,25.561867
33,814.4223,0.0,61.558064,19.9,23.508543
34,812.61743,0.0,64.81543,20.700003,24.039165
35,811.66486,0.0,40.809647,20.499998,24.091269
36,810.35236,0.0,80.89147,21.0,22.056293
37,808.10657,0.0,32.304554,18.900002,23.406847
38,807.8111,0.0,42.073544,18.7,21.704922
39,804.27936,0.0,45.325985,16.6,28.997707
40,804.2348,0.0,60.79532,20.699999,20.763905
41,804.18195,0.0,45.20307,16.800001,22.656616
42,802.9597,0.0,45.244167,18.4,27.778824
43,801.1805,0.0,51.173088,18.6,29.314373
44,800.9668,0.0,50.001083,21.000002,24.780966
45,800.6384,0.0,68.32731,19.8,21.67475
46,800.3752,0.0,57.24286,19.400002,26.267164
47,799.11285,0.0,71.87985,18.9,26.465092
48,798.94214,0.0,78.89389,20.4,24.81043
49,798.11395,0.0,46.471256,19.5,23.618488
50,797.9326,0.0,35.392708,18.800001,22.24777
51,797.7967,0.0,40.802856,18.8,26.27381
52,795.59564,0.0,50.605995,19.400002,20.581171
53,795.4691,0.0,59.06688,20.2,22.445278
54,794.7473,0.0,33.270172,16.900002,28.241053
55,794.6715,0.0,79.141525,19.599998,22.70794
56,794.66656,0.0,55.68241,18.599998,26.391472
57,793.3701,0.0,66.600525,20.000002,24.838741
58,793.27277,0.0,57.75426,18.599998,23.12313
59,793.22034,0.0,80.55936,20.000002,20.608292
60,792.3391,0.0,48.752785,19.9,21.765688
61,790.9543,0.0,48.364788,18.9,27.838278
62,789.5075,0.0,52.769844,19.400002,26.20528
63,789.0051,0.0,66.36942,19.999998,19.891
64,788.96313,0.0,59.861595,17.899998,26.029587
65,788.3621,0.0,34.705494,18.3,26.603245
66,786.17847,0.0,51.549946,19.3,20.593468
67,785.2261,0.0,56.77606,18.800001,25.334074
68,784.741,0.0,49.59522,18.699999,25.428848
69,783.78033,0.0,40.42652,20.2,18.477066
70,783.4691,0.0,75.57029,20.199999,25.70139
71,782.74725,0.0,43.7563,17.0,21.513277
72,782.37836,0.0,65.40828,19.900002,25.199677
73,781.8035,0.0,59.146473,17.4,24.684843
74,780.96576,0.0,47.363617,20.600002,20.35764
75,780.52203,0.0,47.176144,17.400003,25.766174
76,780.5183,0.0,63.609783,19.099998,23.509424
77,780.01996,0.0,39.88129,19.400002,24.734695
78,777.6944,0.0,45.240875,18.1,24.515142
79,777.1062,0.0,45.84468,19.1,25.59028
80,776.13983,0.0,43.455666,19.1,30.20876
81,775.841,0.0,75.41813,17.999998,24.213968
82,775.7419,0.0,37.60102,19.099998,24.76257
83,774.65204,0.0,60.638447,18.7,24.945532
84,774.1052,0.0,68.92577,19.5,25.247322
85,773.7329,0.0,67.95995,18.400002,22.538984
86,773.71967,0.0,36.592915,21.2,25.659857
87,773.5106,0.0,47.94564,16.9,21.584284
88,773.2453,0.0,43.827473,19.3,25.100723
89,772.6363,0.0,41.52819,19.400002,17.69655
90,771.96844,0.0,53.661148,20.0,28.42782
91,771.8193,0.0,46.33333,17.8,26.608154
92,771.7566,0.0,59.844383,19.699997,23.91288
93,771.6525,0.0,63.61818,20.400002,25.851212
94,770.49567,0.0,51.141464,20.099998,24.641468
95,770.0305,0.0,51.977295,20.100002,23.244085
96,770.0114,0.0,73.008736,20.000002,25.928545
97,769.9396,0.0,42.93448,17.499998,27.009224
98,769.85846,0.0,52.12089,19.1,24.993784
99,769.5179,0.0,49.775673,19.3,28.519777
100,769.44086,0.0,60.550175,16.900002,24.4429
101,768.7701,0.0,41.809837,17.300003,24.687262
102,768.6482,0.0,56.478516,18.3,23.99908
103,768.50793,0.0,69.96658,21.600002,23.983784
104,768.14703,0.0,56.214333,18.599998,23.666546
105,767.8955,0.0,64.46189,20.300003,24.089226
106,767.5491,0.0,67.35007,20.300001,23.458456
107,767.42706,0.0,41.70891,17.100002,26.554968
108,767.33655,0.0,59.492847,18.800001,20.61154
109,767.2694,0.0,61.959404,19.3,26.918316
110,767.01276,0.0,65.788956,19.599998,23.211088
111,766.4991,0.0,39.14433,15.9,25.079176
112,766.1522,0.0,49.089478,19.3,23.062033
113,765.85364,0.0,61.656715,18.6,26.729443
114,765.62134,0.0,62.218803,20.7,26.12749
115,765.56366,0.0,38.982586,18.999998,24.43311
116,765.49756,0.0,38.856094,19.099998,23.60005
