rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,388.2065,0.0,79.89763,20.300001,34.90518
2,382.94357,0.0,77.29683,19.600002,39.436333
3,379.9115,0.0,57.63505,19.8,40.232883
4,379.4142,0.0,58.168972,18.8,39.66753
5,374.0099,0.0,55.779568,18.300001,36.533356
6,371.60654,0.0,57.315582,19.7,42.159332
7,371.2368,0.0,93.70056,21.8,35.54781
8,370.01605,0.0,56.29527,20.1,40.45472
9,366.21512,0.0,36.642582,20.0,36.88537
10,363.37564,0.0,34.545364,18.800001,39.860157
11,361.50687,0.0,57.15104,18.600002,33.781883
12,359.56067,0.0,43.722164,19.0,31.880365
13,359.5324,0.0,82.097176,22.4,38.493305
14,359.02597,0.0,54.294952,17.699999,36.196716
15,357.69165,0.0,67.48041,18.9,38.18388
16,357.54483,0.0,88.73653,21.1,37.62038
17,356.7303,0.0,55.07559,19.599998,38.18297
18,355.94705,0.0,58.480022,19.800001,40.264812
19,354.40637,0.0,46.810814,18.2,39.34816
20,353.96075,0.0,73.41111,18.6,38.79152
21,353.5847,0.0,62.059505,18.7,36.778103
22,353.31567,0.0,56.800343,19.2,38.975853
23,352.7484,0.0,44.013496,19.300001,38.01187
24,351.33655,0.0,52.646328,19.9,36.809696
25,351.16855,0.0,44.7576,18.900003,38.4874
26,350.5633,0.0,47.809425,17.9,37.0312
27,349.71045,0.0,47.22164,17.8,39.679844
28,349.33463,0.0,46.811516,18.099998,39.358547
29,349.0869,0.0,49.289803,19.3,38.010105
30,348.20215,0.0,48.3459,18.6,36.08423
31,347.46313,0.0,57.575882,18.999998,38.263218
32,346.877,0.0,68.62039,19.800001,39.824677
33,346.69717,0.0,44.507435,18.600002,37.68163
34,346.68997,0.0,69.042854,18.5,39.863033
35,346.5096,0.0,45.837967,20.099998,39.523697
36,345.71494,0.0,55.84393,20.099997,40.6445
37,345.03232,0.0,68.87235,19.800003,36.953327
38,344.46387,0.0,70.59844,19.2,35.033623
39,344.4185,0.0,45.914333,18.6,36.202835
40,343.9773,0.0,74.94762,19.599998,37.174496
41,343.82016,0.0,25.40898,16.4,44.278854
42,342.41595,0.0,41.394325,18.699999,33.69209
43,341.9923,0.0,54.831085,20.500002,34.687275
44,341.21555,0.0,71.25668,18.199999,36.792767
45,341.13058,0.0,49.728832,18.699999,38.841797
46,340.80685,0.0,36.730606,19.2,35.747948
47,340.77298,0.0,43.190792,19.2,34.322605
48,340.7364,0.0,37.19152,19.1,42.07093
49,340.5807,0.0,61.068245,19.300001,33.79711
50,339.74707,0.0,59.389362,17.8,39.333355
51,339.63107,0.0,60.430058,20.0,40.4606
