rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,557.5064,0.0,44.769424,17.6,28.140532
2,541.2922,0.0,47.332294,18.3,26.120981
3,538.81555,0.0,56.027946,19.0,26.881615
4,538.0812,0.0,43.756752,19.0,26.962286
5,529.75024,0.0,65.93023,19.300001,26.275867
6,529.5954,0.0,56.02454,17.7,24.851645
7,527.25586,0.0,57.169205,18.2,19.829376
8,524.0247,0.0,59.340576,19.899998,23.71855
9,523.6644,0.0,38.94567,19.8,27.768078
10,522.47406,0.0,62.048054,20.1,21.25002
11,519.4415,0.0,65.43588,19.7,27.614471
12,517.8293,0.0,50.444195,17.599998,27.027262
13,517.37897,0.0,44.39005,18.900002,27.20099
14,517.28424,0.0,57.49856,18.4,25.402311
15,516.646,0.0,61.045044,19.7,31.786375
16,516.3248,0.0,40.784035,17.8,29.957254
17,512.0986,0.0,45.070255,20.899998,26.66889
18,511.2222,0.0,30.873291,20.2,30.034422
19,511.01608,0.0,63.305794,21.300001,29.374292
20,509.83804,0.0,51.888905,20.100002,21.158915
21,509.6422,0.0,59.496304,19.699999,26.331812
22,507.24988,0.0,66.655014,18.9,32.912876
23,506.82715,0.0,65.58287,19.7,22.18465
24,504.03763,0.0,33.94335,17.699999,28.283388
25,503.8754,0.0,36.244984,18.499998,33.18827
26,500.2296,0.0,46.55092,17.800001,26.87311
27,500.0859,0.0,50.752304,17.500002,18.853806
28,499.6178,0.0,50.98658,21.599998,24.019049
29,499.3839,0.0,46.446995,17.300001,30.422544
30,499.37524,0.0,67.5509,19.000002,24.77243
31,499.33374,0.0,56.41074,18.6,23.684694
32,499.04565,0.0,42.64457,18.199999,25.869608
33,498.9867,0.0,56.65212,20.1,27.085812
34,498.80945,0.0,55.519592,18.6,22.522923
35,498.7417,0.0,52.55824,20.800001,23.930178
36,498.1854,0.0,56.036552,17.8,26.574266
37,497.90503,0.0,41.567368,19.8,25.487667
38,497.09595,0.0,50.930267,20.5,24.802212
39,496.88718,0.0,63.8837,17.3,26.09719
40,496.71198,0.0,46.420746,19.900002,28.932713
41,496.5172,0.0,42.455517,18.599998,24.844244
42,496.26514,0.0,57.62806,19.5,23.907547
43,496.172,0.0,53.177803,19.7,24.47927
44,493.50757,0.0,51.74821,16.300001,25.716135
45,493.24213,0.0,44.784054,16.8,22.347351
46,492.63464,0.0,46.255905,18.400002,21.483849
47,492.46048,0.0,53.757244,20.400002,25.61852
48,491.46124,0.0,35.25876,18.6,29.440514
49,491.0835,0.0,39.194023,18.300001,22.98321
50,491.00723,0.0,44.493835,17.1,30.242939
51,490.97278,0.0,70.6206,19.2,27.73892
52,490.1295,0.0,64.74395,19.500002,25.762192
53,489.72717,0.0,73.795944,19.199999,26.01431
54,488.2706,0.0,48.389305,19.000002,28.654211
55,486.27896,0.0,44.790062,17.7,21.809551
