rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,1035.9285,0.0,41.028885,19.8,26.079432
2,1019.5751,0.0,61.149544,20.3,28.593115
3,1012.1301,0.0,47.7481,17.5,27.624777
4,1011.3999,0.0,44.29903,17.599998,27.85584
5,1007.6293,0.0,65.04264,21.199999,30.875319
6,1006.1924,0.0,49.55572,21.099998,28.16409
7,1006.0574,0.0,59.95056,17.300001,25.613659
8,1003.762,0.0,61.203423,18.699999,25.873667
9,1001.73267,0.0,59.983845,19.800001,29.15949
10,1000.7163,0.0,53.519775,18.200003,26.320513
11,1000.2607,0.0,68.04012,20.000002,26.399485
12,989.15344,0.0,48.153645,19.8,24.082657
13,988.42523,0.0,61.48393,20.0,27.652615
14,987.5034,0.0,56.151253,18.1,26.43672
15,986.91785,0.0,85.98724,19.500002,27.17828
16,984.287,0.0,72.53877,19.1,27.892769
17,978.1626,0.0,30.06626,18.2,28.903587
18,978.02844,0.0,78.082886,19.7,25.543625
19,977.65,0.0,65.478455,18.3,26.540003
20,974.71375,0.0,60.500145,20.1,26.567097
21,974.5844,0.0,70.83137,19.400002,24.431555
22,973.95856,0.0,58.956837,19.3,25.122114
23,969.40845,0.0,49.438614,19.900003,25.913374
24,969.30023,0.0,61.0099,18.4,23.39921
25,968.81213,0.0,61.062115,17.6,30.100195
26,968.6102,0.0,82.57266,19.0,27.595173
27,964.4843,0.0,50.79121,20.999998,26.433218
28,963.1743,0.0,68.381516,20.800001,26.516996
29,962.54944,0.0,68.49267,18.599998,25.38232
30,962.1477,0.0,39.652195,18.1,27.893995
31,960.4691,0.0,39.74524,18.2,28.356071
32,960.2903,0.0,64.66251,19.300003,27.113138
33,959.81573,0.0,76.3489,20.199999,27.757528
34,958.389,0.0,54.60786,18.300001,33.16042
35,958.13837,0.0,71.50518,19.099998,26.693573
36,958.05646,0.0,43.537163,17.3,29.060944
37,956.6968,0.0,52.522633,19.800001,28.781801
38,956.4068,0.0,52.198097,17.900002,23.983995
39,956.1118,0.0,48.91053,19.4,25.85361
40,952.8385,0.0,51.744884,18.6,25.636581
41,952.4418,0.0,73.38254,19.1,28.504011
42,950.74396,0.0,71.5048,18.7,30.125237
43,950.3882,0.0,58.149284,19.199999,27.21152
44,946.4697,0.0,49.911533,20.0,24.870516
45,946.08453,0.0,71.67392,19.1,25.681906
46,945.2734,0.0,50.98976,18.7,24.931944
47,945.00055,0.0,74.51388,17.5,28.281338
48,944.48267,0.0,51.097458,18.599998,24.330135
49,943.021,0.0,61.338627,20.099998,28.281303
50,942.3382,0.0,84.99884,19.6,28.601017
51,941.52344,0.0,42.811623,17.599998,29.226059
52,939.68823,0.0,42.998196,18.5,27.400629
53,939.55206,0.0,53.151722,20.200003,23.333979
54,939.1151,0.0,61.51056,17.8,27.33371
55,938.625,0.0,63.86487,17.800001,27.6817
56,936.0411,0.0,55.370995,17.099998,27.918924
57,934.9596,0.0,57.585606,19.5,28.411043
58,934.8325,0.0,59.77453,20.3,30.551783
59,933.62476,0.0,70.57373,19.1,29.680912
60,933.58923,0.0,48.720116,19.600002,24.118153
61,932.93445,0.0,58.508034,18.0,24.621006
62,932.8508,0.0,39.40076,17.900002,25.934427
63,932.8358,0.0,60.162994,20.0,26.746384
64,932.7761,0.0,51.449524,18.6,24.579357
65,932.5138,0.0,53.666393,19.3,28.911016
66,931.76324,0.0,40.20704,18.3,24.935104
67,931.6022,0.0,57.05488,18.8,24.559301
68,929.8571,0.0,60.85221,19.8,20.513262
69,929.28217,0.0,82.78738,18.5,27.106478
70,928.624,0.0,56.33011,18.4,26.919384
71,926.80945,0.0,63.45863,18.900002,27.32745
72,926.4542,0.0,57.574467,18.700003,27.58717
73,925.13654,0.0,51.249012,21.1,29.766216
74,925.03033,0.0,64.4901,20.199999,28.277376
75,925.0238,0.0,47.33446,17.799997,27.642515
76,924.02814,0.0,61.658916,19.3,27.857374
77,923.98083,0.0,67.959114,18.800001,27.87371
78,923.7376,0.0,57.64455,18.7,27.771814
79,922.9035,0.0,34.349705,16.8,28.597414
80,922.8108,0.0,63.8006,18.500002,26.857906
81,921.86304,0.0,43.045887,17.499998,24.695599
82,921.37085,0.0,33.98929,19.4,27.79995
83,920.949,0.0,63.71894,19.799997,25.442205
84,920.7143,0.0,52.20724,17.800001,23.352081
85,920.646,0.0,75.39507,18.000002,22.276941
86,920.46216,0.0,71.1608,20.0,24.196558
87,920.3536,0.0,65.14124,18.900002,25.7973
88,919.53546,0.0,62.903713,20.0,27.800323
89,919.3942,0.0,67.661514,18.299997,29.913994
90,918.7833,0.0,68.38713,18.200003,27.855057
91,918.6392,0.0,61.427734,18.9,29.199932
92,918.5027,0.0,62.09283,18.800001,24.997152
93,918.25244,0.0,75.334114,20.100002,27.95133
94,917.78986,0.0,74.3137,20.0,31.058157
95,917.7785,0.0,55.95185,20.300003,28.46469
96,917.5034,0.0,66.83753,21.1,30.609087
97,916.7603,0.0,61.843838,17.9,23.929205
98,916.25836,0.0,67.05904,20.9,26.430944
99,916.15454,0.0,56.39777,18.800001,28.157663
100,916.1394,0.0,58.218643,20.0,31.947803
101,915.78485,0.0,46.266495,18.800001,26.919567
102,915.38916,0.0,64.46043,19.600002,28.863766
103,914.01715,0.0,62.673206,20.399998,26.118328
104,913.89764,0.0,64.16577,19.599998,22.265173
105,913.1559,0.0,55.231792,18.7,25.794115
106,912.7511,0.0,56.90941,18.5,28.234262
107,912.7451,0.0,39.02363,17.800001,28.993542
108,912.62445,0.0,68.115746,18.1,24.856697
109,912.233,0.0,60.34977,18.700003,30.507742
110,911.5305,0.0,69.63895,20.900002,27.41116
111,911.37946,0.0,72.790596,20.999998,25.718504
112,911.264,0.0,73.39558,20.4,25.655367
113,910.1895,0.0,48.234318,17.4,27.517307
