rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,314.73062,0.0,65.91278,19.699997,28.584793
2,310.34003,0.0,68.218056,17.599998,33.106926
3,308.83514,0.0,55.39743,18.6,31.977121
4,307.40567,0.0,80.19022,19.3,30.773989
5,306.91153,0.0,94.39715,19.6,26.254414
6,304.87552,0.0,41.989746,18.699999,32.721413
7,300.12485,0.0,59.869976,20.4,32.8611
8,298.96674,0.0,47.83438,21.300001,31.51686
9,298.7032,0.0,50.28175,19.5,29.144562
10,298.0992,0.0,67.46985,19.2,32.380733
11,295.66452,0.0,48.87446,20.6,28.21636
12,294.98898,0.0,40.363453,18.7,31.68632
13,294.4106,0.0,58.071213,18.6,31.804827
14,294.16486,0.0,58.912067,17.899998,31.645746
15,293.69482,0.0,48.62713,18.2,33.622974
16,292.05173,0.0,32.388023,18.699999,32.95905
17,291.8877,0.0,51.756607,20.5,27.236042
18,291.8079,0.0,73.90509,18.299997,31.181782
19,291.63922,0.0,48.385464,17.2,28.26663
20,291.41815,0.0,43.030937,18.4,30.66017
21,290.19846,0.0,55.593525,18.3,31.321833
22,287.90613,0.0,72.868454,18.9,31.576796
23,287.10175,0.0,44.574776,17.6,24.148256
24,287.09805,0.0,59.837894,19.900002,29.639809
25,286.2136,0.0,64.77831,19.800001,30.484625
26,286.0292,0.0,70.67888,20.099998,26.746313
27,285.60483,0.0,58.60069,18.6,29.333588
28,285.28976,0.0,45.5329,17.500002,31.122425
29,284.61505,0.0,54.429276,19.6,31.685081
30,284.57315,0.0,53.911083,20.299997,28.6874
31,283.08453,0.0,46.315292,19.6,30.631489
32,282.82452,0.0,57.079754,18.100002,28.678976
33,281.91907,0.0,64.615036,18.0,32.275093
34,281.64957,0.0,41.40912,17.800001,29.761496
35,281.18536,0.0,72.6442,19.4,32.390118
36,280.8657,0.0,77.42521,20.7,30.570312
37,280.7512,0.0,68.2516,18.5,29.022738
38,280.6025,0.0,40.91924,18.899998,29.214066
39,280.4284,0.0,53.107048,18.999998,29.845037
40,280.3752,0.0,53.74775,18.500002,25.533215
41,279.95023,0.0,57.926647,18.8,31.75324
42,279.82245,0.0,56.658806,20.699997,32.437298
43,279.4924,0.0,63.663883,19.4,35.745083
44,278.95508,0.0,51.609844,18.500002,34.962494
45,278.9148,0.0,72.2955,19.300003,27.844255
46,278.65802,0.0,64.37743,19.399998,29.717684
47,278.0537,0.0,47.222965,18.100002,31.880062
48,277.6899,0.0,54.69229,18.3,34.54823
49,277.6159,0.0,56.12176,18.500002,30.152044
50,277.33096,0.0,50.015877,17.9,30.281847
51,276.8249,0.0,45.946674,21.1,35.039536
52,276.25723,0.0,50.14265,18.8,28.550344
53,275.9813,0.0,70.55494,19.500002,32.616543
54,275.74963,0.0,74.7404,19.9,28.813639
55,275.7086,0.0,59.294716,18.800003,26.256659
56,275.60022,0.0,46.389145,18.900002,34.28764
57,275.0984,0.0,66.30994,19.9,29.241472
58,274.9661,0.0,53.91969,20.200003,33.432808
59,274.91324,0.0,50.514034,18.699999,30.071619
60,273.17462,0.0,61.494827,19.8,24.389662
61,273.11215,0.0,37.514526,17.3,29.154367
62,273.01886,0.0,46.305702,18.5,31.48522
63,272.91968,0.0,64.13896,18.599998,26.851233
64,272.49374,0.0,39.924828,17.9,32.880363
65,272.40726,0.0,55.48386,18.1,31.12321
66,271.75507,0.0,60.90218,18.0,30.431408
67,271.72247,0.0,49.712482,18.6,34.161564
68,271.70767,0.0,44.259327,18.900002,31.65859
69,271.32645,0.0,41.59617,17.5,31.742388
70,270.67252,0.0,38.99231,16.8,34.239174
71,270.53293,0.0,78.90966,19.8,28.556793
72,270.3734,0.0,53.51081,20.1,31.031958
73,270.12186,0.0,56.777782,19.099998,30.629663
