rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,609.90234,0.0,74.59606,22.199999,27.393064
2,572.7788,0.0,64.32302,18.8,19.919327
3,566.96857,0.0,69.98967,20.400002,21.593727
4,565.2303,0.0,68.000984,20.6,20.712095
5,565.11584,0.0,71.09985,17.0,25.72498
6,563.5851,0.0,46.903893,21.400002,30.018402
7,557.1444,0.0,34.752354,18.900002,26.461058
8,554.4447,0.0,32.829185,17.200003,27.021446
9,552.1237,0.0,91.0976,19.5,22.221018
10,550.944,0.0,45.579575,18.3,24.827515
11,550.78644,0.0,47.61236,19.300001,23.828014
12,547.5196,0.0,35.524384,17.6,24.796911
13,545.1011,0.0,66.05941,19.7,24.092775
14,543.413,0.0,53.87495,20.3,25.229294
15,542.4386,0.0,62.304844,19.2,24.542189
16,542.4234,0.0,53.773678,18.600002,23.891275
17,541.6824,0.0,41.64093,19.4,27.37789
18,540.87933,0.0,89.398926,19.3,25.211344
19,540.79474,0.0,64.12285,19.5,25.441418
20,540.6663,0.0,43.220383,19.199999,24.0423
21,539.88007,0.0,59.6934,18.8,29.84466
22,539.1454,0.0,51.21833,18.9,30.762115
23,537.34546,0.0,32.420746,19.1,20.209835
24,537.0674,0.0,24.81702,17.5,24.131636
25,536.6454,0.0,45.823116,20.4,25.51225
26,536.2776,0.0,65.00486,19.7,24.994677
27,535.911,0.0,51.77339,19.900002,20.584545
28,535.8527,0.0,39.627937,20.1,28.008923
29,535.64954,0.0,54.031864,18.000002,19.75532
30,535.3783,0.0,54.494457,18.499998,26.779638
31,534.87024,0.0,59.462547,18.1,27.422665
32,533.80865,0.0,70.32928,20.6,24.451914
33,532.8824,0.0,37.983833,17.199999,21.061028
34,531.8844,0.0,52.972404,17.800001,27.513607
35,531.2606,0.0,64.48846,19.300001,30.33541
36,531.1581,0.0,31.273876,17.400002,22.866959
37,530.2621,0.0,49.252663,17.8,22.351215
38,530.12085,0.0,52.515842,20.300001,20.641315
39,529.86255,0.0,49.17522,16.199999,23.007599
40,528.46826,0.0,43.492924,18.900002,28.126287
41,525.5427,0.0,59.16378,19.900002,20.82154
42,524.49506,0.0,62.56063,20.0,23.782225
43,523.12616,0.0,32.083927,18.6,24.875372
44,522.6009,0.0,42.515022,20.0,25.211033
45,522.4427,0.0,50.8132,18.5,22.882887
46,521.9251,0.0,43.62923,18.800001,24.96005
47,521.48096,0.0,45.263664,20.3,27.720158
48,519.7503,0.0,39.020638,19.5,22.236675
49,519.5278,0.0,65.81956,18.5,21.22941
50,519.0974,0.0,54.999985,20.3,21.808634
51,518.95984,0.0,46.632687,17.400002,27.998745
52,518.89307,0.0,38.527927,15.899998,26.202791
53,517.461,0.0,75.82599,18.500002,26.970276
54,516.5069,0.0,52.959667,19.7,26.082531
55,516.159,0.0,44.097786,19.400002,27.66632
56,515.7034,0.0,34.928185,18.6,22.610973
57,515.0409,0.0,34.85539,18.0,25.52506
58,514.84094,0.0,39.798836,18.2,24.766668
59,514.1501,0.0,47.679504,21.799997,31.32013
60,513.59186,0.0,51.796253,19.800001,22.349026
61,513.31995,0.0,49.823708,19.900002,29.444344
62,512.7697,0.0,63.32832,20.399998,27.370667
63,512.34503,0.0,51.84872,18.3,29.052477
64,512.18243,0.0,31.13689,18.0,26.79419
65,511.22922,0.0,59.602535,20.300003,25.321379
66,511.1859,0.0,72.59563,20.099998,24.759851
67,510.96088,0.0,47.90018,16.699999,26.890818
68,510.7422,0.0,52.977924,17.4,24.696577
69,510.4745,0.0,53.620094,19.000002,28.94393
70,510.07162,0.0,38.464367,19.399998,24.811792
71,509.8463,0.0,51.02412,17.9,22.67309
72,509.7759,0.0,65.95091,18.8,27.036036
73,509.2404,0.0,56.90291,19.4,26.918575
74,509.08032,0.0,37.996777,19.999998,22.093025
75,509.07816,0.0,36.743484,20.299997,21.930605
76,507.92972,0.0,45.506294,20.4,23.396503
77,506.59274,0.0,58.92074,19.300003,24.446915
78,506.17566,0.0,55.107124,18.4,27.522795
79,505.6437,0.0,75.41423,19.0,23.985628
80,504.1341,0.0,53.869003,19.100002,26.408274
81,504.0505,0.0,50.377735,19.2,26.684977
82,503.88303,0.0,58.309925,19.000002,24.146765
83,503.80017,0.0,63.086567,17.6,24.433092
84,503.29788,0.0,54.561058,18.500002,26.774382
85,503.2901,0.0,60.998554,20.099998,23.991858
86,502.95615,0.0,39.70202,19.3,25.773203
87,502.84076,0.0,60.633663,18.699999,24.360884
88,502.70444,0.0,41.99883,19.099998,27.143932
89,502.23074,0.0,27.970234,18.199999,25.708094
90,501.78824,0.0,48.34301,18.0,25.380867
91,501.68268,0.0,67.88248,17.7,21.174988
92,501.65744,0.0,51.333206,18.5,25.28635
93,501.3987,0.0,54.958008,19.900002,21.670422
94,500.6209,0.0,36.86464,19.4,25.007666
95,500.46753,0.0,46.97571,19.0,28.30705
96,499.72177,0.0,47.224,19.7,27.875107
97,499.20554,0.0,61.756664,18.099998,24.838356
98,498.82837,0.0,45.265614,19.1,19.294285
99,498.7359,0.0,39.8117,18.9,29.254852
100,498.48688,0.0,53.089005,21.5,28.569244
101,498.45087,0.0,54.578144,18.2,20.701532
102,498.38028,0.0,36.595924,18.6,23.547106
103,498.2302,0.0,51.737904,18.9,21.38666
104,498.22028,0.0,64.91155,19.5,19.14198
105,498.04797,0.0,50.130787,19.1,24.622982
106,497.7995,0.0,49.879356,18.6,27.9251
107,497.62585,0.0,41.064777,17.7,24.843672
108,497.06042,0.0,50.790684,18.5,28.667768
109,496.38806,0.0,50.153248,20.7,25.943916
110,496.28006,0.0,59.37554,19.400002,24.321724
111,496.19424,0.0,42.391624,18.199999,20.430265
112,496.17905,0.0,54.103504,17.9,26.507736
113,495.97598,0.0,77.89145,20.700003,25.906084
114,495.74512,0.0,42.321655,17.499998,28.96657
115,495.62524,0.0,55.562775,20.699997,17.996647
116,495.6179,0.0,56.92756,19.2,25.975424
117,495.53906,0.0,55.181694,19.2,27.130274
