rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,281.58582,0.0,74.19953,20.300001,32.031166
2,278.36362,0.0,78.44256,19.8,33.068714
3,273.32556,0.0,55.70407,19.499996,26.365982
4,272.43237,0.0,44.587,17.1,28.300615
5,272.03772,0.0,58.542427,17.900002,35.384197
6,268.51785,0.0,34.057728,21.1,34.91116
7,267.92145,0.0,37.406998,19.4,35.58516
8,267.38998,0.0,60.51525,19.599998,33.71278
9,266.7872,0.0,51.60416,18.099998,31.967653
10,263.26785,0.0,65.10208,20.3,29.378405
11,260.6548,0.0,75.24338,19.5,32.153072
12,260.6311,0.0,59.856625,18.6,35.35994
13,260.45383,0.0,41.7534,20.2,29.187708
14,260.12695,0.0,56.615353,17.3,27.838736
15,259.72195,0.0,65.089066,17.600002,32.204803
16,258.58328,0.0,77.31149,21.000002,33.275013
17,258.0405,0.0,68.688965,19.499998,35.890522
18,257.25684,0.0,69.80121,19.6,32.288525
19,256.36923,0.0,57.456078,19.1,27.998365
20,254.93935,0.0,68.38982,19.900002,36.79245
21,254.68126,0.0,40.852757,18.0,29.74224
22,253.15271,0.0,41.854836,19.3,31.371134
23,252.90492,0.0,72.05941,19.299997,31.920341
24,252.89766,0.0,48.01369,19.800001,28.531694
25,252.09396,0.0,30.764856,17.600002,37.94704
26,251.97823,0.0,68.14981,21.7,34.09652
27,250.9621,0.0,52.09975,19.399998,28.469189
28,250.46895,0.0,61.12286,19.199999,27.866278
29,249.8294,0.0,50.176003,18.7,36.6914
30,249.78577,0.0,59.16503,20.9,34.30793
31,249.13853,0.0,49.36344,18.7,32.21705
32,248.93074,0.0,62.494522,19.4,31.352463
33,248.48018,0.0,39.128876,18.699997,34.006138
34,248.1111,0.0,69.79889,18.300001,37.023132
35,247.2303,0.0,62.93692,20.1,31.879187
36,247.22609,0.0,59.3955,19.099998,34.40816
37,247.16016,0.0,55.96813,18.100002,31.14611
38,246.68019,0.0,55.035248,19.900002,34.07987
39,246.51543,0.0,56.284775,19.399998,28.389172
40,246.34837,0.0,61.84326,20.699999,33.11187
41,246.32137,0.0,62.382294,19.800001,32.78092
42,246.13882,0.0,66.74169,22.1,34.036808
43,246.11992,0.0,40.78948,18.600002,30.306631
44,245.97758,0.0,44.844536,16.400002,33.270786
45,245.93152,0.0,49.79468,18.6,35.03602
46,245.84526,0.0,60.823517,18.000002,34.271774
47,245.6041,0.0,31.464283,19.9,32.18478
48,245.21512,0.0,61.476913,19.1,27.43518
49,245.21318,0.0,42.65124,18.5,28.09188
50,245.12753,0.0,63.348373,20.800001,27.79142
51,244.91454,0.0,53.487755,17.3,33.920444
52,244.63763,0.0,67.99454,18.4,31.515696
53,243.963,0.0,58.184258,18.8,28.554281
54,243.8636,0.0,59.879528,20.1,31.770273
55,243.8448,0.0,71.00997,21.5,32.10643
56,243.37924,0.0,46.16566,19.599998,30.814037
57,243.36926,0.0,53.20072,19.300001,33.86006
58,243.12238,0.0,64.68567,18.800001,29.272888
59,243.09924,0.0,54.155277,19.2,28.49606
60,242.99501,0.0,74.2908,18.6,32.89445
61,241.9935,0.0,46.65997,16.500002,30.039145
62,241.87753,0.0,42.47744,18.400002,30.809708
63,241.64494,0.0,81.462975,18.9,28.730457
64,241.46376,0.0,37.033504,19.099998,33.955223
65,241.2976,0.0,46.41412,18.199999,33.774136
66,241.29128,0.0,42.68716,19.3,36.878017
67,241.24643,0.0,63.205414,19.1,34.047237
68,241.23528,0.0,50.646587,18.700003,34.020016
69,241.11589,0.0,51.819923,18.5,29.578962
70,240.82356,0.0,75.30681,20.600002,37.01643
71,240.80379,0.0,70.545006,19.800001,29.786366
72,240.66994,0.0,67.32281,21.199999,28.718786
73,240.60999,0.0,46.854584,19.400002,38.79731
74,240.38268,0.0,41.3319,19.4,34.651913
75,240.22215,0.0,43.449802,17.500002,28.53773
76,239.99413,0.0,75.90142,17.9,31.32647
77,239.89723,0.0,64.30226,19.0,32.046963
78,239.46495,0.0,45.493637,21.3,32.551243
79,239.40652,0.0,50.533566,19.300001,32.4379
80,238.95291,0.0,52.348034,18.6,34.97595
81,238.83644,0.0,35.093998,20.400002,32.557205
82,238.55435,0.0,41.482803,18.8,36.319687
83,238.47952,0.0,56.862694,19.099998,31.681143
84,238.10397,0.0,54.81406,18.7,29.639101
85,237.90799,0.0,68.43384,18.5,32.66961
86,237.81085,0.0,39.976566,20.5,38.156734
87,237.53528,0.0,53.137074,18.999998,34.01794
88,237.01631,0.0,30.85765,20.1,33.180984
89,236.96266,0.0,60.929974,20.300001,29.965967
90,236.72678,0.0,46.3551,18.7,31.34384
91,236.70212,0.0,67.02656,18.9,31.253166
92,236.66963,0.0,77.43816,18.999998,32.945805
93,236.40567,0.0,47.700027,19.0,31.93373
94,236.31311,0.0,53.490078,17.0,35.08586
95,236.29387,0.0,58.539543,19.900002,31.438698
96,236.20279,0.0,66.35669,19.000002,27.471497
97,236.06482,0.0,54.323383,19.6,32.360626
98,236.02371,0.0,58.571644,17.4,32.14557
99,235.78006,0.0,24.875828,17.400002,29.699585
100,235.50375,0.0,42.28489,18.1,30.829603
101,235.45035,0.0,50.23625,19.8,36.604916
102,235.30402,0.0,63.667538,19.1,34.468464
103,235.30064,0.0,44.58427,18.6,30.310974
104,235.22856,0.0,56.408474,18.1,30.85209
105,235.21393,0.0,66.70114,20.200003,37.47299
106,235.13739,0.0,49.409065,17.800001,28.143736
107,235.0716,0.0,50.41229,17.8,32.15042
108,235.0234,0.0,52.92708,19.9,35.910988
109,234.51137,0.0,77.65253,17.1,31.389858
110,234.45242,0.0,52.811676,18.099998,34.180264
111,234.2888,0.0,58.396847,19.1,30.824017
112,234.16618,0.0,50.288334,19.9,35.591522
113,233.95872,0.0,55.84366,18.9,33.021053
114,233.93776,0.0,64.454704,19.600002,34.22169
115,233.90514,0.0,41.96027,19.699999,37.022877
116,233.85986,0.0,35.96656,18.7,36.424114
117,233.84189,0.0,50.85845,18.800001,31.682755
118,233.68059,0.0,58.309223,20.8,31.600046
119,233.63585,0.0,49.70883,17.399998,30.499342
120,233.56422,0.0,45.690624,19.6,31.108797
121,233.44667,0.0,60.729084,18.6,31.576647
122,233.12134,0.0,71.1805,20.2,32.925896
123,232.89354,0.0,61.269985,18.3,27.081625
124,232.82864,0.0,61.199924,18.9,29.26716
125,232.69604,0.0,69.68552,20.2,31.492468
126,232.48108,0.0,62.28563,20.0,34.265438
127,232.44408,0.0,45.312737,19.300001,40.07633
128,232.1144,0.0,36.29829,18.800001,30.586742
129,231.9033,0.0,47.10732,18.4,31.19833
130,231.63599,0.0,58.8585,20.300001,30.238775
131,231.54924,0.0,57.04982,18.800003,32.48981
132,231.47977,0.0,62.243847,18.6,29.170948
133,231.40645,0.0,76.84595,18.6,33.325947
134,231.08553,0.0,28.701595,19.1,33.860405
135,230.99962,0.0,47.792755,19.300001,33.675995
136,230.96095,0.0,48.141636,20.1,37.25053
137,230.92242,0.0,38.33568,19.5,36.094524
138,230.85815,0.0,57.09949,18.7,34.31953
139,230.72789,0.0,54.795086,18.299997,28.059107
140,230.22723,0.0,53.67419,19.4,30.57078
141,230.22516,0.0,37.640976,19.900002,29.724463
142,230.2013,0.0,45.899696,17.2,29.798126
143,230.09866,0.0,62.751717,20.199999,30.628105
144,229.80995,0.0,54.706333,20.299997,35.277267
145,229.80046,0.0,47.741917,20.6,33.508564
146,228.9649,0.0,63.898792,19.0,29.964388
147,228.93365,0.0,56.47964,18.7,31.09545
148,228.85286,0.0,64.11692,19.1,30.990295
149,228.70497,0.0,36.064392,17.0,38.12889
150,228.68843,0.0,51.02676,20.299997,32.16372
151,228.26028,0.0,39.791504,18.6,34.907944
152,228.21875,0.0,61.45238,18.999998,32.524506
153,227.94113,0.0,58.333218,17.2,31.525026
154,227.7856,0.0,41.920555,19.4,32.7594
155,227.76605,0.0,61.800774,19.9,28.173845
156,227.49223,0.0,58.335705,19.099998,31.309868
157,227.46078,0.0,33.449665,17.100002,35.86375
158,227.42683,0.0,64.30203,19.400002,30.31719
159,227.38722,0.0,52.0656,18.8,31.19338
160,227.3807,0.0,57.37957,20.1,33.19463
161,227.33623,0.0,40.857285,20.1,33.61845
162,227.24016,0.0,39.807068,18.400002,34.14329
163,227.058,0.0,57.985332,17.699999,32.557198
164,227.0416,0.0,42.268024,19.2,31.849237
165,226.61557,0.0,33.985466,18.6,32.481083
166,226.59393,0.0,60.525745,18.499998,30.609917
167,226.55975,0.0,48.604828,19.300001,31.783165
