rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares
1,18.967773,17.97168,0.0,0.0
2,16.635662,14.173828,0.0,0.0
3,14.788543,13.306641,0.17882729,3.2775574
4,14.7264595,11.837891,7.723852E-4,5.4537964
5,14.716799,13.011841,0.021879565,0.6607361
6,14.52096,12.873047,0.0,0.0
7,14.387047,11.158447,0.0,0.0
8,14.0254755,11.12085,0.0016621538,4.390106
9,13.633468,13.259766,0.0,0.0
10,13.287213,9.348145,0.0,0.0
11,13.232183,11.155762,0.0,0.0
12,13.03903,11.770752,0.0,0.0
13,12.716865,7.6256104,3.1478117,1.3822937
14,12.699448,11.314209,0.0,0.0
15,12.585881,9.255371,0.27569547,7.720566
16,12.119368,7.982666,0.0,0.0
17,11.68787,7.8771973,2.1875863,6.0603333
18,11.499756,7.6245117,0.007045782,5.152313
19,11.227854,6.2617188,2.5011578,4.162903
20,11.168286,7.833252,0.0,0.0
21,11.160803,3.5229492,4.188284,3.1773376
22,11.075499,4.708252,4.039191,7.0296936
23,11.070559,5.3234863,0.0,0.0
24,10.963713,7.8398438,0.0,0.0
25,10.702378,4.788574,0.0,0.0
26,10.414245,2.4923706,7.165903,5.666992
27,10.234025,9.780273,0.05510784,7.431633
28,10.224428,9.904785,0.0,0.0
29,10.223208,7.633301,1.6168548,5.4633026
30,10.186225,7.958496,1.5397316,1.6259003
31,9.625452,6.314453,3.1149516,4.872154
32,9.227229,1.5742188,3.627901,2.523697
33,9.1022625,4.8370667,0.91376,7.0227814
34,9.045841,6.263672,0.0,0.0
35,8.999098,3.609375,0.0,0.0
36,8.78352,3.6591797,1.591205,5.0716248
37,8.745866,7.9936523,0.0,0.0
38,8.492207,0.42089844,3.0467825,2.9259338
39,8.358186,6.3710938,0.0,0.0
40,8.345821,7.5467834,0.0,0.0
41,8.293699,6.2265625,0.0,0.0
42,8.264686,5.0039062,0.0,0.0
43,8.227995,6.28125,0.0,0.0
44,8.198389,4.869751,0.0,0.0
45,8.188134,7.6970215,0.0,0.0
46,8.010722,7.749756,0.0,0.0
47,7.914643,5.0739746,0.0,0.0
48,7.904828,6.0322266,0.0,0.0
49,7.891058,0.107177734,7.6664934,11.603363
50,7.8703146,6.5351562,0.0,0.0
51,7.8466015,6.375,0.011330776,9.992981
52,7.8192434,6.1816406,0.0,0.0
53,7.407858,0.48266602,5.0447197,8.954819
54,7.368861,0.9715576,5.7737603,4.274231
55,7.3652906,0.0,6.438982,10.714325
56,7.2981877,0.0,0.12720056,0.7459259
57,7.286796,6.5828857,0.0,4.323242
58,7.2228074,3.7558594,0.0,0.0
59,7.1738863,1.6347656,0.029980307,0.7085571
60,7.130574,0.0,3.9096236,3.4641418
61,7.100851,0.93969727,5.40769,7.634247
62,7.0430245,0.9404297,2.3291678,3.196762
63,6.9934044,4.6723633,0.0,0.0
64,6.9459424,5.4139557,0.12704895,6.48114
65,6.921543,6.1484375,0.021553462,7.1696777
66,6.9161057,4.79541,0.0,0.0
67,6.8550806,4.6411743,0.0,0.0
68,6.8332467,6.201172,0.0,0.0
69,6.7226796,0.4296875,1.0305352,3.6602478
70,6.6908975,4.715088,0.0,0.0
71,6.665263,4.61084,0.0,0.0
72,6.592476,4.684326,1.100628,1.0795898
73,6.5278,0.115753174,3.8120685,3.2692719
74,6.4585276,2.5927734,0.0,0.0
75,6.4409657,4.780243,0.0,0.0
76,6.4293113,3.4394531,0.0,0.0
77,6.4063683,2.5384521,1.3087713,6.495117
78,6.330894,4.85437,0.18187852,2.149353
79,6.237822,0.0,0.019756744,5.116379
80,6.2168965,0.41455078,0.0,0.0
81,5.9671135,3.5185547,2.1288152,4.760559
82,5.8849816,3.6137695,0.0,0.0
83,5.88016,0.9239502,3.9713998,4.7475586
84,5.848834,2.5964355,2.7996762,11.304016
85,5.8100743,4.8928223,0.0,0.0
86,5.8045683,2.5488281,6.950586E-4,4.838928
87,5.7716494,0.9411621,2.363143,11.236725
88,5.720546,3.5761414,0.061855365,9.454956
89,5.6876984,3.5923462,0.14153728,4.8657227
90,5.6566405,4.9697266,0.61706215,5.104309
91,5.6305437,0.106933594,4.454775,11.181137
92,5.6017,0.0,3.9698296,3.9126434
93,5.499769,5.029541,0.06589377,2.8457794
94,5.4460516,0.0,0.1565828,0.3531189
95,5.4177494,4.9944763,0.062049706,4.7697754
96,5.3946466,3.5610352,0.0,0.0
97,5.3702564,0.0,2.816478,1.131958
98,5.358922,3.8085938,0.0,0.0
99,5.3472776,3.6064453,0.007615143,6.223816
100,5.302717,4.808548,0.0,8.77916
101,5.2836976,2.619629,0.0,0.0
102,5.2817974,2.612915,0.0,0.0
103,5.2356815,5.026123,0.0,0.0
104,5.1348367,0.12736511,4.217495,3.9865723
105,5.1308975,0.0,1.5036228,0.68019104
106,5.1238513,3.689209,0.0,0.0
107,5.080616,2.5427246,0.0,0.0
108,5.0791965,1.6230469,0.6418301,9.687973
109,5.0774484,3.65625,0.0,0.0
110,4.979532,0.93530273,0.0,0.0
111,4.97753,0.42578125,0.4833427,0.9785614
112,4.965853,1.6748047,0.0,0.0
113,4.943063,4.786438,0.050142474,10.050858
114,4.8831096,1.6132812,3.263048,3.7237701
115,4.8765464,1.6210938,0.0,0.0
116,4.7953763,2.5170898,0.0,0.0
117,4.774804,0.10891724,0.0,0.0
118,4.763765,1.0056152,0.0,0.46472168
119,4.762456,2.9006195,0.10938135,4.98407
120,4.762067,2.5170898,0.0,0.0
121,4.7538204,3.5786133,0.0,0.0
122,4.7390485,3.5610352,0.0,0.0
123,4.664964,2.578125,0.0,0.0
124,4.657984,0.0,4.1038704,10.886353
125,4.4991975,1.7294922,1.0067765,4.611023
126,4.425148,0.96469116,0.0,0.0
127,4.418109,0.92733765,0.0,0.0
128,4.414954,1.6378784,0.4726056,2.479042
129,4.3788123,3.4453125,0.0,0.0
130,4.3649826,3.5756836,0.07830208,1.2799072
131,4.3560543,0.10668945,0.0,0.0
132,4.349937,1.6767578,0.0,0.0
133,4.298707,1.7421875,1.5083914,4.2443695
134,4.277116,0.0,0.8946383,3.09906
135,4.1299043,0.0,0.0,0.0
136,4.1267757,0.42919922,0.0,0.0
137,4.1219454,0.41308594,3.492509,5.530838
138,4.1195583,1.6083984,0.0012653009,4.005661
139,4.115159,1.6787109,1.1037438,7.488823
140,4.1118803,2.5317383,0.0,0.0
141,4.0955725,0.9880371,0.0,0.0
142,4.088832,2.5024414,0.0,0.0
143,4.0738397,3.6899414,0.0,0.0
144,4.0552373,0.0,0.0,0.0
145,4.0450835,0.9667969,0.023001118,5.8431396
146,4.035531,1.7666016,0.0,0.0
147,4.00403,2.5708008,1.2659873,10.410027
148,3.9882836,2.6416016,1.260267E-5,1.3623657
149,3.9827294,0.10864258,2.9496093,5.952118
150,3.8685205,0.103515625,0.0,0.0
151,3.8616395,0.10852051,0.9360736,7.111664
152,3.792248,1.6706543,0.055961944,4.1844177
153,3.7871654,0.41064453,1.21870995E-4,2.2667847
154,3.7475753,2.454834,0.0,0.0
155,3.7331243,2.5646973,0.0,0.0
156,3.7204762,0.0,3.6741066,9.340347
157,3.7124712,2.5317383,0.17664368,2.5761108
158,3.6944842,3.487793,9.4173546E-4,3.7863083
159,3.6684933,0.42773438,0.0,0.0
160,3.6600063,3.599121,0.011425706,3.3966522
161,3.6379418,2.4804688,0.004047515,1.3770142
162,3.6313293,0.92944336,0.0024358467,2.88031
163,3.6296308,0.107910156,3.2449925,4.237549
164,3.6242673,2.4475098,0.008372613,3.080902
165,3.556088,0.10696411,1.773343,2.28096
166,3.4791148,2.6464844,0.0,0.0
167,3.4630165,0.0,0.0,0.0
168,3.4576135,1.7041016,0.0,0.0
169,3.4304845,2.4597168,0.14030913,4.1688538
170,3.414806,0.11376953,0.9282565,9.512024
171,3.3767629,1.6523438,0.0,0.0
172,3.355892,0.96313477,0.0,0.0
173,3.3557363,0.41308594,0.0,0.0
174,3.3450994,1.6689453,0.0,0.0
175,3.3220434,0.10684204,1.0637636,8.688843
176,3.299549,0.4208374,0.49117506,4.7935944
177,3.2740943,1.6240234,0.0,0.0
178,3.269844,1.7294922,0.0,0.0
179,3.262709,1.7705078,5.645254E-4,0.73246765
180,3.2559187,1.6428223,6.4439814E-6,2.4201202
181,3.2259912,0.94628906,0.3501001,3.9234772
182,3.166908,2.5067139,0.38600034,6.4730988
183,3.110498,1.6386719,0.6509073,2.0139313
184,3.1052136,1.6386719,0.10462886,11.673294
185,3.1033418,0.97457886,0.0,0.0
186,3.0831196,0.9185028,0.0494873,13.059692
187,3.0700405,0.95214844,0.0,0.0
188,2.995111,1.6630859,1.9494088E-4,2.9881287
189,2.9934173,0.41992188,0.0,0.0
190,2.902511,1.7001953,0.21528044,4.9891205
191,2.901276,0.10888672,0.18935148,4.124222
192,2.8631012,1.6779785,0.79104304,4.7702026
193,2.8476872,0.0,0.0038929314,3.9563522
194,2.8354626,0.10913086,0.52145386,3.4961243
195,2.832951,1.6240234,0.0,0.0
196,2.7870755,0.9543457,1.1876875,11.278931
197,2.7835503,0.42163086,0.0,0.0
198,2.7568214,0.10986328,0.0,0.0
199,2.7094176,0.9807129,1.496239,10.385963
200,2.6820006,0.43017578,0.030587595,13.849609
201,2.680328,0.41210938,1.2448928,2.5874329
202,2.6687236,0.9074707,0.0,0.0
203,2.6357481,0.9250488,0.1040565,7.233124
204,2.5994534,0.10839844,1.5487593,4.6710205
205,2.5809932,0.42285156,1.8514277,5.7086945
206,2.5443602,0.9550781,0.0,0.0
207,2.5314574,0.41738892,0.0,0.0
208,2.5094497,0.107788086,1.506318,9.51355
209,2.489861,0.0,0.0,0.0
210,2.4368806,0.0,0.0,0.0
211,2.432129,0.9301758,0.0015030906,12.121826
212,2.4094112,0.107910156,7.271498E-5,2.0219421
213,2.4076476,0.10888672,0.0,0.0
214,2.4050648,0.0,0.0,0.0
215,2.391881,0.4319458,0.0,0.0
216,2.3810122,0.0,0.0,0.0
217,2.3759067,0.93644714,0.0,0.0
218,2.3493834,0.9448242,0.01845181,1.8724365
219,2.342398,0.10595703,0.0,0.0
220,2.3407364,1.6894531,0.3931235,10.20874
221,2.336268,0.94628906,0.9057712,6.7773895
222,2.3258085,0.96469116,0.72119534,7.9276733
223,2.2356126,1.6181641,0.5594031,1.6790771
224,2.227754,0.96533203,0.7203098,12.6844635
225,2.2123775,0.96899414,0.10271698,1.9654846
226,2.208098,1.6171875,0.036373578,2.8189163
227,2.18353,1.6474609,0.0017730315,10.188629
228,2.1817372,0.44970703,0.0,0.0
229,2.1790495,0.97631836,0.0,0.0
230,2.1781766,0.0,0.0,0.0
231,2.1639128,0.9067383,0.0,0.0
232,2.1334765,0.1081543,0.0,0.0
233,2.0911834,0.9448242,0.023079563,4.1251144
234,2.0893788,1.6376953,0.026834209,1.5999756
235,2.0488122,1.6062012,0.0067589856,6.312744
236,2.002681,0.105773926,0.0,0.0
237,1.9767388,0.51953125,0.0,0.43914795
238,1.9736285,0.41448975,0.0,0.0
239,1.9469045,1.8184814,1.9772562E-4,8.583252
240,1.9416821,0.0,0.2784431,1.9860535
241,1.8753345,0.10876465,5.5049895E-6,2.5664062
242,1.8661228,0.9543915,0.70882386,8.064903
243,1.8580388,0.11230469,0.10690442,4.093582
244,1.8389986,0.10913086,0.0011336574,4.2939453
245,1.8235722,0.0,0.0,0.0
246,1.7877288,0.43225098,0.22823949,5.995697
247,1.7569702,0.0,1.0932982,3.122818
248,1.7354584,0.9477539,0.00544352,3.2702637
249,1.7165859,0.9491272,0.18830273,3.8219604
250,1.6516423,0.41693115,1.1118541,5.9610596
251,1.6497625,0.9400177,1.2744661E-5,8.031158
252,1.6490494,0.0,0.35370076,3.176468
253,1.6307114,0.0,0.0,0.0
