rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares
1,16.541023,9.580078,0.55921376,2.2136688
2,15.762527,9.228516,5.3159437,2.2921143
3,15.641354,11.558594,3.9375987,2.2514725
4,15.576206,6.1748047,5.297679,4.2365265
5,15.31926,0.12878418,15.130095,17.05954
6,14.623655,11.322266,0.0,0.0
7,14.361084,11.469971,0.0,0.0
8,14.069942,11.507568,0.0,0.0
9,13.70046,5.905609,5.4065194,9.1315
10,13.675118,4.8911133,6.714403,6.982315
11,13.059487,9.387207,1.1740217,0.8858185
12,12.441482,8.219971,3.570178,1.8205261
13,12.161575,10.978516,0.0,0.0
14,12.140953,8.066162,0.0,0.0
15,12.039448,6.2402344,5.5523353,13.17688
16,11.6732,3.6332703,3.5561037,18.091492
17,11.636013,8.46167,0.0,0.0
18,11.298979,9.916992,0.5000875,1.4459839
19,10.847826,6.1777344,3.8738914,3.5112305
20,10.757441,9.208984,4.346593E-4,2.50206
21,10.274197,9.121094,0.99708664,8.337921
22,10.256676,1.6782227,5.5113287,6.3049316
23,10.175657,4.8449707,0.0,0.0
24,10.152033,7.749756,1.1085382,12.014038
25,10.104317,6.419922,0.0,0.0
26,9.998564,8.134277,0.0,0.0
27,9.566457,0.41601562,7.818795,5.3974
28,9.531465,4.817627,2.2210886,0.8779907
29,9.493697,4.8065186,1.2761352,13.0260315
30,9.324044,6.3641357,0.0,9.30957
31,9.297396,5.861328,0.0,0.0
32,9.248507,7.985962,0.0,0.0
33,9.246905,6.1660156,2.1683505,5.931381
34,9.168436,6.279297,1.7767175,10.241943
35,9.162955,4.91333,0.0,0.0
36,9.03458,8.110107,0.5952451,5.152481
37,8.983646,6.569824,0.0,4.702423
38,8.900113,8.116699,0.675027,2.467804
39,8.87776,2.5024414,5.4021916,4.5044403
40,8.797028,6.3828125,0.4151426,8.9198
41,8.669459,1.5869141,5.585755,4.2587585
42,8.391881,3.4680176,0.012238907,2.2436829
43,8.3117895,1.6982422,6.485751,4.576126
44,8.244646,7.602539,9.1026677E-4,5.5481873
45,8.240041,7.8376465,0.12719047,9.213669
46,8.177178,4.891968,0.8187762,0.7618408
47,8.115471,7.6069336,0.0,0.0
48,8.022934,7.9552,2.2705182E-4,3.2823944
49,7.9854965,5.026123,2.611286,7.4738617
50,7.960287,6.5390625,1.0990517,3.4621887
51,7.9314957,5.024414,5.046145E-4,3.2784576
52,7.9281034,0.4248047,7.098768,6.2966766
53,7.8518295,2.5061035,3.4084618,2.2957764
54,7.8484335,6.3789062,1.2733405,2.7250214
55,7.8317833,6.2714844,0.0,0.0
56,7.81299,6.5507812,0.0,0.0
57,7.7694626,0.8843994,4.8304048,3.4780884
58,7.7690015,2.5305176,2.778342,8.0224
59,7.761995,4.8486023,7.6562756E-5,6.873169
60,7.709852,6.2421875,0.025288576,1.7531738
61,7.681636,2.5805664,4.90382,2.1972656
62,7.561394,0.40808105,6.307169,2.418747
63,7.474929,0.0,6.817071,12.764145
64,7.4144406,6.263672,0.08991796,1.7200928
65,7.3540254,5.951416,0.49506786,4.251259
66,7.275231,6.2578125,0.0,0.0
67,7.2006073,2.557373,4.1542873,2.3236465
68,7.16903,6.2658844,0.0063821683,10.057915
69,7.1445932,1.6600342,2.5319045,6.540024
70,7.1327085,4.9987793,0.0,0.0
71,7.1088014,2.4328613,0.0,0.0
72,7.001283,6.034546,0.02644509,8.705704
73,6.958308,6.3789062,0.0047124233,3.9193268
74,6.8600388,1.6054688,2.5041866,4.364044
75,6.8343477,3.505371,0.01476577,2.440071
76,6.8151913,6.0126953,0.12913243,10.9263
77,6.752088,0.42871094,4.862054,3.4103851
78,6.7070208,4.597168,0.0,0.0
79,6.701997,0.923584,2.818756,6.307411
80,6.6886177,0.9440918,2.8343155,1.8720245
81,6.5998454,3.477539,0.0,0.0
82,6.5996213,3.5756836,0.028496042,3.3320618
83,6.5373507,3.552246,2.128934,7.772644
84,6.4751663,0.44311523,5.576187,11.471405
85,6.4512825,0.44726562,4.4854307,10.08313
86,6.216311,4.8637695,6.259757E-5,10.010712
87,6.1791587,1.7011719,2.902988,1.6877747
88,6.0594473,2.6367188,0.0,0.0
89,6.043995,2.611084,0.6902534,0.2861023
90,6.019311,3.6679688,1.4965022,9.089195
91,5.8635006,4.6851807,0.026988786,1.6811371
92,5.831043,3.5883179,0.98015755,5.4644775
93,5.809074,4.9526367,0.0,0.0
94,5.8048544,1.7458496,0.7450728,4.384117
95,5.799237,4.7148743,0.9203299,2.6174927
96,5.7895722,4.2059326,0.0,3.2794952
97,5.7892284,4.682617,0.0,0.0
98,5.743708,2.6098633,0.43688926,7.634857
99,5.597815,3.666504,0.0,0.0
100,5.5758457,1.668457,0.0,0.0
101,5.5542665,4.695862,0.0,0.0
102,5.5469894,0.43954468,0.12520874,5.4644775
103,5.5143967,1.5869141,0.0,0.0
