rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares
1,15.834065,12.546387,0.17410712,1.1160278
2,13.885112,11.559937,0.0,0.0
3,13.052348,11.688843,0.0018417817,2.8111267
4,12.602627,7.4871826,0.0,0.0
5,12.5273285,11.231628,0.96206623,8.054077
6,12.496525,12.162506,0.16436785,18.215996
7,12.329256,9.423828,2.5542908,3.2888489
8,11.946884,0.10447693,10.689936,8.703934
9,11.691458,8.015625,0.0,0.0
10,11.637929,6.2060547,4.45471,3.539627
11,11.225925,9.360352,0.0,0.0
12,10.680147,6.1845703,3.4969432,2.389862
13,10.548221,10.369873,0.1577161,5.269783
14,10.437689,6.2470703,2.4984255,4.0509415
15,10.402939,3.5009766,5.631008,4.378662
16,10.333602,6.415039,0.0,0.0
17,10.016055,6.336914,0.0,0.0
18,9.821036,6.230957,2.6173856,4.0119476
19,9.789984,3.8312988,5.1748886,2.4951324
20,9.573123,7.940918,0.0,0.0
21,9.555895,3.58667,3.946532,8.359055
22,9.462121,8.229858,0.24803059,1.1949158
23,9.378602,6.466797,0.03731049,2.683258
24,9.304658,6.220703,0.0,0.0
25,9.254667,6.1141357,0.0,0.0
26,9.092909,1.7384033,6.1256285,4.529541
27,8.857749,2.4884033,3.9724424,8.604904
28,8.82426,6.314209,0.032496452,3.9456482
29,8.742686,6.198242,0.41199917,5.0886536
30,8.607044,2.4932861,4.978987,2.407074
31,8.493841,6.2041016,0.0,0.0
32,8.445145,0.41967773,7.2361774,8.224426
33,8.434395,6.4072266,0.0,0.0
34,8.118427,6.201172,0.8069445,2.337616
35,8.108229,1.6357422,3.9464278,5.886963
36,8.094615,6.107666,0.0,0.0
37,8.003769,4.6851807,2.3609815,2.8818512
38,7.6613984,4.7296143,0.003759478,1.8611908
39,7.6190777,3.4875183,0.9406215,4.4478455
40,7.2661457,2.4703217,3.0840762,1.8800354
41,7.189205,4.797119,2.9890775E-4,3.339569
42,7.1672153,3.6168823,0.0,0.0
43,7.0172424,4.7877197,0.0,0.0
44,6.9840255,4.908737,6.776587E-4,4.3182297
45,6.9619036,3.5075684,2.960996,7.9404144
46,6.958694,6.09375,0.108159006,5.0408096
47,6.9136567,4.7958374,0.025234828,1.5718994
48,6.897732,3.848877,0.0,0.0
49,6.8690414,5.62854,1.1457567,13.025681
50,6.8256664,3.6071777,0.0,0.0
51,6.710393,6.184326,0.032622606,4.6938324
52,6.708458,6.2265625,0.36124796,6.701782
53,6.598771,2.4346924,0.0,0.0
54,6.598178,0.9177246,0.0,0.0
55,6.596946,5.036377,0.0,0.0
56,6.5605125,6.0527344,0.1605857,0.8973999
57,6.3477454,0.0,5.838728,3.8291016
58,6.2354693,6.229004,0.0,6.9554443
59,6.2095833,0.41049194,5.6423407,13.548462
60,6.199934,3.5969238,0.0,0.0
61,6.0515466,2.4297333,0.0,0.0
62,6.0105267,2.4111176,0.0,0.0
63,5.930418,1.5997925,4.266475,7.061783
64,5.872217,2.6287842,0.0011032515,7.1190186
65,5.7617693,2.4523926,1.067265,0.71746826
66,5.760162,0.0,0.0,0.0
67,5.739169,0.0,4.2311068,5.1828156
68,5.7323785,2.6074982,0.2251174,5.656311
69,5.6681304,2.4176025,0.0,0.0
70,5.543248,4.8377075,0.0,0.0
71,5.497315,0.10470581,0.0,0.0
72,5.491588,3.7529297,0.0,0.0
73,5.4496517,1.7705078,3.0698595,4.8487854
74,5.3998413,4.723633,0.0011681047,4.3389893
75,5.3731833,0.40966797,0.0,0.0
76,5.33859,3.4643555,0.07523188,4.0268555
77,5.332351,0.43328857,2.6479754,16.100616
78,5.2691774,2.503662,0.0,0.0
79,5.2448654,1.6269531,2.8769267,3.2541275
80,5.214831,3.7814941,0.0038494356,1.7421875
81,5.175043,3.6871948,0.4393143,7.3443604
82,5.0442257,0.10632324,0.0,0.0
83,5.0316486,0.0,4.708933,13.177101
84,5.0203075,0.94866943,1.7427789,11.72522
85,4.965487,3.5302734,0.0,0.0
86,4.953455,2.5646973,0.0,0.0
87,4.948227,2.5968933,1.4435468,0.38684082
88,4.9174247,3.7005615,0.0138801355,0.7540512
89,4.884058,0.9173584,0.0,0.0
90,4.8273487,3.645996,0.0016675441,1.303833
91,4.8214865,4.7108154,0.0014773655,9.842384
92,4.7760167,2.6165771,0.0,0.0
93,4.7485824,0.111083984,4.607013,5.824463
94,4.7466793,1.6816406,0.0,0.0
95,4.7399273,3.5099487,0.0,0.0
96,4.7230053,1.6217041,0.0,0.0
97,4.6984444,2.433319,2.082225,5.585083
98,4.627474,1.3352051,3.1722775,8.636398
99,4.534071,0.0,4.5191097,9.413498
100,4.5224853,0.9324188,0.002435036,2.4416199
101,4.5064507,1.6086426,0.0,0.0
102,4.5003624,3.5332031,0.0,0.0
103,4.4750595,2.4993896,0.011628369,4.3681335
104,4.4306016,2.5146484,0.0,0.0
105,4.413972,0.10595703,3.0091422,0.96051025
106,4.4130607,3.6518555,0.0,0.0
107,4.368891,1.7073975,0.0,0.0
108,4.3287582,2.527771,1.7213813,2.9671783
109,4.3063335,0.0,0.0,0.0
110,4.2700872,1.7514648,1.6435124,2.5478745
111,4.249619,3.685913,0.0,2.830902
112,4.222327,2.514038,0.0,0.0
113,4.1991515,1.6591797,0.0,0.0
114,4.189368,3.4249878,0.0,0.0
115,4.171958,0.923584,0.027851466,4.209915
116,4.1445284,2.5680542,0.64340967,8.980339
117,4.1192493,0.41845703,0.0,0.0
118,4.079708,1.0476379,0.017884571,3.814209
119,4.065938,0.110687256,0.0,0.0
120,4.039066,0.9563141,2.3513756,1.9288635
121,3.9586954,0.10595703,0.0,0.0
122,3.954979,1.5986328,0.0,0.0
123,3.9435694,1.6591797,0.0,0.0
124,3.9362135,2.4687958,0.0,0.0
125,3.9114633,2.4480438,0.29155633,3.2396698
126,3.8541403,1.6116333,0.0,0.0
127,3.8526175,0.10681152,0.0,0.0
128,3.8479667,0.9111328,1.5423242,5.0155334
129,3.800054,0.0,0.0,0.0
130,3.7648666,1.604126,0.0,0.0
131,3.747883,2.4551392,0.0035947422,4.9911423
132,3.7454875,0.90527344,2.4948876,1.5921783
133,3.735148,0.0,0.8461453,8.928833
134,3.7143302,0.94473267,0.0,0.0
135,3.6581686,1.6401367,0.0,0.0
136,3.6568694,0.45770264,0.661507,1.3741455
137,3.6267574,0.1055603,3.0807219,2.717926
138,3.6148486,2.475586,0.0,2.6029205
139,3.6131485,2.598877,0.0011164332,3.8435593
140,3.5986118,0.92871094,0.0,0.0
141,3.5790658,0.111968994,0.29076108,2.3321533
142,3.5728467,0.5539856,1.6355617,4.9035645
143,3.5624404,1.6640015,0.0,0.0
144,3.5588732,2.4664307,0.71251047,2.0433426
145,3.5581598,2.5561523,0.07094283,3.9858856
146,3.5490494,0.4169922,0.0,0.0
147,3.4814758,1.675293,0.35720646,4.313965
148,3.4645157,0.0,0.0,0.0
149,3.4473186,0.10510254,1.762959,3.7062454
150,3.4454007,2.5787354,0.0,0.0
151,3.413065,1.6118164,2.1160793E-4,1.2105408
152,3.4128542,0.0,1.0747463,5.256256
153,3.394522,0.9291229,5.456308E-4,1.3025513
154,3.389223,2.53479,0.0,0.0
155,3.3885944,0.9602051,0.0,0.0
156,3.3758407,1.0953369,0.0026506952,3.203476
157,3.3488345,2.481079,0.0,0.0
158,3.3462925,0.0,2.0727298,2.6537704
159,3.3283157,2.6257324,0.0,0.0
160,3.3204756,0.0,1.6498643,5.6309967
161,3.3060203,0.10656738,0.0,0.0
162,3.302798,2.5312805,0.015121214,4.7579346
163,3.30103,0.9593811,0.0,0.0
164,3.285827,0.0,0.0,0.0
165,3.2680907,0.8922272,0.0,0.0
166,3.2601683,0.891037,0.72434026,6.1729736
167,3.2393384,0.43673706,0.0,0.0
168,3.2338653,2.519989,0.6785336,1.7124176
169,3.2193818,0.9378662,2.2431455,4.44368
170,3.1836014,1.6712036,0.0,1.3828735
171,3.1544526,0.42358398,0.0,0.0
172,3.1475544,0.92907715,0.0,0.0
173,3.1337633,0.10546875,0.0,0.0
174,3.131887,0.10253906,0.0,0.0
175,3.122425,1.6489258,1.2438165,8.708519
176,3.0909095,0.93969727,0.0057687704,2.2740784
177,3.0818193,1.6705322,0.0,0.0
178,3.0671775,0.92852783,1.8274612,2.3596954
179,3.0200238,2.5798035,0.0,2.1016693
180,3.0101092,1.5948486,0.0,0.0
181,2.91968,2.5078583,0.024006411,5.73925
182,2.9121606,1.621582,0.7492484,3.3647003
183,2.9073465,2.44812,0.011529677,5.1082764
184,2.807764,0.10417175,0.0,0.0
185,2.7897925,0.42504883,0.0,0.0
186,2.7854242,0.43182373,0.0,0.0
187,2.7811985,0.4048462,0.0,0.0
188,2.7768822,0.10420227,0.0,0.0
189,2.7107863,1.6246338,0.14094764,2.047943
190,2.708353,1.684082,0.0,0.0
191,2.7070107,1.1843262,1.4489188,3.7701416
192,2.6742826,0.41748047,0.0,0.0
193,2.6113937,2.517624,0.0,1.9160461
194,2.6019747,0.4211731,1.3557756,1.7640686
195,2.5846553,1.5855103,0.0,0.0
196,2.5753217,0.44473267,1.7273351,0.9897461
197,2.5579357,0.103515625,0.0,0.0
198,2.556003,0.90293884,0.0,0.0
199,2.533093,1.6958008,0.19616139,2.540863
200,2.5248868,0.9199219,0.8905241,3.1705933
201,2.508165,0.0,0.0,0.0
202,2.5058062,0.0,6.204789E-7,2.0209503
203,2.4977424,0.0,0.0,0.0
204,2.487778,0.41235352,0.0,0.0
205,2.485908,0.9787903,0.0,0.0
206,2.4482155,1.6271362,0.39304632,4.1938477
207,2.403378,0.41244507,0.0,0.0
208,2.3838124,0.10644531,0.0,0.0
209,2.3682206,0.0,0.0,0.0
210,2.3668485,0.43115234,0.0,0.0
211,2.3519714,0.10595703,0.0,0.0
212,2.343575,0.4202881,1.485227,5.389496
213,2.3284993,0.4272461,0.0,0.0
214,2.3147182,0.0,0.20181453,1.11026
215,2.280979,0.10473633,0.0,0.0
216,2.2675288,0.42504883,0.0,0.0
217,2.243875,0.0,0.0,0.0
218,2.1802137,0.4212036,0.0,0.0
219,2.1796439,0.0,0.0,0.0
220,2.1789715,1.6365356,0.13287568,6.6874695
221,2.1738758,0.4440918,0.0,0.0
222,2.1716995,0.0,2.033301,10.0227585
223,2.1325383,0.42236328,0.0,0.0
224,2.093812,1.6408691,0.0066232285,4.801941
225,2.0892994,0.9199219,0.0067808465,1.3363647
226,2.0689876,0.1078186,0.005646423,4.5964966
227,2.057934,0.10417175,0.0,0.0
228,2.056526,0.46310425,0.020785991,3.595047
229,2.0478685,0.0,0.0,0.0
230,2.0460334,0.42333984,0.0,0.0
231,1.9619657,0.91625977,0.0,0.0
232,1.9458342,0.10386658,0.0,0.0
233,1.9365399,0.0,0.0,0.0
234,1.7646511,0.106414795,2.8629118E-5,1.6448975
235,1.7576545,0.40463257,0.022903765,3.9702759
236,1.7399346,1.7044067,0.024656435,3.1209412
237,1.7081146,0.91470337,0.0,0.0
238,1.6951826,0.0,0.0,0.0
239,1.6639109,0.42773438,0.43906683,10.162338
240,1.6469166,0.0,0.0,0.0
241,1.6382606,0.89382935,0.0,0.0
242,1.637803,0.4296875,0.0,0.0
243,1.6262143,0.106933594,1.0843284,3.7343445
244,1.6116678,0.0,0.20422426,2.8453522
245,1.5417563,0.10461426,0.8326384,8.038055
246,1.5376261,0.11010742,0.0134109,3.9400635
247,1.4791515,0.10644531,0.0,0.0
248,1.4402909,0.92871094,5.0876115E-4,3.4500732
249,1.4349514,0.0,2.9622548E-4,3.369049
250,1.419359,0.9609375,0.0,0.0
251,1.349075,0.10684204,0.4387308,7.9293213
252,1.339673,0.10620117,0.7302046,8.032333
253,1.324574,0.42718506,0.0370097,6.8841553
254,1.3092724,0.9909668,0.09131186,1.8377686
255,1.2698038,0.1129303,0.062227517,6.2694855
256,1.2667004,0.0,0.0,0.0
257,1.2506787,0.0,0.055417705,6.791443
258,1.2326477,0.10279846,0.0,0.0
259,1.2065905,0.11071777,0.0,0.0
260,1.1824477,0.40948486,0.0,0.0
261,1.1584978,0.42871094,2.9094813E-6,2.9851685
262,1.1441696,0.42199707,0.70839375,3.8876953
263,1.0765634,0.11218262,0.002262101,3.66362
264,1.0541284,0.0,0.0,0.0
265,1.0493364,0.1559143,0.027367542,9.605896
266,1.0424182,0.9276123,0.003614166,4.7476196
267,1.0312655,0.4401245,0.07296109,4.9137573
268,0.9734784,0.107055664,0.0,0.0
269,0.9586522,0.0,0.0,0.0
270,0.9153693,0.17001343,0.65682244,11.340256
271,0.9064476,0.0,0.0,0.0
272,0.9051313,0.42462158,0.005287616,2.0872192
273,0.90451425,0.15020752,0.025596559,7.0468597
274,0.8965196,0.11047363,0.0,0.0
275,0.8360728,0.0,1.1910287E-4,6.56781
276,0.8311311,0.0,0.36947024,1.486084
277,0.82111484,0.103302,0.0,0.0
278,0.80742896,0.0,0.0,0.0
279,0.79881036,0.15638733,0.12442906,12.321159
280,0.79135555,0.0,0.0,0.0
281,0.77964413,0.41156006,2.8266684E-5,4.078064
282,0.7608764,0.41226196,0.18339804,7.440033
283,0.75315386,0.10812378,0.30899817,8.680359
284,0.7527518,0.10160828,0.095971614,4.727539
285,0.7447013,0.4182129,0.03652092,2.7960052
286,0.70847034,0.10412598,0.014064774,3.0913239
287,0.6347172,0.4194336,9.75145E-6,4.70343
288,0.6132801,0.42388916,0.0,0.0
289,0.6090524,0.103759766,0.2769158,5.369232
290,0.58930707,0.0,0.4212906,14.919296
291,0.58499724,0.0,0.0,0.0
292,0.4907069,0.0,0.18629883,10.818619
293,0.47906432,0.0,0.0,0.0
294,0.4076761,0.10900879,0.051468737,3.039627
295,0.3803007,0.14416504,0.010465328,5.589554
296,0.36152437,0.0,0.0,0.0
297,0.24483061,0.0,0.0,0.0
298,0.20461102,0.107788086,0.0036851848,3.1286316
299,0.18301265,0.0,0.015354791,8.582245
300,0.15868147,0.10656738,0.005345421,2.4543457
