rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares
1,19.093552,13.174805,4.5420485,3.2601166
2,15.6351185,12.896484,0.0,0.0
3,14.298631,13.353516,2.3232053E-4,2.3304749
4,14.274069,13.400391,0.0,0.0
5,12.590312,6.520508,0.0,0.0
6,12.478635,4.8133545,2.7898078,11.647629
7,11.567736,3.5544434,5.202477,2.6108093
8,10.984676,8.098022,0.0,0.0
9,10.976092,8.069458,2.7064655,1.8532104
10,10.97269,6.2226562,0.05102697,3.7539825
11,10.780515,9.557648,0.0,8.218231
12,10.677878,9.084473,0.0,0.0
13,10.664057,5.9248047,0.0,0.0
14,10.431217,7.8167725,0.15059146,2.079895
15,10.128675,3.7375488,0.0,0.0
16,9.905481,7.748657,0.0,0.0
17,9.897991,6.4365234,3.0030417,3.1798553
18,9.533764,3.4350586,4.659243,2.5664978
19,9.2990265,3.5983887,3.085815,4.4266663
20,9.247062,7.387207,0.0,0.0
21,9.133369,6.263672,2.4306078,3.1298828
22,9.105688,4.6902466,4.4153676,12.191368
23,8.985623,8.870499,0.0,6.8405
24,8.924857,7.9387207,0.048979614,14.222969
25,8.892469,4.741577,3.5353975,4.460037
26,8.87851,5.0701294,0.0,8.287613
27,8.791391,7.743164,0.0,0.0
28,8.673629,4.6971436,0.0,0.0
29,8.668846,6.2783203,0.27966186,1.5130234
30,8.608294,0.0,8.262369,20.99347
31,8.388572,0.44952393,5.1876583,3.8457947
32,8.303387,6.6367188,0.33410135,0.9972534
33,8.296927,6.036133,4.5687397E-4,2.649002
34,8.199005,0.9550781,5.9153957,7.015503
35,8.152618,4.958618,0.0,0.0
36,7.6149254,2.4798584,0.0,0.0
37,7.5939198,1.6083984,5.393916,4.426529
38,7.5788307,1.6572266,0.0,0.0
39,7.5224214,5.044922,0.5591492,6.7893677
40,7.5176625,6.0846252,0.6801287,5.457382
41,7.512106,3.5075684,0.0,0.0
42,7.1664934,0.92541504,4.7368493,1.8749619
43,7.06404,3.5610352,0.0,0.0
44,6.934713,2.503662,0.0,0.0
45,6.928276,1.628479,3.9690819,7.961914
46,6.9077497,1.621582,0.0,0.0
47,6.893781,6.333008,0.0,0.0
48,6.8565474,5.0389404,0.0,0.0
49,6.747654,1.5834961,0.0,0.0
50,6.6719666,3.4899902,2.6278386,1.8997955
51,6.6673098,5.9345703,0.0018865671,7.284485
52,6.6630793,1.7180786,0.80023384,4.8324738
53,6.6563997,4.7374115,0.0,0.0
54,6.651117,1.6035156,0.0,0.0
55,6.6237803,0.0,6.2810316,9.743195
56,6.623376,1.8679199,3.7696774,10.432381
57,6.575358,1.6040039,3.2835975,3.2509613
58,6.511626,3.677948,0.36191034,20.789688
59,6.348677,0.0,4.7606864,9.1920395
60,6.300989,3.7097168,0.7737169,2.8848724
61,6.290284,4.772339,0.0,0.0
62,6.289899,1.0074463,4.913152,4.954338
63,6.2477317,1.6188354,3.5815172,0.9359741
64,6.1363773,0.9433594,5.1909537,3.1199646
65,6.06536,0.11248779,3.7071426,2.3370743
66,6.06171,3.543457,0.027382327,1.9235992
67,6.0384483,4.8478546,0.036056045,4.9577637
68,6.0079417,2.619629,1.5016199,1.395935
69,5.947711,0.9678955,3.1026907,6.3758545
70,5.9476304,2.5274658,1.2014188,2.6844177
71,5.9468765,4.6406403,0.0,0.0
72,5.91882,4.1731567,1.4491104,7.812561
73,5.8871536,4.844116,0.12716083,4.4739075
74,5.8689165,0.98908997,4.5120983,6.55249
75,5.8538284,0.10253906,4.812498,7.0833282
76,5.8389883,3.623291,0.0,0.0
77,5.8222404,2.6690674,0.0,0.0
78,5.8110723,0.107788086,5.1678147,2.899826
79,5.805729,3.5771484,0.8511648,1.8257446
80,5.7615933,4.8253174,0.0,0.0
81,5.7174864,5.1226807,0.06452201,2.2784424
82,5.716375,4.79541,0.0,0.0
83,5.7088823,0.9576416,0.0,0.0
84,5.5629478,1.7288208,3.4067275E-6,2.6487122
85,5.5362625,3.5551758,0.0,0.0
86,5.5056744,0.0,4.483459,3.3596497
87,5.3611345,2.4853516,2.0965512,0.88946533
88,5.358537,0.9402008,0.3441767,5.5133057
89,5.2556734,3.604248,0.0,0.0
90,5.2478595,2.4127197,7.6626247E-4,6.5441284
91,5.204471,4.721924,0.46919984,1.922226
92,5.1709104,1.6259766,0.34381166,2.2803497
93,5.147168,0.0,4.0371895,3.0445175
94,5.1440907,0.49380493,4.0411205,8.511925
95,5.015691,3.5786133,0.8881274,16.40921
96,4.944314,0.0,3.8641396,4.663162
97,4.9243193,2.529831,1.3077282,6.095978
98,4.879232,3.454834,7.120634E-5,1.0449219
99,4.8086257,1.6728516,0.0,0.0
100,4.794278,2.7106476,0.0,2.7845383
101,4.768015,0.11230469,1.2227352,1.162857
102,4.7597666,3.6763916,0.56562805,7.3313904
103,4.7540536,3.5639648,0.0,0.0
104,4.7238407,0.1048584,2.2719223,4.0286865
105,4.695437,0.11613464,2.8257065,2.8790283
106,4.674307,0.0,0.47004437,0.83999634
107,4.6706314,2.420044,0.0,0.0
108,4.6547694,2.7363586,1.2461506E-4,4.9774017
109,4.649336,1.6040039,2.6775887,2.3439026
110,4.6134043,3.4649048,0.09085197,3.5124207
111,4.5728893,2.53479,0.0,0.0
112,4.570107,2.4485016,0.0,0.0
113,4.5593505,0.41583252,0.0,0.0
114,4.424228,0.0,3.3793209,1.3285522
115,4.382848,0.9318695,2.687732,8.77681
116,4.3349285,2.5091553,0.062063448,5.200653
117,4.3333845,1.6987305,0.0,0.0
118,4.328344,0.106933594,0.92301625,4.7161865
119,4.2601295,0.91012573,0.05163517,4.6569824
120,4.2497487,2.6139069,0.0,2.8059387
121,4.240482,0.9334717,2.8545365,4.621994
122,4.175025,0.94885254,0.04481387,3.494934
