rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares
1,17.909986,17.687988,0.0,0.0
2,16.072182,13.731445,0.0,0.0
3,15.945717,9.2578125,4.270589,2.9299622
4,15.473328,13.511719,0.01814023,3.4742813
5,15.28514,13.236328,0.0,0.0
6,15.237614,11.483398,3.6179044,3.2941742
7,14.68458,6.0498047,6.164719,2.4730072
8,14.310207,14.172363,0.020013468,4.645935
9,13.5273485,13.092773,0.1059356,3.7601929
10,12.93149,9.473877,0.0,0.0
11,12.854889,9.953613,0.0,0.0
12,12.319897,11.30481,0.0,0.0
13,12.2211,9.840088,0.0,0.0
14,12.187619,10.096436,0.0,0.0
15,11.966955,9.210205,0.037012123,1.0725098
16,11.382197,9.58252,0.09600206,3.2621765
17,11.12977,9.342041,0.0,0.0
18,10.962369,9.1792145,0.008011223,11.51207
19,10.918752,9.558105,0.27540562,1.3198242
20,10.804213,4.7800293,5.1608157,6.505493
21,10.391221,7.6343994,0.0,0.0
22,10.384133,6.796875,1.0676584,4.7671967
23,10.354113,9.799805,0.26753584,7.604286
24,10.348307,7.5805664,2.1498704,2.796936
25,10.329358,7.8728027,0.11788471,1.6440582
26,10.1627,6.091797,0.036379308,2.8205566
27,10.085473,5.310669,0.0,0.0
28,9.811149,9.193115,0.026211932,1.9396362
29,9.642478,8.424072,0.0070561557,11.488098
30,9.425474,6.1695557,0.0,0.0
31,9.373939,4.5997314,4.3487816,6.2398376
32,9.329833,3.8809204,0.61384326,9.68589
33,9.184299,1.7160034,4.522703,10.093437
34,8.944977,6.2646484,0.0,0.0
35,8.937102,0.0,6.0057964,5.42688
36,8.913894,2.4768066,0.15756923,0.443161
37,8.896115,1.9170532,3.5596933,13.216293
38,8.792272,6.4003906,0.0,0.0
39,8.780611,3.5551758,2.6202736,6.393936
40,8.572046,6.328125,1.6267473,3.103302
41,8.535914,0.0,6.3549414,6.3112335
42,8.375339,5.9716797,0.0014734603,2.6752625
43,8.261932,4.637329,1.8215817,6.1018066
44,8.248352,3.7683105,0.04668673,0.32910156
45,8.225887,4.6698,0.0,0.0
46,8.181591,7.848633,0.008663027,5.3634033
47,8.11974,4.8201904,0.0,0.0
48,8.108206,6.470703,0.51343995,2.9114685
49,7.5963674,0.98547363,5.0630603,3.2142334
50,7.5708365,6.2128906,0.024775008,2.4539948
51,7.5637007,1.6487427,5.568038,7.9989014
52,7.465933,5.123535,0.0,0.0
53,7.4592648,6.2021484,0.0,0.0
54,7.4170804,4.817627,0.0,0.0
55,7.382965,0.51013184,6.6952915,10.786171
56,7.3786097,5.1534424,0.47512,0.6576004
57,7.3244414,0.9063721,6.259698,3.2183914
58,7.315823,1.6791992,4.6935186,3.435707
59,7.313963,1.7852173,4.4431477,7.960243
60,7.2426367,1.7089844,1.0384591,7.0045624
61,7.1997356,5.2769165,0.0,5.4850388
62,7.183928,1.6884766,3.6639647,3.5274353
63,7.131799,6.236328,0.0,0.0
64,7.0802555,6.2421875,0.0,0.0
65,7.06802,6.442383,1.7871975E-4,6.6727295
66,6.9479423,3.4863281,2.4842381,6.1531982
67,6.9380636,3.802002,0.037676707,3.3079834
68,6.9223933,0.43688965,4.9057965,7.647522
69,6.8769712,2.5402832,3.5491827,9.6267395
70,6.862178,4.859497,0.0,0.0
71,6.821419,3.6545105,0.0,0.0
72,6.7322683,4.8569336,0.0,0.0
73,6.6990504,3.2192993,0.02125321,7.6120605
74,6.64334,2.4638367,2.6451895,3.2610626
75,6.6202636,3.5097656,0.0,0.0
76,6.60606,3.8225098,0.0,0.0
77,6.5524592,0.4321289,4.3799944,4.9505615
78,6.502327,0.0,5.8720026,7.23999
79,6.5009084,0.0,6.392321,4.247467
80,6.4869432,4.873169,1.2732038,9.883858
81,6.405866,4.7561035,0.0,0.0
82,6.3485613,0.9265137,1.9017246,4.7733765
83,6.347943,2.5219727,0.60441065,11.495239
84,6.3291855,3.5324707,1.3815099,9.660294
85,6.1905217,3.5196533,0.0015500964,10.964149
86,6.1649637,0.9484863,3.9516382,5.3276367
87,6.114909,1.6386719,4.1451397,5.4405518
88,6.0531554,0.0,4.9128327,9.082886
89,5.982695,0.93859863,4.517178,5.9140472
90,5.9456453,4.810791,0.0,0.0
91,5.868182,3.4587708,0.0,0.0
92,5.8399973,2.5416565,3.2343774,6.1738586
93,5.827705,3.5511475,0.025946211,6.4952545
94,5.8195257,3.5236816,1.8860798,2.0996857
95,5.7590303,2.4987793,0.05770754,4.0202637
96,5.653304,4.7313232,0.0050563384,4.477722
97,5.5869455,3.6452637,0.0,0.0
98,5.5055146,2.6361084,1.3721112,2.1971893
99,5.4853578,1.6237183,0.0,0.0
100,5.4799466,1.2201691,1.4602094,11.587479
101,5.4544783,4.859497,0.0,0.0
102,5.3489017,0.126297,4.0290318,4.408127
103,5.324198,0.0,3.176407,3.0878906
104,5.320427,0.95544434,0.0,0.0
105,5.2898064,3.6899414,0.0,0.0
106,5.254964,0.0,4.9336677,2.581215
107,5.2418528,4.9902344,0.0,0.0
108,5.1697116,0.97924805,3.6443243,2.2409363
109,5.1672354,0.0,0.15453932,1.4458313
110,5.127123,0.0,2.1069033,1.6447449
111,5.097767,1.6186523,0.0,0.0
112,5.0402184,0.10542297,4.5968523,7.4813004
113,5.023945,4.2032776,0.0,4.2599487
114,4.988992,1.8588257,0.0,1.8493652
115,4.944602,1.6225586,0.0,0.0
116,4.8802557,3.7048645,0.0,7.0892944
117,4.828413,2.4621582,0.96279454,0.94592285
118,4.8176355,0.92578125,3.022758,1.3665161
119,4.7785826,1.7568359,0.8264856,7.430191
120,4.704213,1.6210938,0.0,0.0
121,4.694043,0.9334717,3.38335,2.6161957
122,4.6847506,2.5012207,0.0,0.0
123,4.669047,3.6738281,0.0,0.0
124,4.622806,2.6019287,0.5067763,2.4899292
125,4.598074,0.41967773,0.65498364,9.708771
126,4.5804157,3.476532,0.0,0.0
127,4.5316133,0.40966797,0.0,0.0
128,4.522404,1.6894531,0.0,0.0
129,4.4610643,0.40771484,3.7748713,6.150833
130,4.4507685,3.5800781,0.2027953,3.3203888
131,4.423584,0.4104004,2.461118,4.3329163
132,4.4205008,3.5412598,0.0,0.0
133,4.3750105,2.6179504,1.2187066,7.3762894
134,4.359195,3.5112305,0.0,0.0
135,4.3438067,0.94299316,2.413636,7.0235443
136,4.2794523,2.5628662,0.0,0.0
