rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares
1,16.587406,6.286133,5.2703085,2.5478668
2,14.850769,9.193115,3.4733634,1.7797852
3,14.815197,13.163086,0.0,0.0
4,14.644184,9.420166,4.01397,4.8283997
5,14.036148,8.031006,2.8725839,11.14151
6,13.763618,11.764038,6.769017E-4,6.6093903
7,13.181225,11.200073,0.0,0.0
8,12.1262245,6.0722656,5.4051166,7.5037766
9,11.9111,7.576172,0.0,0.0
10,11.746527,9.241943,0.0,0.0
11,11.127743,9.943848,0.0,0.0
12,11.0861635,7.7124023,0.10280875,8.296783
13,10.387276,7.7596436,0.0,0.0
14,10.191777,7.76445,1.6622463,5.5248184
15,10.181326,8.090332,0.9510932,0.8016968
16,10.158571,7.914551,0.0,0.0
17,9.937559,6.5771484,0.05511809,1.8387985
18,9.820695,3.0086517,5.478691,7.5451584
19,9.292285,6.7626953,0.0,0.0
20,9.240382,7.6937256,0.025821406,1.7472076
21,9.1432905,4.668091,0.72529405,2.9064941
22,9.125377,4.791992,0.0,0.0
23,8.954357,7.9310303,0.0,0.0
24,8.79518,7.9694824,0.0,0.0
25,8.789127,0.0,7.5140386,9.156128
26,8.788428,4.6134033,0.0,0.0
27,8.636026,8.138672,7.1238945E-5,1.4173584
28,8.588714,5.9765625,1.883605,7.470459
29,8.548598,5.0927734,0.0,0.0
30,8.2121105,4.701416,0.0,0.0
31,8.204744,7.7893066,0.03666425,1.3950806
32,8.201128,2.592163,4.8011894,4.2079163
33,8.154983,3.713379,3.2735536,4.3948975
34,8.146937,7.928833,0.20154843,0.8654709
35,8.051925,3.6269531,2.9265273,1.282898
36,7.9614167,6.2646484,0.0,0.0
37,7.926751,4.88855,2.1362119,5.0168304
38,7.9024725,0.41748047,2.282054,4.695053
39,7.8845167,7.459717,0.0,0.0
40,7.845534,6.0859375,0.0,0.0
41,7.8277063,6.368164,0.0,0.0
42,7.64451,6.2753906,0.0,0.0
43,7.6242476,6.1757812,0.0,0.0
44,7.6135664,5.4865875,9.2229E-4,8.85862
45,7.5584536,6.1464844,0.0,0.0
46,7.555749,0.93237305,0.0,0.0
47,7.3574796,3.5749512,0.0,0.0
48,7.3425145,3.6716309,0.0,0.0
49,7.340923,4.918457,0.045774385,4.51709
50,7.314758,4.6569824,0.0,0.0
51,7.2917395,3.6518555,0.045703415,1.6102905
52,7.267064,6.095703,0.0,0.0
53,7.2148256,0.41845703,5.3993115,6.1206055
54,7.20532,4.775757,0.53532267,5.1698
55,7.0443563,4.997925,0.0,0.0
56,6.7974234,2.4658203,4.223887,2.394104
57,6.718593,6.645706,0.0,4.3513412
58,6.476758,4.7176514,1.7221769,6.0247803
59,6.4459476,3.7192383,2.5139275,5.2928925
60,6.422798,4.67749,0.0,0.0
61,6.3820724,3.824707,0.0,0.0
62,6.3438153,1.7161865,0.01843017,4.637863
63,6.2864914,2.5506592,0.0,0.0
64,6.2666235,4.72876,0.05938139,3.7771912
65,6.1800504,0.41845703,0.0,0.0
66,6.0482125,4.80513,0.10919821,5.6137695
67,6.010169,0.951416,4.192304,3.2260513
68,5.8486834,3.6774902,0.057190403,4.793747
69,5.8189363,0.43115234,5.015673,6.203247
70,5.77861,4.5201416,1.0804108,12.412254
71,5.73257,5.0389404,0.5745499,6.552887
72,5.6820183,4.8184814,0.0,0.0
73,5.597525,0.0,4.1588426,7.694687
74,5.5749025,0.42773438,0.0,0.0
75,5.542272,4.814209,0.54934615,7.343704
76,5.533259,3.4467773,0.0,0.0
77,5.522119,0.96276855,0.0,0.0
78,5.420869,0.0,3.3026023,1.9862366
79,5.3286667,3.5097656,0.014991488,7.495117
80,5.2802653,0.0,4.792635,6.4470825
81,5.2270184,0.10546875,0.29867628,7.6557617
82,5.2041044,0.10803223,1.8690802,1.4684448
83,5.1608386,4.7561035,0.0,0.0
84,5.1342206,0.911499,0.3922428,1.9752502
85,5.118686,0.42700195,2.3451161,4.5099792
86,5.0669193,0.93200684,0.2406388,11.740845
87,5.025318,2.4798584,0.0,0.0
88,5.0131073,2.592163,0.0,0.0
89,4.95261,3.4621582,0.12700249,2.2538452
90,4.9492874,4.3695374,3.5053087E-4,18.514153
91,4.9041414,0.10986328,0.0,0.0
92,4.901243,2.834015,0.0,2.6070786
93,4.8922443,0.46536255,3.1721277,2.6565323
94,4.8879156,2.4725342,0.0,0.0
95,4.851307,0.9404297,0.0,0.0
96,4.8328495,0.10900879,0.0,0.0
97,4.8034563,1.6243286,0.0,0.0
98,4.7706947,0.14572144,4.112872,5.778183
99,4.7683597,0.0,0.23501268,4.39151
100,4.7540536,0.0,0.0,0.0
101,4.75346,0.40942383,4.2380896,5.602936
102,4.700018,1.671875,0.0,0.0
103,4.697642,2.5012207,0.0,0.0
104,4.69402,0.9078369,0.0,0.0
105,4.6777167,0.0,1.7577877,3.0880127
106,4.677529,0.107421875,0.0,0.0
107,4.675928,0.91955566,0.0,0.0
108,4.6567655,1.5932617,0.9196866,8.832275
109,4.6134043,0.0,0.0,0.0
110,4.612493,0.1060791,3.0706944,3.925415
111,4.5827007,0.94958496,0.0,0.0
112,4.5825825,1.659668,0.0,0.0
113,4.566128,0.9202881,3.5822315,8.727783
114,4.5172906,3.7066956,0.0,3.1157227
115,4.5025897,2.5292206,0.0,2.2671127
116,4.494646,0.58813477,1.5977213,2.3405457
117,4.470598,2.5170898,0.0,0.0
118,4.467086,2.4414062,0.0,0.0
119,4.462914,1.3299866,1.3545475,4.5702972
120,4.446308,1.6954956,1.460965,7.00708
121,4.3681583,2.5543213,0.61448777,5.46373
122,4.359386,3.5061035,0.120777324,2.8864746
123,4.239094,2.5653076,0.025707398,4.2057495
124,4.2301373,2.4658966,0.0,0.0
125,4.135815,0.41625977,3.575698,2.9524689
126,4.095356,0.0,0.0,0.0
127,4.094161,2.4780273,0.0,0.0
128,4.0652986,0.9536133,0.718455,0.95077515
129,4.051158,1.6918945,0.027846819,2.9164429
130,4.039051,1.2644806,1.5719576,9.4752655
131,4.036934,0.43945312,1.9649794,5.961418
132,4.035969,3.3032227,0.0031571223,4.986786
133,4.033625,3.5654297,0.11222045,10.6167145
134,3.9441946,0.9276123,0.4097111,3.3407593
135,3.9343262,0.4099121,0.0,0.0
136,3.9299092,0.42138672,1.7011832,3.3635712
137,3.8884485,1.6367188,0.08529931,3.7812805
138,3.8810062,0.0,0.06308169,3.1103516
139,3.7303958,0.1060791,0.0,0.0
140,3.7191544,2.6086426,0.0,0.0
141,3.7160468,3.5097656,0.0,0.0
142,3.6979728,2.4560547,0.0,0.0
143,3.6812003,2.5,0.8157084,4.2073975
144,3.6760595,0.42456055,0.0,0.0
145,3.615073,2.5531769,0.07354095,3.2717743
146,3.549036,0.9818115,0.0,0.0
147,3.4714575,2.680664,0.0031424183,3.8829803
148,3.4351134,0.96569824,0.0,0.0
149,3.4291463,0.9484863,0.11752612,2.516098
150,3.4093277,1.6845703,0.0,0.0
151,3.3749006,0.42138672,0.0,0.0
152,3.3720293,0.40600586,1.5310279,7.4574738
153,3.3203158,0.9140625,0.0,0.0
154,3.3063543,0.0,2.1671464,2.7337646
155,3.2943454,0.9550781,0.0,0.0
