rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares
216,2.236441,1.0036011,0.5052893,3.560089
217,2.2241042,0.104522705,0.0,0.0
218,2.2139063,0.10583496,0.0,0.0
219,2.1781766,0.9580078,0.026836153,7.493538
220,2.1518679,0.0,0.0,0.0
221,2.128763,0.10430908,0.12112822,3.2738495
222,2.1206956,1.5941162,0.0,0.0
223,2.117892,0.930542,0.0,0.0
224,2.1140685,0.10595703,0.6447932,2.149887
225,2.0868392,0.4118042,1.4856067,4.1436996
226,2.0764213,1.7547607,0.062471844,7.4949646
227,2.0671363,0.9470215,0.0,0.0
228,2.0544233,0.1060791,0.0,0.0
229,2.0253222,0.11303711,0.0,0.0
230,2.0248249,0.4411621,0.0036190148,8.681107
231,1.9909042,0.9371338,0.0,0.0
232,1.9870923,0.111328125,1.445016,6.46315
233,1.9758096,0.42138672,0.0,0.0
234,1.9599352,1.6132202,0.2657271,15.821442
235,1.9467444,0.9777832,0.012620484,5.939789
236,1.8969071,0.103515625,0.0,0.0
237,1.8963555,0.40551758,0.0,0.0
238,1.8871117,0.98217773,0.017308036,1.3063965
239,1.8726013,0.91127014,0.0,0.0
240,1.8336112,0.41433716,0.0,0.0
241,1.8235722,0.4321289,0.0,0.0
242,1.7919619,0.0,0.0,0.0
243,1.761253,0.0,0.06363832,3.9646912
244,1.7535119,0.9198303,0.003669752,4.3793335
245,1.7371225,0.0,1.2897819,0.9217987
246,1.7320302,0.9284363,0.0,0.0
247,1.7244191,0.104537964,0.0,0.0
248,1.676154,0.0,0.009100602,0.67259216
249,1.6607225,0.10595703,0.017730514,8.619156
250,1.6500709,0.1060791,0.0,0.0
251,1.6479126,0.0,3.615646E-4,3.6311722
252,1.6376027,0.9430847,0.205175,2.5202942
253,1.6307114,0.1105957,0.047209613,1.9732361
254,1.589282,0.9316406,0.0,0.0
255,1.5863905,0.92211914,0.0,0.0
256,1.580142,0.103759766,0.0,0.0
257,1.5591388,0.0,4.773472E-4,3.887146
258,1.5503285,0.40429688,0.0777051,3.6746979
259,1.5403519,0.0,0.021892536,3.7379608
260,1.4394596,0.10707092,0.1508548,4.8901978
261,1.4346424,0.42285156,0.700307,1.9137573
262,1.4211984,0.0,0.0,0.0
263,1.3852388,0.10482788,0.0,0.0
264,1.3351582,0.105911255,0.0053023105,8.255997
265,1.3005522,0.9206543,0.08895333,2.253296
266,1.2927413,0.0,0.0,0.0
267,1.2682784,0.41455078,0.0,0.0
268,1.2571746,0.107666016,0.0,0.0
269,1.2092594,0.11180115,0.014696531,0.97454834
270,1.2089276,0.9199219,0.07514519,2.8697205
271,1.2027311,0.93237305,0.0,0.0
272,1.1780132,0.9785156,0.0012706288,4.204712
273,1.1752073,0.10888672,0.0,0.0
274,1.1684269,0.40820312,0.18550149,3.8121643
275,1.1582295,0.11125183,2.9636674E-5,4.8949585
276,1.1348543,0.0,0.8865814,8.2404175
277,1.0991426,0.1105957,0.8607559,3.8101501
278,0.9960946,0.11198425,0.22942626,6.286682
279,0.99521875,0.0,0.32840255,5.574814
280,0.9656834,0.0,0.050141722,12.431763
281,0.9334997,0.0,0.4978479,8.670349
282,0.9172522,0.4194336,0.10900318,1.8215942
283,0.87924075,0.4375,0.011880901,2.387146
284,0.83263034,0.0,0.06267091,6.2360992
285,0.79903793,0.10626221,0.045838382,8.1465
286,0.78684616,0.0,0.0020391915,2.138855
287,0.75221306,0.43041992,0.0,0.0
288,0.6757393,0.41992188,0.012578949,3.0910492
289,0.6619071,0.0,0.11804806,2.9254913
290,0.66154945,0.10864258,0.4515909,7.8775635
291,0.6320749,0.0,0.58534664,1.4494324
292,0.49111268,0.4359436,0.00820538,4.8542633
293,0.4442991,0.0,0.030670524,1.7112732
294,0.3838981,0.10571289,1.9104948E-4,4.355774
295,0.37370238,0.10424805,0.0017383939,2.577713
296,0.36886144,0.0,0.059530746,2.5796814
297,0.35661286,0.0,0.0058785058,0.7925415
298,0.3196435,0.0,0.0767045,3.1718445
299,0.2609667,0.0,0.0,0.0
300,0.2095583,0.0,0.100700185,12.817612
