rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares
1,18.385647,12.897949,0.0,0.0
2,18.351704,15.577148,0.0,0.0
3,15.087313,11.594849,0.0,0.0
4,14.054079,10.979858,0.0,0.0
5,13.705213,12.896484,0.0,0.0
6,13.499817,11.080566,0.0,0.0
7,13.120425,6.2871094,4.994437,6.961441
8,12.839153,9.545898,0.9925006,7.3844147
9,11.817836,7.944214,3.1357899,4.573105
10,11.428789,10.480347,0.12837939,11.379776
11,11.123027,6.4853516,0.0,0.0
12,11.001807,9.390869,0.0,0.0
13,10.959448,7.695923,0.0,0.0
14,10.471951,7.994751,0.0011865993,1.6316833
15,10.381747,3.5218506,6.2574215,12.21933
16,10.361348,6.3710938,3.4813682E-5,1.1258545
17,10.161157,4.755249,0.0,0.0
18,9.951578,9.32373,0.0,0.0
19,9.9134035,7.69812,1.7792321,7.991455
20,9.856405,7.7958984,0.68924135,2.3106384
21,9.428459,4.809082,0.0,0.0
22,9.016391,7.8552246,0.16384143,4.8937836
23,9.013716,8.58403,0.0,7.9506683
24,8.938202,6.0898438,0.0,0.0
25,8.75639,6.2314453,0.0,0.0
26,8.749903,3.7265625,1.8059897,0.94441223
27,8.732823,3.5998535,2.223562,5.978943
28,8.642559,6.2490234,0.0,0.0
29,8.556074,3.5786133,0.12855245,3.263359
30,8.535601,6.3320312,0.0,0.0
31,8.433754,2.531662,4.727158,6.968994
32,8.413021,0.0,5.3450165,3.4796906
33,8.392895,2.598877,4.3879056,3.401413
34,8.387711,4.8586426,2.9736493,4.7776794
35,7.986704,4.8201904,0.0,0.0
36,7.8177648,7.5805664,0.11316691,6.548401
37,7.77557,3.5478516,0.0,0.0
38,7.7445345,4.7244873,0.0,0.0
39,7.6387835,4.662964,0.0,0.0
40,7.6052494,0.0,6.7820954,4.7980957
41,7.594364,6.033203,0.0,0.0
42,7.4304376,0.97132874,0.57666117,0.7413025
43,7.403764,4.8264923,0.0,0.0
44,7.3641315,3.6921387,0.0,0.0
45,7.301608,4.883423,4.9133472E-5,2.9620361
46,7.221098,0.4283142,5.662217,9.92511
47,7.125933,4.9220886,1.18637996E-4,6.0074005
48,7.0970297,0.92578125,5.446564,6.870041
49,6.96191,2.5793457,4.372625,4.755783
50,6.828395,3.619629,0.0,0.0
51,6.8224297,5.963867,0.0,0.0
52,6.690878,3.5333862,0.0,0.0
53,6.552019,3.5170898,0.0,0.0
54,6.423202,6.258667,0.0053009684,11.446167
55,6.4100432,0.47076416,5.746182,5.0618668
56,6.3928404,0.9576416,2.863527,4.961876
57,6.3321753,4.8620605,0.0,0.0
58,6.286864,0.0,0.0,0.0
59,6.2802916,2.5958252,0.0,0.0
60,6.1270657,0.0,5.059807,9.162445
61,6.029251,1.6609497,0.9349574,4.047943
62,5.854948,2.5016022,0.21845803,6.737854
63,5.8275557,2.4922943,0.0,0.0
64,5.825858,4.5986023,8.5986845E-5,7.1007385
65,5.815224,3.7001953,0.0,0.0
66,5.7975945,4.790283,0.0,0.0
67,5.7679834,2.4804688,0.0,0.0
68,5.7629414,3.6606445,0.03384321,2.6522827
69,5.760162,0.40844727,0.0,0.0
70,5.7584176,2.532959,2.988175,4.25119
71,5.7431345,1.6450806,0.0,0.0
72,5.731356,0.10473633,3.9419265,7.4339905
73,5.6804533,1.7431641,0.0,0.0
74,5.649617,3.6013184,0.0,0.0
75,5.597609,3.5551758,0.0,0.0
76,5.557752,2.6733398,0.020573962,1.6930542
77,5.555973,3.7199707,0.0,0.0
78,5.514331,0.4423828,3.6833582,10.683563
79,5.508489,0.0,4.0642996,5.013466
80,5.481329,2.6263428,0.0,0.0
81,5.4580703,3.5874023,0.0,0.0
82,5.431937,0.11413574,0.018597513,6.88855
83,5.392609,2.4871826,2.8070445,6.5192184
84,5.3541713,0.10974121,0.0,0.0
85,5.300394,2.5457764,1.9575539,2.7837524
86,5.290415,1.0450745,4.1782827,4.6099243
87,5.2855024,0.9326477,1.3206296,2.423584
88,5.282711,1.690918,0.0,0.0
89,5.2482605,0.9232178,0.0,0.0
90,5.1872764,0.44458008,1.0812248,1.5176392
91,5.1676826,1.6582031,0.0,0.0
92,5.1154447,3.6965332,0.0,0.0
93,5.0140295,4.82959,0.15364268,5.3229065
94,4.9846416,3.5310059,7.03239E-4,1.0643921
95,4.9635153,0.0,4.0384436,7.918518
96,4.9379025,2.411499,0.0,0.0
97,4.918704,2.6397705,0.0,0.0
98,4.91695,3.697998,0.0,0.0
99,4.8588114,1.5878906,0.0,0.0
100,4.8567142,0.9276123,0.0,0.0
101,4.8037043,0.4345703,4.1909604,3.384842
102,4.7892156,2.4414062,0.0,0.0
103,4.6257386,2.5158691,0.6553211,0.89442444
104,4.6218805,3.6745605,0.2167111,3.3049622
105,4.526756,0.0,0.0,0.0
106,4.5167913,1.6835938,2.2172654,1.0559692
107,4.48205,2.5195312,0.050631735,1.5754852
108,4.44612,0.1060791,0.0,0.0
109,4.419522,2.5476074,0.0,0.0
110,4.411533,0.42333984,0.0,0.0
111,4.338119,0.9177246,0.0,0.0
112,4.3063335,0.104522705,0.0,0.0
113,4.2527957,0.0,3.2455997,6.1915436
114,4.229599,0.1048584,1.6997892,4.399292
115,4.1727905,0.41479492,0.0,0.0
116,4.1692967,3.2717896,0.5535245,9.671814
117,4.1640787,1.7854004,0.02027081,3.5861206
118,3.9951134,0.41455078,0.0,0.0
119,3.9666996,3.458313,0.0920309,4.1060486
120,3.9611444,0.0,0.19469643,5.683975
121,3.955251,0.90893555,0.0,0.0
122,3.927333,2.5646973,0.0,0.0
123,3.918563,1.6425781,0.0,0.0
124,3.9118052,1.5947266,0.00765364,5.5202637
125,3.9060307,0.9215698,0.12114659,2.6805267
126,3.901474,0.10949707,0.0,0.0
127,3.885034,0.41400146,1.1212993,2.1450806
128,3.8527384,0.9005127,0.0,0.0
129,3.8439074,2.724533,0.0,1.9763184
130,3.8394578,0.9836426,0.0,0.0
131,3.800054,0.40234375,0.0,0.0
132,3.7674046,2.5408936,0.0,0.0
133,3.745806,1.6142578,0.0,0.0
134,3.7421832,2.468872,0.0,0.0
135,3.7149525,0.909256,0.029932054,2.4058533
136,3.7007923,0.9307251,0.0,0.0
137,3.6816034,0.41357422,2.943253,3.0317688
138,3.6791413,0.4187622,2.513633,3.700241
139,3.675833,1.6088867,0.0,0.0
140,3.664484,1.5843506,0.0,0.0
141,3.6399856,1.5941162,1.610539,4.2925415
142,3.6218133,0.111694336,0.12791383,1.7654419
143,3.5994093,1.6088867,0.07162987,4.164688
144,3.591783,0.0,0.0,0.0
145,3.550333,0.9268799,2.3064213,3.8625183
146,3.541845,0.92092896,0.0,0.0
147,3.4645157,2.6715088,0.06506537,12.000305
148,3.4479268,0.42443848,0.0,0.0
149,3.4229846,2.7185059,0.0,0.0
150,3.394608,0.10714722,2.064324,6.6290283
151,3.3884954,1.6689453,0.0,0.0
152,3.303105,0.10661316,3.0235279,4.788971
153,3.2868257,0.0,0.0,0.0
154,3.285827,0.93200684,0.0,0.0
155,3.2789285,1.7012329,0.0,1.8790283
156,3.2505279,0.97631836,0.0,0.0
157,3.2231636,0.11035156,0.0,0.0
158,3.2217693,0.94299316,0.0,0.0
159,3.2184887,1.6305542,0.0,0.0
160,3.1994529,0.95581055,0.0,0.0
161,3.181994,0.0,0.0,0.0
162,3.171675,1.8600464,0.012403126,2.4092102
163,3.1584013,1.5906982,0.0019777992,4.9328766
164,3.1405313,0.9063721,6.219495E-4,5.4864273
165,3.1320572,2.692871,0.0016831313,9.430664
166,3.1318126,0.10583496,0.0,0.0
167,3.1013012,0.0,0.0,0.0
168,3.0859728,0.4296875,0.0,0.0
169,3.0839548,0.107055664,0.0,0.0
170,3.0650387,0.10647583,0.0,0.0
171,3.048855,0.0,0.0,0.0
172,3.0467844,0.104888916,0.0,0.0
173,3.029348,2.420044,0.034887217,4.5023804
174,3.0282946,0.0,0.0,0.0
175,3.0115776,2.5964355,0.0,0.0
176,2.993148,0.43847656,0.038034648,7.5190125
177,2.95958,0.41296387,0.0,0.0
178,2.897808,1.6534424,1.1510841,4.034729
179,2.8952713,2.6531982,0.0,0.0
180,2.8026013,1.5935669,0.022855217,3.8535004
181,2.7695975,1.6005859,0.0,0.0
182,2.765515,0.9008789,0.0,0.0
183,2.7308686,0.0,1.4352891,2.9340363
184,2.7035923,0.43719482,1.3246459,6.824539
185,2.67268,1.5648193,0.0,0.0
186,2.670884,0.42993164,0.0,0.0
187,2.669901,0.42993164,0.3568316,7.4631042
188,2.6614933,0.93969727,0.79878986,8.553078
189,2.6602397,0.5523987,0.491489,10.585815
190,2.6030102,0.10986328,0.0,0.0
191,2.5890946,0.107421875,0.0,0.0
192,2.5624413,1.6732788,0.0942731,2.6326904
193,2.5418897,1.1345215,0.1416517,8.904007
194,2.5399718,1.6508789,0.39213422,4.743019
195,2.508165,0.0,0.0,0.0
196,2.5011144,0.92541504,0.017189385,2.0869446
197,2.4989614,0.4182129,1.3362513E-4,2.4573898
198,2.4977424,0.0,0.0,0.0
199,2.4835181,1.6132812,0.0024570774,5.1029205
200,2.45442,0.44778442,0.02429438,4.330246
201,2.4283893,0.104003906,0.0,0.0
202,2.4232748,0.944458,0.0,0.0
203,2.3887575,1.5662842,0.0,0.0
204,2.3763523,0.0,0.0,0.0
205,2.3758636,0.90930176,0.0,0.0
206,2.3682206,0.48703003,0.004128784,3.9247131
207,2.3647437,0.0,0.0,0.0
208,2.3563461,0.4182129,0.0,0.0
209,2.3536005,0.98620605,1.3042222,1.4063416
210,2.3416488,0.1053772,0.0,0.0
211,2.3251753,1.7938843,0.0041623493,4.916321
212,2.2897396,0.92097473,0.0,0.0
213,2.2843897,0.0,0.19779941,4.0856476
214,2.277367,0.46743774,0.32569644,2.5370789
215,2.2593832,0.43408203,1.1256047,2.059555
216,2.256802,0.10668945,0.50034654,8.281906
217,2.2460144,0.0,0.8972757,4.304718
218,2.243875,1.6762695,0.0,0.0
219,2.242507,0.4333496,0.0,0.0
220,2.2295227,0.42919922,1.3029119,1.839447
221,2.2184772,0.0,0.0,0.0
222,2.1796439,0.10876465,0.0,0.0
223,2.1791472,0.10932922,0.0,0.0
224,2.1762426,0.9169464,1.2350433,4.6796265
225,2.1607406,0.9412079,0.00797532,15.125412
226,2.1594396,0.103515625,0.0,0.0
227,2.0754244,0.0,0.0,0.0
228,2.0647624,0.0,0.0,0.0
229,2.0478685,0.0,0.0,0.0
230,2.027168,0.9005127,0.0,0.0
231,2.0180318,0.42352295,0.0,0.0
232,2.009816,0.110839844,0.0,0.0
233,1.990933,0.9609375,0.040137254,3.547577
234,1.9869492,0.4296875,1.152004,4.500183
235,1.9570339,1.0106506,0.7899168,4.924881
236,1.9537623,0.9363556,0.0,0.0
237,1.9477448,0.4375,0.20700556,4.0680237
238,1.9375048,0.92733765,0.85886383,4.1396484
239,1.9365399,0.0,0.98690826,5.7706604
240,1.935696,0.9292145,0.2636744,1.9241333
241,1.9159533,0.0,0.00996743,4.09832
242,1.9012532,0.0,0.0,0.0
243,1.8984389,0.11206055,0.0,0.0
244,1.8655741,0.102630615,0.0,0.0
245,1.84248,0.95288086,0.15757877,1.8410873
246,1.8419676,0.0,1.4673328,6.1871643
247,1.7590101,0.9671631,0.0,0.0
248,1.7477602,0.10624695,0.0,0.0
249,1.7386584,0.107040405,0.26733825,8.447617
250,1.729784,0.4152832,0.19475701,6.598938
251,1.710175,0.45394897,0.0058026407,3.8223267
252,1.7082894,0.0,0.0,0.0
253,1.6951826,0.10644531,0.60181403,3.4983215
254,1.6530641,0.0,1.2599114,4.4522705
255,1.6469166,0.41931152,0.0,0.0
256,1.6322054,0.4169922,1.1377835,1.0047226
257,1.6226935,0.4362793,0.96664,6.8398895
258,1.5605688,0.10949707,1.1455793,5.106041
259,1.5071177,0.107788086,0.379808,7.0799484
260,1.4674176,1.0372925,0.03733525,3.6254578
261,1.4352134,0.0,0.10678279,1.9122925
262,1.4152606,0.10496521,0.0,0.0
263,1.4112871,0.5749817,0.6613023,9.593246
264,1.3930001,0.106933594,0.25639957,1.2866821
265,1.3727062,0.0,0.0,0.0
266,1.2946278,0.0,0.0,0.0
267,1.2667004,0.0,1.0833695E-4,2.6312256
268,1.2445922,0.9202881,0.0015640273,2.5229187
269,1.2299783,0.43066406,0.0,0.0
270,1.2081155,0.9120941,0.0,0.0
271,1.1298492,0.0,0.0,0.0
272,1.0958728,0.110580444,0.9597429,6.929062
273,1.0541284,0.10884094,0.16716936,4.5586395
274,1.0457059,0.0,0.008929384,3.206482
275,1.0242709,0.0,0.062473122,3.0366821
276,0.9991451,0.99224854,0.001293711,2.8379822
277,0.96715945,0.59155273,0.00957365,6.3327484
278,0.9586522,0.42163086,0.0,0.0
279,0.9064476,0.0,0.0,0.0
280,0.8677554,0.10449219,0.038338084,1.1682129
281,0.86666536,0.0,0.0,0.0
282,0.8664227,0.10736084,0.4142018,2.7433777
283,0.8544332,0.0,0.76589787,2.5411987
284,0.80742896,0.113220215,0.017333623,3.5494537
285,0.7934113,0.4260254,7.44394E-4,3.397293
286,0.79135555,0.107055664,0.0,0.0
287,0.78604597,0.0,0.0,0.0
288,0.7729628,0.0,0.0,0.0
289,0.7643799,0.0,0.057972863,4.5525513
290,0.7612052,0.0,0.038394466,3.292328
291,0.7444312,0.11010742,0.0,0.0
292,0.71781284,0.0,0.0,0.0
293,0.7055404,0.42196655,0.22361735,3.594818
294,0.7025834,0.10583496,0.08987554,1.7367554
295,0.58499724,0.110183716,2.786718E-4,1.3967896
296,0.47906432,0.0,0.42898592,7.9351807
297,0.4584215,0.10534668,0.07699135,2.0410156
298,0.36152437,0.107421875,0.0,0.0
299,0.24483061,0.0,0.0,0.0
300,0.18939094,0.0,0.10554676,3.5829926
