rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares
1,51.111595,2.5488281,35.196533,42.747437
2,50.015045,13.708008,19.765413,41.45398
3,47.484097,0.10632324,44.417202,38.910767
4,45.732903,4.7697754,19.404085,42.19568
5,43.80623,18.858398,20.302862,69.31135
6,40.407402,1.4073486,36.886345,41.566742
7,38.781563,28.662231,7.683531,68.26401
8,37.609596,23.698608,11.552183,51.68947
9,35.739063,3.6108398,31.255016,56.921875
10,32.430576,4.104004,19.369146,52.812195
11,31.685026,8.569336,17.391994,69.66974
12,31.482101,0.10839844,23.726269,75.74707
13,31.461897,5.135498,12.93206,55.048157
14,31.384583,0.1295166,29.330162,45.39038
15,30.407473,5.109009,18.317099,14.015991
16,28.99392,22.955933,4.959326,46.51306
17,28.668753,6.0546875,22.408028,45.512085
18,28.260836,0.9602051,26.723032,53.908325
19,27.91978,15.13916,12.290638,53.80078
20,26.18962,0.0,21.986073,65.13989
21,25.322248,13.59668,11.00341,45.595215
22,24.5965,16.326172,8.239937,46.072327
23,24.415205,1.0264893,11.119215,47.44995
24,24.099312,10.5234375,9.343764,44.81047
25,24.044857,7.743164,16.101318,45.91028
26,23.861362,13.397461,10.262796,17.133057
27,23.622202,4.346924,19.033522,42.490448
28,23.204983,0.42822266,9.82871,39.96234
29,23.160273,0.9506836,21.889482,84.216
30,22.784716,9.528809,13.207841,32.77539
31,22.682028,5.0338135,12.906616,35.854645
32,22.127434,3.5976562,9.043581,59.821045
33,21.814026,4.0649414,17.23975,54.139954
34,21.626102,0.99902344,20.512405,36.06671
35,21.590652,0.4831543,20.862553,22.953217
36,21.506838,1.7255859,19.092897,51.11731
37,21.472767,0.0,21.140385,72.76672
38,21.298628,11.520996,9.749311,86.65784
39,21.20876,7.4432373,13.264494,22.75116
40,21.189703,0.93603516,7.0146546,39.94568
41,21.02807,0.11230469,20.06558,34.70746
42,20.93811,0.109375,7.222794,96.364685
43,20.237741,4.803955,14.929601,17.906616
44,19.91403,8.080444,11.688204,33.278076
45,19.378496,16.61621,1.9257426,42.82193
46,19.307785,16.911255,2.026093,40.222237
47,19.128473,7.283203,11.650546,56.15683
48,18.954014,2.5341797,15.034359,44.102783
49,18.928774,3.5288086,10.357668,13.518677
50,18.801281,6.2714844,12.066423,53.734375
51,18.452602,0.1027832,18.155178,79.38635
52,18.431038,3.5969238,14.46179,63.99701
53,18.243486,9.484009,5.0607667,37.540688
54,18.19886,4.901367,12.926581,35.40979
55,18.109768,7.459717,10.400958,29.769348
56,18.079706,6.376953,11.672136,54.913208
57,17.413809,7.8222656,7.878638,38.921753
58,17.3682,6.361328,4.6891956,50.116516
59,17.280666,1.5567627,14.525327,54.968872
60,17.199245,11.71167,4.52113,16.66986
61,17.107664,0.41601562,16.330976,58.901245
62,17.076889,10.758057,6.3136034,12.788086
63,17.027205,14.201172,1.8236086,16.679138
64,16.994207,2.5402832,14.443825,73.39429
65,16.730978,4.8791504,10.12957,68.11035
66,16.570917,7.604126,8.632277,35.702118
67,16.401499,1.6220703,14.3635645,10.873657
68,16.30334,13.157837,2.8869016,40.73529
69,16.290054,13.964355,1.8606188,85.65082
70,16.26501,2.7026367,13.402134,63.979126
71,16.24517,0.43603516,15.572536,47.064148
72,16.189575,6.439453,9.154525,16.796875
73,16.13824,13.637695,2.4124932,38.12091
74,16.063545,0.44848633,12.364608,39.723267
75,16.048248,15.949707,1.4607195E-5,44.291107
76,15.979675,7.8079834,7.87495,30.5484
77,15.96186,0.5336914,13.237124,50.693237
78,15.90753,0.94628906,14.088986,38.390137
79,15.227027,0.11279297,14.550307,52.22119
80,15.205136,0.0,14.880376,64.56091
81,15.197474,3.8613281,11.305128,46.51645
82,15.175835,14.245117,0.75997937,23.855469
83,15.054832,1.2832031,3.998746,32.286896
84,15.022421,6.2226562,8.590783,58.939575
85,15.008387,6.1445312,7.875799,18.621002
86,14.752726,1.8295898,12.577972,30.922546
87,14.555892,13.518066,1.4988674E-4,19.638046
88,14.430235,1.699707,12.159098,29.317383
89,14.370411,0.115600586,12.857571,38.105225
90,14.33396,4.0473633,10.171261,27.502258
91,14.331263,4.412842,9.252995,24.553223
92,14.235269,9.161499,4.749807,32.19342
93,14.140195,0.0,12.50938,42.677917
94,14.138417,0.4375,13.406876,26.320068
95,14.037481,4.7962646,9.071707,34.354736
96,13.996991,4.920166,8.559445,17.389618
97,13.846976,9.742432,4.068515,57.857117
98,13.820872,2.849121,10.800876,44.324646
99,13.767983,0.0,13.305676,40.366455
100,13.637484,6.201172,6.553646,7.1279297
101,13.573532,4.8876953,8.540555,54.88556
102,13.471528,0.9675293,12.219161,24.085388
103,13.43452,2.5891113,3.2618885,43.329834
104,13.432718,0.97265625,12.022852,69.11072
105,13.276671,1.0166016,8.123952,54.504272
106,12.986945,1.6630859,8.775761,21.709595
107,12.825217,7.6245117,5.113105,53.666992
108,12.78005,10.985352,0.9122104,18.100067
109,12.7336445,0.42016602,12.299665,51.20697
110,12.552711,0.16809082,9.460046,7.4156647
111,12.4759445,0.0,11.797235,45.634033
112,12.456863,0.0,11.966142,49.743042
113,12.392175,2.5823975,9.443733,20.871826
114,12.200953,7.444336,4.3063383,37.824097
115,12.166143,1.6757812,7.3272038,43.89435
116,12.135443,1.6806641,9.967329,63.7218
117,12.109366,3.6152344,8.32669,66.83496
118,12.088956,9.6875,2.028927,8.748657
119,12.057327,6.240967,4.9754066,56.433548
120,11.854911,6.1503906,5.1527624,23.363953
121,11.644795,0.11035156,11.503022,47.135437
122,11.632801,0.0,10.707601,5.6099243
123,11.548509,0.9953613,10.458383,53.443787
124,11.496678,3.769043,7.7059145,58.575928
125,11.337704,0.9580078,10.339768,16.864319
126,11.22379,2.7990723,8.234957,21.908142
127,11.184334,0.11206055,10.206024,68.24249
128,11.162307,8.717529,0.29934213,25.166443
129,11.094219,0.4248047,10.495495,73.03937
130,11.06943,2.9578857,6.874671,36.71061
131,10.994313,0.0,9.735805,22.78711
132,10.919424,4.66333,5.9154797,24.552002
133,10.9167,1.7021484,9.129137,33.931274
134,10.863806,0.96936035,9.737211,44.073853
135,10.853537,0.11376953,10.279631,33.148804
136,10.841884,9.279785,1.4330113,28.189941
137,10.646873,8.506836,1.7092755,18.13153
138,10.630678,4.7646484,5.4233356,15.856812
139,10.59323,7.051758,3.2943683,49.73697
140,10.523406,3.7470703,6.3979526,34.79184
141,10.406395,2.904419,6.5047226,37.86738
142,10.370528,0.0,9.73849,49.789032
143,10.156309,6.571045,3.4951882,57.747406
144,9.995339,5.7874756,3.7985168,17.256073
145,9.975424,2.8691406,6.341345,49.83789
146,9.955679,0.43847656,9.122839,29.971619
147,9.843058,6.4941406,2.9292722,12.122314
148,9.756348,2.6245117,6.2988405,25.529358
149,9.543279,8.103516,0.81163967,1.9484253
150,9.426828,0.0,9.083599,21.659485
151,9.373642,0.9375,6.7981977,41.974365
152,9.354194,0.1850586,7.257525,33.18161
153,9.346366,1.6835938,7.6156645,45.43103
154,9.294527,6.8737793,2.1989996,39.041504
155,9.27839,8.689087,0.05760991,30.799683
156,9.230495,8.99707,0.0012207534,17.358215
157,9.151655,4.9680176,4.162032,12.239746
158,8.991478,0.41210938,8.515911,31.250427
159,8.934559,4.750122,3.2652025,9.752747
160,8.92761,3.3435059,5.48484,24.320877
161,8.909523,0.45458984,8.426029,50.30948
162,8.811713,6.7302246,1.7050126,28.637466
163,8.810713,0.9382324,7.754049,71.757385
164,8.638277,6.498047,1.3669071,34.235413
165,8.593243,4.250244,4.109842,9.260544
166,8.581287,0.107421875,8.319241,48.93805
167,8.471371,0.42138672,7.6523137,58.434387
168,8.39273,3.7294922,4.6235075,30.180786
169,8.391832,0.44848633,6.501113,27.448639
170,8.390861,3.7236328,4.2190847,90.74426
171,8.320374,1.6503906,6.5529366,26.077698
172,8.308805,0.0,7.3421054,19.501099
173,8.235523,4.69458,3.4888186,49.17798
174,8.225307,7.6102295,0.37704617,15.836426
175,8.2057,0.9836426,5.2519226,12.941895
176,8.188445,1.6230469,6.0147657,26.13684
177,8.112757,0.4658203,6.4951878,19.228882
178,8.056961,0.10498047,7.8881755,36.830017
179,7.993085,2.1113281,5.7797384,30.313461
180,7.877053,0.11010742,7.5392885,20.417908
181,7.830343,4.945801,2.609382,23.1521
182,7.8014293,0.14001465,7.2050695,38.966827
183,7.781655,0.0,6.6065607,23.18898
184,7.6245947,5.55249,2.060458,39.20349
185,7.602045,3.7225342,2.8460789,18.881058
186,7.5603013,3.9111328,2.571463,29.106842
187,7.543298,7.158203,0.17810509,35.561523
188,7.536175,1.6704102,5.438957,32.951294
189,7.484136,0.13305664,7.213037,23.053436
190,7.428289,0.0,6.9635463,25.96753
191,7.4259624,0.91223145,6.4822884,19.690979
192,7.3300967,0.0,6.902042,33.06067
193,7.166473,0.0,6.7970805,31.93872
194,7.1113014,1.2176514,5.8887367,75.81708
195,7.101483,3.6796875,3.4145813,37.41461
196,7.001042,5.0184326,1.7876935,29.914795
197,6.958568,6.341797,0.031281795,6.0996094
198,6.9329576,0.12438965,6.006303,36.880066
199,6.744035,3.7529297,2.903657,36.3042
200,6.619218,5.1730957,1.0951478,35.97058
201,6.5750055,0.13720703,5.9984226,14.54718
202,6.547738,2.5109863,3.6534932,50.263794
203,6.5387125,5.1431885,1.3765389,24.00946
204,6.527897,2.7319336,3.4580426,44.157745
205,6.452499,0.0,5.649593,36.409378
206,6.4246945,2.697754,3.054037,28.429077
207,6.394614,3.6663818,1.7741425,39.12149
208,6.359023,0.109375,5.3044605,7.859619
209,6.3376026,0.0,4.683092,54.457092
210,6.328922,2.645874,3.6728742,39.374634
211,6.3242445,4.038574,2.2437296,23.139038
212,6.2134624,0.5214844,5.179439,38.148285
213,6.1923532,0.9177246,5.1895533,71.701904
214,6.132146,0.43847656,5.602742,14.026794
215,6.0693345,0.41259766,4.175332,13.221313
216,5.994836,3.543457,2.4057324,10.541992
217,5.9778237,0.10888672,5.6928563,13.42572
218,5.9713583,3.8591309,1.8680832,58.047638
219,5.9595556,2.6000977,2.3995142,22.161316
220,5.908723,3.9638672,1.7357494,25.047424
221,5.888995,3.2946777,1.6046646,28.899017
222,5.793247,0.9243164,4.5235558,64.09076
223,5.7465453,3.394043,1.8086143,32.56604
224,5.74178,0.0,5.695248,38.78015
225,5.723112,0.0,5.5873127,18.458984
226,5.696204,2.4938965,1.6642141,43.796997
227,5.6800895,3.6430664,1.970586,53.600098
228,5.612101,0.45239258,4.928103,24.322205
229,5.5488153,0.984375,3.9387698,34.22583
230,5.3447785,0.111328125,5.2258744,70.265015
231,5.343831,0.45581055,4.8690996,55.663025
232,5.2473435,1.6782227,3.425858,25.96576
233,5.231597,5.020996,0.17023003,17.963623
234,5.0984387,1.5654297,3.4204233,14.286499
235,5.043327,0.0,4.2237086,33.072006
236,4.9983053,0.9953613,3.9225264,40.838135
237,4.9581594,0.11706543,4.578578,59.8042
238,4.950345,1.7319336,3.0651982,64.49451
239,4.85392,2.5263672,1.964062,39.877533
240,4.85235,0.4099121,4.100733,35.462646
241,4.828353,2.7728271,1.8034699,52.367737
242,4.80094,1.6186523,2.5313888,11.011841
243,4.7160635,0.107666016,3.032241,37.94165
244,4.7110643,1.6816406,2.4418976,24.10669
245,4.6421175,3.4672852,0.61655164,41.996826
246,4.6092224,2.5463867,1.7928619,27.434082
247,4.5560265,0.10229492,4.4526067,7.186096
248,4.5359793,3.5317383,0.83717626,6.331543
249,4.396484,0.10888672,3.9426227,42.875854
250,4.3047633,1.6582031,2.4350734,36.121094
251,4.220581,1.6318359,2.1959708,21.36615
252,4.1843233,1.5917969,1.8178304,4.940674
253,4.13206,3.8034668,0.22705732,12.178955
