rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,126.64104,1.2658691,51.818043,26.442871,17.127321
2,122.687035,1.9057617,50.282486,29.50122,17.197752
3,119.73326,3.895752,68.39121,52.55371,16.256487
4,115.57949,0.0,48.91616,33.33667,16.708519
5,115.08999,4.7338867,36.941807,26.585693,19.078388
6,115.076416,0.21142578,27.194584,12.32959,16.402271
7,114.36365,0.22558594,49.264843,59.504272,12.75749
8,107.76179,1.8164062,40.16729,34.221924,16.57813
9,106.54889,1.2805176,34.56085,29.29248,18.813332
10,105.42104,7.585449,75.1791,77.343506,14.500062
11,104.815636,2.3583984,58.376915,55.919678,18.469925
12,104.3373,0.053466797,51.51748,47.233643,14.8145685
13,102.92525,0.2163086,67.1335,64.42456,16.28963
14,102.76952,0.05493164,55.88208,53.16748,16.103643
15,101.53571,0.0546875,40.48444,39.003418,14.693806
16,101.29806,0.7734375,0.52584344,0.0012207031,17.577875
17,100.36185,0.47973633,62.04251,62.1604,18.95628
18,100.24547,2.4438477,40.8546,43.05298,13.372768
19,100.18148,0.0,0.18172811,2.4414062E-4,17.33869
20,100.09981,0.0,0.0,0.0,15.909015
21,100.0,0.0,0.0,0.0,19.601099
22,100.0,0.0,0.0,0.0,16.582407
23,100.0,0.0,0.0,0.0,17.860826
24,100.0,0.0,0.0,0.0,17.020348
25,100.0,0.0,0.0,0.0,17.587013
26,100.0,0.0,0.0,0.0,14.394616
27,100.0,0.0,0.0,0.0,12.832066
28,100.0,0.0,0.0,0.0,20.316545
29,100.0,0.0,0.0,0.0,15.941338
30,100.0,0.0,0.0,0.0,16.981752
31,100.0,0.0,0.0,0.0,18.852936
32,100.0,0.0,0.0,0.0,16.223345
33,100.0,0.0,0.0,0.0,17.765953
34,100.0,0.0,0.0,0.0,12.781033
35,100.0,0.0,0.0,0.0,19.534294
36,100.0,0.0,0.0,0.0,16.24943
37,100.0,0.0,0.0,0.0,16.305223
38,100.0,0.0,0.0,0.0,14.19739
39,100.0,0.0,0.0,0.0,21.2377
40,100.0,0.0,0.0,0.0,18.012226
41,100.0,0.0,0.0,0.0,14.610849
42,100.0,0.0,0.0,0.0,15.895412
43,100.0,0.0,0.0,0.0,15.887414
44,100.0,0.0,0.0,0.0,17.822374
45,100.0,0.0,0.0,0.0,19.982754
46,100.0,0.0,0.0,0.0,14.534811
47,100.0,0.0,0.0,0.0,15.769049
48,100.0,0.0,0.0,0.0,21.840952
49,100.0,0.0,0.0,0.0,16.43478
50,100.0,0.0,0.0,0.0,20.914724
51,100.0,0.0,0.0,0.0,18.394138
52,100.0,0.0,0.0,0.0,15.215342
53,100.0,0.0,0.0,0.0,17.49535
54,100.0,0.0,0.0,0.0,18.112299
55,100.0,0.0,0.0,0.0,13.679624
