rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,127.77377,7.4711914,49.43782,29.135254,17.618393
2,120.78462,4.8461914,52.637665,36.69922,17.23333
3,119.82527,1.8032227,50.531326,32.509277,20.949791
4,117.4338,4.8046875,17.931606,5.30249,19.217579
5,115.534485,2.4916992,58.733986,55.095093,19.023918
6,108.127525,1.7460938,52.040607,45.65918,20.694242
7,106.84503,1.8706055,58.917774,53.94336,17.22113
8,104.944695,3.1367188,32.584805,30.776855,19.384848
9,100.18148,0.0,0.0,0.0,12.690806
10,100.0,0.0,0.0,0.0,18.668991
11,100.0,0.0,0.0,0.0,15.926334
12,100.0,0.0,0.0,0.0,17.235157
13,100.0,0.0,0.0,0.0,15.970527
14,100.0,0.0,0.0,0.0,17.598694
15,100.0,0.0,0.0,0.0,18.145378
16,100.0,0.0,0.0,0.0,16.619797
17,100.0,0.0,0.0,0.0,21.63377
18,100.0,0.0,0.0,0.0,18.108803
19,100.0,0.0,0.0,0.0,20.336683
20,100.0,0.0,0.0,0.0,17.277145
21,100.0,0.0,0.0,0.0,17.225266
22,100.0,0.0,0.0,0.0,16.182524
23,100.0,0.0,0.0,0.0,16.888222
24,100.0,0.0,0.0,0.0,15.806098
25,100.0,0.0,0.0,0.0,14.074704
26,100.0,0.0,0.0,0.0,15.304785
27,100.0,0.0,0.0,0.0,18.0951
28,100.0,0.0,0.0,0.0,13.832227
29,100.0,0.0,0.0,0.0,20.490314
30,100.0,0.0,0.0,0.0,18.126982
31,100.0,0.0,0.0,0.0,15.751904
32,100.0,0.0,0.0,0.0,16.048431
33,100.0,0.0,0.0,0.0,17.90014
34,100.0,0.0,0.0,0.0,15.175624
35,100.0,0.0,0.0,0.0,18.45309
36,100.0,0.0,0.0,0.0,17.725334
37,100.0,0.0,0.0,0.0,17.625658
38,100.0,0.0,0.0,0.0,19.79329
39,100.0,0.0,0.0,0.0,12.530299
40,100.0,0.0,0.0,0.0,20.895529
41,100.0,0.0,0.0,0.0,16.37673
42,100.0,0.0,0.0,0.0,16.897524
43,100.0,0.0,0.0,0.0,14.760866
44,100.0,0.0,0.0,0.0,15.042669
45,100.0,0.0,0.0,0.0,14.420982
46,100.0,0.0,0.0,0.0,15.586579
47,100.0,0.0,0.0,0.0,15.253483
48,100.0,0.0,0.0,0.0,22.267694
49,100.0,0.0,0.0,0.0,13.282274
50,100.0,0.0,0.0,0.0,18.833815
51,100.0,0.0,0.0,0.0,16.254728
52,100.0,0.0,0.0,0.0,18.2016
53,100.0,0.0,0.0,0.0,17.132088
54,100.0,0.0,0.0,0.0,17.737047
55,100.0,0.0,0.0,0.0,15.427954
56,100.0,0.0,0.0,0.0,20.558764
57,100.0,0.0,0.0,0.0,17.998695
58,100.0,0.0,0.0,0.0,17.24889
59,100.0,0.0,0.0,0.0,14.581376
60,100.0,0.0,0.0,0.0,18.26895
61,100.0,0.0,0.0,0.0,13.014595
62,100.0,0.0,0.0,0.0,20.58127
63,100.0,0.0,0.0,0.0,16.215185
64,100.0,0.0,0.0,0.0,17.660643
65,100.0,0.0,0.0,0.0,20.0204
66,100.0,0.0,0.0,0.0,16.856094
67,100.0,0.0,0.0,0.0,21.044474
68,100.0,0.0,0.0,0.0,21.14742
69,100.0,0.0,0.0,0.0,17.509407
70,100.0,0.0,0.0,0.0,15.861256
71,100.0,0.0,0.0,0.0,20.71705
72,100.0,0.0,0.0,0.0,16.047977
73,100.0,0.0,0.0,0.0,16.87315
74,100.0,0.0,0.0,0.0,18.577812
75,100.0,0.0,0.0,0.0,17.877008
76,100.0,0.0,0.0,0.0,19.336805
77,100.0,0.0,0.0,0.0,16.783659
78,100.0,0.0,0.0,0.0,16.112654
79,100.0,0.0,0.0,0.0,17.581186
80,100.0,0.0,0.0,0.0,18.211185
81,100.0,0.0,0.0,0.0,16.217352
82,100.0,0.0,0.0,0.0,15.250524
83,100.0,0.0,0.0,0.0,17.502165
84,100.0,0.0,0.0,0.0,18.760643
85,100.0,0.0,0.0,0.0,17.140165
86,100.0,0.0,0.0,0.0,19.816408
87,100.0,0.0,0.0,0.0,16.563873
88,100.0,0.0,0.0,0.0,17.51642
89,100.0,0.0,0.0,0.0,15.242149
90,100.0,0.0,0.0,0.0,15.492102
91,100.0,0.0,0.0,0.0,17.328615
92,100.0,0.0,0.0,0.0,19.674704
93,100.0,0.0,0.0,0.0,16.479475
94,100.0,0.0,0.0,0.0,19.505302
95,100.0,0.0,0.0,0.0,16.301292
96,100.0,0.0,0.0,0.0,16.837084
97,100.0,0.0,0.0,0.0,11.744787
98,100.0,0.0,0.0,0.0,19.493755
99,100.0,0.0,0.0,0.0,14.980684
100,100.0,0.0,0.0,0.0,19.302177
101,100.0,0.0,0.0,0.0,17.544731
102,100.0,0.0,0.0,0.0,18.338285
103,100.0,0.0,0.0,0.0,17.962456
104,100.0,0.0,0.0,0.0,16.82163
105,100.0,0.0,0.0,0.0,17.880926
106,100.0,0.0,0.0,0.0,15.948485
107,100.0,0.0,0.0,0.0,15.392211
108,100.0,0.0,0.0,0.0,19.17035
