rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,10.873388,0.0,8.335281,6.265106,20.791443
2,9.214018,0.0,8.698015,4.0916214,18.53412
3,8.110154,0.0,7.8205137,3.410324,21.499754
4,7.900153,0.0,5.599881,2.4725647,20.74504
5,7.754871,0.0,7.7400928,3.5749512,21.034475
6,7.146134,0.0,6.507043,1.3764954,17.762493
7,7.0368114,0.0,6.9978814,6.134903,21.451984
8,6.83124,0.0,6.7087674,5.750122,13.991137
9,6.649688,0.0,5.5680084,1.357727,20.179985
10,6.5273857,0.0,6.2225876,6.811859,19.91622
11,6.516044,0.0,6.037281,5.716324,16.892483
12,6.1317444,0.0,5.0226703,2.2835083,18.373852
13,5.900962,0.0,5.629703,4.718811,16.638103
14,5.8839483,0.0,5.178643,5.02034,16.75977
15,5.715354,0.0,4.8718376,2.9416656,15.824986
16,5.433927,0.0,5.376224,10.182434,17.446577
17,5.2124853,0.0,2.6780908,1.2450562,17.243809
18,5.0849595,0.0,3.8340926,1.0403442,17.750956
19,5.006301,0.0,4.599292,1.1139374,19.790424
20,4.7870636,0.0,4.7199116,6.1191406,18.901001
21,4.662344,0.0,4.5525007,1.0328674,21.315708
22,4.5421424,0.0,4.4657454,1.1902771,17.622
23,4.5227704,0.0,3.8204503,0.5720215,19.716034
24,4.002493,0.0,3.9256334,4.77697,17.99583
25,3.9546666,0.0,3.8233356,1.2810516,19.376427
26,3.8834414,0.0,3.803999,0.6909485,20.671652
27,3.8458014,0.0,3.798357,6.0547104,19.564846
28,3.8071609,0.0,3.6186452,0.89263916,17.488102
29,3.7951417,0.0,3.7692218,1.0986938,15.234929
30,3.7893,0.0,3.734788,1.4723969,14.545453
31,3.760932,0.0,3.2255936,4.1065826,20.230082
32,3.596056,0.0,2.9945436,2.315033,24.937489
33,3.5345573,0.0,3.3949056,1.7059326,18.570835
34,3.3886702,0.0,3.3181946,4.19162,19.725851
35,3.3742807,0.0,2.796426,3.8052673,21.024258
36,3.3378763,0.0,2.9692488,1.6560898,20.358162
37,3.2156653,0.0,1.6144443,0.41381836,22.587513
38,3.1154127,0.0,2.95069,1.7133636,18.909374
39,3.1086168,0.0,2.5877826,0.59246826,23.024214
40,3.1025386,0.0,2.3762703,0.90114594,17.857855
41,3.0730872,0.0,2.3536005,5.0706177,16.22456
42,3.0572667,0.0,2.64396,2.8195953,16.270645
43,3.04888,0.0,2.9043353,1.2183838,16.167866
44,3.044334,0.0,2.5832782,1.4559631,14.648251
45,2.9969664,0.0,2.9444077,0.5614624,21.099072
46,2.9419355,0.0,1.185997,2.6657104,20.94043
47,2.8956177,0.0,2.531215,1.8126831,19.039755
48,2.8748853,0.0,2.8278384,0.3562317,15.330807
49,2.8665993,0.0,2.4304023,2.4471588,18.676666
50,2.847269,0.0,2.5705142,2.6290436,16.966263
51,2.8025885,0.0,2.7928069,0.6276245,19.841272
52,2.750446,0.0,2.6063902,2.7278595,18.062386
53,2.7150002,0.0,1.8256416,1.5262299,19.42464
54,2.7014213,0.0,2.3726816,5.634857,16.745142
55,2.6719332,0.0,1.5840967,2.4157562,17.961868
56,2.6616,0.0,1.5958486,1.384552,16.444012
57,2.652453,0.0,2.3057146,1.3526001,17.639185
58,2.648782,0.0,2.3808506,1.9535828,21.883242
59,2.625752,0.0,1.9451613,0.8435669,21.003548
60,2.6051884,0.0,2.5749683,0.43389893,22.002838
61,2.5974255,0.0,1.3386385,2.5180664,18.3665
62,2.5382688,0.0,2.3943062,4.562729,26.570549
63,2.535552,0.0,1.6164682,1.4916,17.194307
64,2.4992719,0.0,2.4656403,0.5822449,16.21317
65,2.4965749,0.0,1.9052737,0.7140808,23.39354
66,2.396772,0.0,1.6760697,3.6383972,21.117294
67,2.3639097,0.0,1.5615608,7.4116516,18.424284
68,2.3068705,0.0,2.2551296,1.3561707,17.043665
69,2.279786,0.0,1.0912762,2.6359406,24.638844
70,2.2508712,0.0,1.9090953,3.945984,18.823687
71,2.2439384,0.0,2.187356,4.8660583,19.419529
72,2.177764,0.0,1.9506577,0.7457886,22.29438
73,2.1397595,0.0,1.8653351,1.0097122,16.590504
74,2.113482,0.0,0.68155116,0.9977112,20.14883
75,2.088633,0.0,1.5026587,2.0314026,19.329473
76,2.075263,0.0,2.0470157,0.2243042,20.607485
77,2.0651145,0.0,2.012018,0.32629395,18.356613
78,2.0492096,0.0,1.6802258,0.32276917,16.915382
79,2.0302284,0.0,1.8709549,1.1519012,14.447597
80,2.0224085,0.0,1.3557929,1.6160583,18.616318
81,1.978142,0.0,1.5828826,0.36206818,18.223898
82,1.9662907,0.0,0.0,0.0,30.29277
83,1.8891134,0.0,1.4789538,0.35343933,19.96059
84,1.8646483,0.0,1.0925269,3.2003403,18.834854
85,1.8401563,0.0,1.5865235,2.921585,16.994532
86,1.8275237,0.0,1.4064794,1.0677338,18.123758
87,1.8128157,0.0,1.7369738,0.6399536,19.490723
88,1.7256098,0.0,0.0,0.0,13.851585
89,1.724029,0.0,0.0,0.0,17.937525
90,1.7074306,0.0,1.4896965,0.8996277,21.990776
91,1.6908915,0.0,0.724623,0.039398193,15.439341
92,1.6630776,0.0,0.0,0.0,18.97153
93,1.6342492,0.0,1.5103294,0.20333862,17.364826
94,1.6149887,0.0,1.1783422,5.817993,20.369894
95,1.6083997,0.0,0.0,0.0,19.26011
96,1.5710951,0.0,1.2548529,0.7901764,20.908092
97,1.5395887,0.0,1.2924877,1.3580933,19.030973
98,1.5270383,0.0,1.4062628,0.33718872,18.519167
