rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,134.82576,0.8261719,55.910954,21.911377,18.301567
2,129.21918,1.3012695,58.656185,30.738281,17.700983
3,123.30309,2.394287,48.372677,27.463867,17.377562
4,120.70307,0.8535156,50.714294,30.864746,19.46585
5,119.622826,1.8369141,37.101337,19.31543,19.531132
6,115.693665,4.831543,60.85601,49.993896,19.543608
7,114.912315,0.0,41.914986,27.002686,20.67971
8,113.34671,5.6208496,51.85331,44.12744,14.475386
9,112.87218,0.48413086,35.517918,23.129883,13.61446
10,111.33984,0.85546875,33.819595,23.335205,23.740648
11,111.1641,4.8217773,41.426556,35.08423,19.135172
12,109.68682,2.3806152,39.5423,32.236084,23.569105
13,109.33018,0.0,39.356773,30.026611,21.151941
14,108.49013,1.7871094,69.82752,63.12451,12.353636
15,107.73588,1.282959,62.61648,56.163574,16.883827
16,106.76257,0.4658203,56.80213,50.50537,20.473373
17,105.34243,2.96875,38.96816,36.594482,17.738327
18,105.193474,3.8693848,54.03845,52.714355,19.265907
19,102.57678,89.24658,13.021591,31.73352,17.544132
20,102.42391,2.3771973,0.05062109,0.00390625,23.669493
21,101.69132,2.4951172,45.24308,46.046875,23.533115
22,100.40959,0.48413086,50.338802,50.41333,18.625675
23,100.09981,0.0,0.100299805,4.8828125E-4,18.13266
24,100.0,0.0,0.0,0.0,18.431885
25,100.0,0.0,0.0,0.0,16.669699
26,100.0,0.0,0.0,0.0,22.322104
27,100.0,0.0,0.0,0.0,19.719397
28,100.0,0.0,0.0,0.0,21.328342
29,100.0,0.0,0.0,0.0,24.222618
30,100.0,0.0,0.0,0.0,18.059454
31,100.0,0.0,0.0,0.0,20.420877
32,100.0,0.0,0.0,0.0,20.353447
33,100.0,0.0,0.0,0.0,20.547066
34,100.0,0.0,0.0,0.0,17.099226
35,100.0,0.0,0.0,0.0,16.32481
36,100.0,0.0,0.0,0.0,15.890018
37,100.0,0.0,0.0,0.0,17.503645
38,100.0,0.0,0.0,0.0,16.171389
39,100.0,0.0,0.0,0.0,20.429968
40,100.0,0.0,0.0,0.0,19.853737
41,100.0,0.0,0.0,0.0,24.372293
42,100.0,0.0,0.0,0.0,24.63045
43,100.0,0.0,0.0,0.0,22.171175
44,100.0,0.0,0.0,0.0,14.1872635
45,100.0,0.0,0.0,0.0,18.827984
46,100.0,0.0,0.0,0.0,20.046425
47,100.0,0.0,0.0,0.0,25.24501
48,100.0,0.0,0.0,0.0,17.643515
49,100.0,0.0,0.0,0.0,17.801407
50,100.0,0.0,0.0,0.0,20.418213
51,100.0,0.0,0.0,0.0,17.322714
52,100.0,0.0,0.0,0.0,21.042988
53,100.0,0.0,0.0,0.0,19.861336
54,100.0,0.0,0.0,0.0,21.252287
55,100.0,0.0,0.0,0.0,19.706488
56,100.0,0.0,0.0,0.0,19.542091
57,100.0,0.0,0.0,0.0,14.802423
58,100.0,0.0,0.0,0.0,17.635077
59,100.0,0.0,0.0,0.0,14.397456
60,100.0,0.0,0.0,0.0,15.635795
61,100.0,0.0,0.0,0.0,20.867805
62,100.0,0.0,0.0,0.0,19.417889
63,100.0,0.0,0.0,0.0,16.331171
64,100.0,0.0,0.0,0.0,18.125174
65,100.0,0.0,0.0,0.0,19.005869
66,100.0,0.0,0.0,0.0,21.634914
67,100.0,0.0,0.0,0.0,19.589178
68,100.0,0.0,0.0,0.0,13.343691
69,100.0,0.0,0.0,0.0,17.555315
70,100.0,0.0,0.0,0.0,18.00845
71,100.0,0.0,0.0,0.0,21.161097
72,100.0,0.0,0.0,0.0,14.642195
73,100.0,0.0,0.0,0.0,16.157732
74,100.0,0.0,0.0,0.0,20.115133
75,100.0,0.0,0.0,0.0,19.182772
76,100.0,0.0,0.0,0.0,19.342173
77,100.0,0.0,0.0,0.0,16.860147
78,100.0,0.0,0.0,0.0,18.380035
79,100.0,0.0,0.0,0.0,14.835913
80,100.0,0.0,0.0,0.0,18.545547
81,100.0,0.0,0.0,0.0,15.346536
82,100.0,0.0,0.0,0.0,20.92654
83,100.0,0.0,0.0,0.0,22.376091
84,100.0,0.0,0.0,0.0,21.696218
85,100.0,0.0,0.0,0.0,17.754684
86,100.0,0.0,0.0,0.0,20.281174
87,100.0,0.0,0.0,0.0,21.335089
88,100.0,0.0,0.0,0.0,17.706852
89,100.0,0.0,0.0,0.0,13.476161
90,100.0,0.0,0.0,0.0,13.780113
91,100.0,0.0,0.0,0.0,18.795063
92,100.0,0.0,0.0,0.0,18.74117
93,100.0,0.0,0.0,0.0,16.545893
94,100.0,0.0,0.0,0.0,21.473793
