rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,6.8251786,0.0,5.9680104,1.705719,19.607079
2,5.0630713,0.19795227,3.4638937,5.8455963,24.14725
3,4.6166353,0.9890442,2.050954,3.5704346,26.200706
4,4.462072,0.043190002,4.1928053,2.4188538,19.436243
5,2.7815828,2.6236649,0.0,3.2629852,16.156782
6,2.534694,1.6047821,0.0,1.94664,19.197031
7,2.4787564,0.0,2.4100482,0.6938553,15.490279
8,2.4712524,0.0,2.4104044,0.67233276,22.366837
9,2.4201715,0.054359436,2.1961966,0.84872437,21.319748
10,2.3691998,1.8082123,0.0033335825,1.8862915,21.47456
11,2.2805932,0.0,2.1778717,0.4536438,19.157492
12,2.270709,0.0,2.2089102,0.8755188,14.684071
13,2.2541533,0.0,1.2780701,0.20756531,27.752678
14,2.2489486,0.0,1.894055,0.24105835,19.83112
15,2.2265205,0.0,1.923082,0.43382263,22.592407
16,2.1192818,0.0,1.1004459,0.20777893,20.292664
17,2.0588582,0.18734741,0.57478803,0.5566864,18.548893
18,2.044832,0.0,0.0,0.0,20.897146
19,2.0389152,0.21994019,0.4968134,3.515854,18.044949
20,2.0217881,0.057014465,1.8100189,0.38356018,23.375174
21,1.871445,0.41553497,1.3917994,2.778183,22.349222
22,1.8202039,0.048965454,1.04043,0.50969696,17.467903
23,1.813761,0.17843628,1.3708367,0.728302,18.571821
24,1.7960774,0.0,0.0,0.0,20.670147
25,1.7624526,0.0,0.0,0.0,23.153976
26,1.754141,0.0464859,1.5145205,0.4243698,20.394882
27,1.6897739,1.6756439,0.007293546,1.7259979,17.361015
28,1.6362553,0.0,0.0,0.0,17.61884
29,1.6058742,0.87872314,4.4069497E-4,1.1140823,20.167627
30,1.5810099,0.16886902,1.2103834,0.7524719,20.121359
31,1.5767581,0.0,1.5093544,0.19270325,23.982979
32,1.5679934,0.0,0.0,0.0,21.572273
33,1.5258486,0.0,0.0,0.0,23.196404
34,1.4988867,0.41370392,1.0326433,1.2391663,22.557497
35,1.4782765,0.0,0.0,0.0,26.883327
36,1.4614743,0.0,0.0,0.0,17.242453
37,1.4470068,0.24331665,0.67974734,0.4877243,26.005589
38,1.4084711,0.0,0.0,0.0,19.579056
39,1.3897369,0.0,0.0,0.0,20.222176
40,1.3790796,0.0,0.0,0.0,15.386232
41,1.3501201,0.0,1.0777276,0.21990967,21.07042
42,1.3249351,0.0,0.0,0.0,22.306963
43,1.3067677,1.268158,0.0,1.1080551,16.867071
44,1.268985,0.053100586,0.6805355,0.5521774,23.355595
45,1.2635787,0.5249405,0.6229412,1.0968018,18.00324
46,1.2624019,0.0,0.0,0.0,18.70129
47,1.2548878,0.0,0.0,0.0,21.322636
48,1.2532744,0.0,0.0,0.0,22.272987
49,1.2451658,0.0,0.0,0.0,21.836819
50,1.2451266,0.0,0.0,0.0,20.017868
51,1.2450397,0.0,0.0,0.0,26.15445
52,1.2422802,0.0,0.0,0.0,21.445642
53,1.2398443,0.0,0.0,0.0,15.819103
54,1.2336937,0.0,0.0,0.0,23.718334
55,1.2214935,0.0,0.0,0.0,27.269228
56,1.2143526,0.0,0.0,0.0,20.056421
57,1.2088563,0.0,0.0,0.0,16.834211
58,1.2042359,0.047836304,0.23086606,1.143837,28.57774
59,1.1989388,0.23808289,0.75401545,1.0660553,20.501581
60,1.1963329,0.0,0.0,0.0,18.711863
61,1.1881131,0.9749756,0.0,0.77944946,17.513792
62,1.1803905,0.17927551,0.0,0.20179749,19.048954
63,1.1791301,0.16395569,0.8861726,0.46929932,22.012577
64,1.1774395,0.18379211,0.7722961,0.43226624,25.145464
65,1.1737227,0.0,0.0,0.0,21.275269
