rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,127.17696,1.8647461,62.619583,37.307373,21.255323
2,124.75788,0.2265625,54.51732,36.512817,15.885063
3,108.294655,0.45629883,38.35594,30.517578,17.245094
4,108.10495,0.2109375,57.755836,49.861816,25.166529
5,101.18212,3.125,70.205315,72.14819,14.697038
6,100.91223,0.78515625,12.09875,11.97168,24.832361
7,100.37336,0.37280273,0.0034849942,0.0029296875,21.76178
8,100.1251,0.0,0.0,0.0,17.30222
9,100.09981,0.0,0.0,0.0,22.47612
10,100.05322,0.0,0.0,0.0,23.721552
11,100.04321,0.0,0.0,0.0,20.329521
12,100.0,0.0,0.0,0.0,23.57882
13,100.0,0.0,0.0,0.0,17.419464
14,100.0,0.0,0.0,0.0,24.121948
15,100.0,0.0,0.0,0.0,19.38437
16,100.0,0.0,0.0,0.0,22.407059
17,100.0,0.0,0.0,0.0,21.016687
18,100.0,0.0,0.0,0.0,19.106995
19,100.0,0.0,0.0,0.0,21.856556
20,100.0,0.0,0.0,0.0,24.530432
21,100.0,0.0,0.0,0.0,16.901878
22,100.0,0.0,0.0,0.0,20.974468
23,100.0,0.0,0.0,0.0,26.608624
24,100.0,0.0,0.0,0.0,18.383308
25,100.0,0.0,0.0,0.0,17.632072
26,100.0,0.0,0.0,0.0,20.735699
27,100.0,0.0,0.0,0.0,23.59755
28,100.0,0.0,0.0,0.0,15.212836
29,100.0,0.0,0.0,0.0,18.20248
30,100.0,0.0,0.0,0.0,17.676472
31,100.0,0.0,0.0,0.0,20.126171
32,100.0,0.0,0.0,0.0,22.668571
33,100.0,0.0,0.0,0.0,24.87501
34,100.0,0.0,0.0,0.0,19.512703
35,100.0,0.0,0.0,0.0,23.05967
36,100.0,0.0,0.0,0.0,21.981169
37,100.0,0.0,0.0,0.0,25.17379
38,100.0,0.0,0.0,0.0,21.623602
39,100.0,0.0,0.0,0.0,19.143497
40,100.0,0.0,0.0,0.0,22.353636
41,100.0,0.0,0.0,0.0,22.387249
42,100.0,0.0,0.0,0.0,15.922111
43,100.0,0.0,0.0,0.0,23.424925
44,100.0,0.0,0.0,0.0,13.773955
45,100.0,0.0,0.0,0.0,23.68953
46,100.0,0.0,0.0,0.0,20.014935
47,100.0,0.0,0.0,0.0,19.837618
48,100.0,0.0,0.0,0.0,29.037941
49,100.0,0.0,0.0,0.0,15.876179
50,100.0,0.0,0.0,0.0,22.842136
51,100.0,0.0,0.0,0.0,18.534216
52,100.0,0.0,0.0,0.0,20.82914
53,100.0,0.0,0.0,0.0,15.5234785
54,100.0,0.0,0.0,0.0,19.51209
55,100.0,0.0,0.0,0.0,22.956688
56,100.0,0.0,0.0,0.0,24.334732
57,100.0,0.0,0.0,0.0,18.574654
58,100.0,0.0,0.0,0.0,21.773775
