rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,17.924778,0.0,17.844902,10.8628845,20.687532
2,17.634132,0.0,17.402802,21.312286,16.727053
3,17.630117,0.0,17.56417,34.665436,23.163795
4,17.216675,0.0,17.166218,54.446198,20.602358
5,16.850391,0.0,16.7296,3.1301575,23.425837
6,14.175732,0.0,14.00407,9.058777,21.584286
7,13.170231,0.0,12.926493,11.82193,23.137789
8,13.008337,0.0,12.951925,9.228088,17.825647
9,12.420018,0.0,11.750109,2.8999634,18.607975
10,12.038126,0.0,11.619887,3.7226562,22.844881
11,11.531249,0.0,11.414434,13.770782,35.05981
12,11.347551,0.0,9.785835,3.2363892,18.318073
13,11.325123,0.0,11.214511,7.6177063,21.341562
14,11.286419,0.0,10.5773945,8.563187,19.284313
15,11.233403,0.0,10.955223,28.770782,21.967184
16,10.962261,0.0,10.806473,9.54538,18.683653
17,10.903749,0.0,10.84738,1.7600098,26.672094
18,10.478204,0.0,10.405907,6.9823,25.572079
19,10.403857,0.0,10.228192,7.5401,19.771896
20,10.366791,0.0,10.155334,3.1724243,19.979362
21,10.176959,0.0,10.115403,17.662323,19.603949
22,10.050385,0.0,9.947412,16.343872,26.610668
23,10.0132,0.0,9.850626,6.1628723,22.082058
24,10.013042,0.0,10.001101,5.744171,24.232584
25,9.834207,0.0,9.667071,5.3286743,20.463144
26,9.809102,0.0,9.516273,10.43811,20.064558
27,9.67384,0.0,9.358548,12.433105,20.328266
28,9.644581,0.0,9.51792,25.371643,23.10327
29,9.597286,0.0,9.418155,4.0669556,24.516056
30,9.2563925,0.0,9.15685,15.995575,22.30577
31,9.150331,0.0,8.883713,4.0502625,19.732027
32,8.66988,0.0,8.643763,16.096771,22.379177
33,8.57262,0.0,8.482834,16.178497,20.731707
34,8.433944,0.0,6.793604,7.1348877,24.506437
35,8.432232,0.0,7.624359,15.202454,20.642101
36,8.425417,0.0,8.164921,12.58316,27.623413
37,8.234802,0.0,7.719324,6.7669983,16.317524
38,8.180695,0.0,8.13258,7.4209595,21.086954
39,8.003933,0.0,7.9213634,2.0308228,29.220444
40,7.899574,0.0,7.870939,0.5767822,23.687208
41,7.776639,0.0,6.6417017,5.746155,14.839495
42,7.646745,0.0,7.1538377,3.329712,27.819292
43,7.641015,0.0,7.6056566,7.2782593,29.409777
44,7.5703125,0.0,6.90271,7.480377,23.000305
45,7.5386457,0.0,7.3624544,4.7704163,19.270145
46,7.537749,0.0,7.5061135,11.594727,29.897623
47,7.510862,0.0,7.4204035,5.305664,18.86877
48,7.5081773,0.0,6.9447627,3.222412,20.270138
49,7.4591804,0.0,7.3091903,3.248108,18.939356
50,7.4107375,0.0,7.16493,23.457611,19.72483
51,7.3176823,0.0,6.600157,8.862366,23.253988
52,7.2931833,0.0,7.0778246,9.975861,23.958155
53,7.2748423,0.0,7.2536697,4.0913696,23.702814
54,7.0955873,0.0,7.0219417,4.0961914,15.494423
55,7.020006,0.0,6.0337224,4.701706,17.411516
56,7.007589,0.0,6.883699,5.500458,30.965748
57,6.9925117,0.0,6.975173,11.470947,30.46294
58,6.8171425,0.0,6.0927954,3.514923,19.210873
59,6.815964,0.0,6.346866,1.9085999,23.070686
60,6.7473598,0.0,5.569734,2.9040985,21.150732
61,6.6750307,0.0,6.661687,14.80423,26.225693
62,6.6705647,0.0,6.236226,0.5217285,33.440334
63,6.6243515,0.0,6.0948086,7.100128,19.734753
64,6.5894957,0.0,6.569705,23.047485,19.039274
65,6.457124,0.0,6.187076,12.6675415,12.645788
