rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,8.68143,0.0,7.4803076,4.246826,22.27966
2,7.7426186,0.0,7.1881204,4.6550903,25.648777
3,7.2949877,0.0,5.397893,5.8518066,21.690048
4,6.435817,0.0,5.461909,5.8936157,19.600088
5,5.906604,0.0,5.8954196,3.413025,22.285069
6,5.7895203,0.0,5.63115,3.409546,22.309565
7,5.565989,0.0,5.1018543,2.5088425,22.180777
8,5.138693,0.0,3.9617176,3.065384,21.191965
9,5.0911264,0.0,4.6306376,1.3891983,25.391985
10,4.996223,0.0,4.206935,1.7796707,20.333546
11,4.944171,0.0,4.8815107,10.85878,25.255095
12,4.89854,0.0,4.3401184,2.427658,20.955557
13,4.8836875,0.0,4.6716294,1.2439346,20.516613
14,4.8551736,0.0,4.3394885,1.4954758,20.604212
15,4.7876678,0.0,4.284859,2.8487854,17.720837
16,4.7504854,0.0,3.2571294,1.388855,22.993977
17,4.7270346,0.0,3.5192986,1.6364288,23.844627
18,4.1838446,0.0,3.9037077,0.6329651,22.032557
19,4.044677,0.0,3.982918,2.0162354,20.318913
20,3.8011675,0.0,3.5692205,0.64501953,23.74728
21,3.7272022,0.0,2.9278862,1.2977982,20.356606
22,3.7267554,0.0,3.6745274,0.8493347,22.775763
23,3.5999012,0.0,3.4073138,1.264534,23.213417
24,3.5407152,0.0,1.9622855,0.6021881,21.449337
25,3.3372118,0.0,2.925672,0.3403015,21.876078
26,3.224534,0.0,1.0384532,2.3873444,27.1715
27,3.177695,0.0,1.7686384,1.2020111,26.73008
28,3.117681,0.0,2.2666597,2.5987015,24.398533
29,3.1115956,0.0,3.009336,5.1208954,23.35644
30,3.028893,0.0,2.7670236,0.3236847,29.2774
31,2.8752227,0.0,1.369901,2.6694946,27.39388
32,2.7907648,0.0,2.6484213,0.48480225,24.514072
33,2.6380577,0.0,2.5046258,1.3043594,25.496817
34,2.623814,0.0,2.6107788,0.44691467,20.534988
35,2.6027284,0.0,2.3173943,1.8830109,25.587292
36,2.5739088,0.0,1.7819937,0.7904663,24.31342
37,2.5498993,0.0,1.7795049,0.20158386,20.102695
38,2.4419754,0.0,2.223461,4.2664795,22.410294
39,2.4008112,0.0,2.3997922,0.81936646,23.169975
40,2.3895006,0.0,1.7188399,0.40420532,26.296352
41,2.3894815,0.0,2.3594794,5.6753387,23.055758
42,2.3837245,0.0,2.0336645,0.60035706,20.135782
43,2.3815928,0.0,1.8431463,4.73201,21.583515
44,2.3405383,0.0,0.0,0.0,24.56387
45,2.3348079,0.0,2.299023,1.3174438,22.958061
46,2.2682147,0.0,2.193899,2.1375885,21.329887
47,2.2560372,0.0,1.8411826,0.44805908,23.630789
48,2.2356758,0.0,1.9019827,0.9702759,21.660765
49,2.202054,0.0,1.9926358,1.178894,22.87131
50,2.1814787,0.0,1.4038805,4.6172485,22.931608
51,2.111843,0.0,1.9846805,0.760376,27.181063
52,2.1042814,0.0,1.8127294,1.6040955,24.008076
53,2.0623906,0.0,0.0,0.0,23.094944
54,2.0372143,0.0,1.2769364,2.9395065,27.228863
55,2.0121691,0.0,1.7119669,0.68859863,24.401901
56,2.0044909,0.0,0.74733835,3.280075,22.794949
57,2.0020206,0.0,1.854177,0.62823486,21.003012
58,1.9962343,0.0,1.9108127,0.16801453,21.1494
59,1.9864099,0.0,1.7288892,1.2200165,24.29209
60,1.9454081,0.0,1.7798884,2.2707062,23.39236
61,1.9105239,0.0,0.0,0.0,22.219057
62,1.9047817,0.0,0.0,0.0,25.683908
63,1.8931999,0.0,0.0,0.0,23.208036
64,1.8044873,0.0,0.0,0.0,21.221231
65,1.795163,0.0,1.6413493,0.44664,22.983555
66,1.7889069,0.0,1.5838709,0.47099304,23.273973
67,1.7842252,0.0,0.0,0.0,20.474176
68,1.7778245,0.0,1.7388864,0.46222687,23.002377
69,1.7473576,0.0,1.311119,0.1835022,24.287683
70,1.7296257,0.0,0.0,0.0,25.276476
71,1.7203641,0.0,1.4482101,0.45687103,21.98041
72,1.7147552,0.0,1.0878259,2.093216,23.796604
73,1.708632,0.0,0.0,0.0,25.415918
74,1.6695726,0.0,0.0,0.0,25.653925
75,1.6445198,0.0,0.6829879,0.48447418,27.63371
76,1.6439619,0.0,0.809057,0.43203735,19.573063
77,1.6273963,0.0,1.3595855,1.9399261,22.662848
78,1.6234537,0.0,0.0,0.0,22.104176
79,1.6184021,0.0,1.4907433,1.876831,27.63357
80,1.5827665,0.0,0.0,0.0,23.877024
81,1.5745605,0.0,0.8539007,1.03508,28.007393
82,1.5623025,0.0,1.0130472,0.7947693,24.306105
83,1.5328828,0.0,1.4732352,5.154541,23.522215
84,1.5141419,0.0,1.353835,0.60720825,25.386751
85,1.5125577,0.0,0.0,0.0,18.485544
86,1.4958293,0.0,0.3051293,2.616417,22.124338
87,1.4904355,0.0,0.441726,0.78149414,24.412094
88,1.4759986,0.0,1.4687736,0.49996948,18.173532
89,1.4661887,0.0,0.0,0.0,22.631708
90,1.462043,0.0,0.0,0.0,22.101734
91,1.4585779,0.0,1.4523962,0.7187805,22.739222
92,1.45526,0.0,0.0,0.0,25.14607
93,1.438585,0.0,0.0,0.0,27.745352
94,1.432097,0.0,0.9426584,0.602211,23.722713
95,1.4318793,0.0,0.0,0.0,21.802317
96,1.3931828,0.0,0.0,0.0,20.67333
97,1.3767337,0.0,1.0159742,1.0158157,24.707228
98,1.3574616,0.0,0.0,0.0,21.38646
99,1.3474998,0.0,0.0,0.0,24.429588
100,1.3442113,0.0,0.8309894,3.4710693,22.701551
101,1.3436954,0.0,0.46118125,0.6405487,23.43563
102,1.3301015,0.0,0.9487247,0.60324097,29.897083
103,1.3290876,0.0,1.2962443,2.0115814,26.31927
104,1.3265249,0.0,0.0,0.0,23.834421
105,1.2994189,0.0,0.12455222,4.159546,22.34673
106,1.2944624,0.0,0.0,0.0,27.962208
107,1.2693866,0.0,0.0,0.0,20.550415
108,1.2686454,0.0,0.035923637,0.6708374,28.796568
109,1.2647452,0.0,0.6358254,0.33094025,26.72913
110,1.2592969,0.0,0.0,0.0,22.264387
111,1.2527866,0.0,1.2248666,1.6288757,21.535849
112,1.2492348,0.0,1.0209559,0.19822693,26.972715
113,1.2445934,0.0,0.39050788,0.4264984,24.516865
114,1.231762,0.0,1.0913485,0.68255615,23.940737
115,1.2208904,0.0,0.0,0.0,18.281532
116,1.2060784,0.0,0.0,0.0,26.164469
117,1.1985195,0.0,0.0,0.0,23.771181
118,1.1959095,0.0,0.0,0.0,25.759142
119,1.166743,0.0,0.0,0.0,22.539495
120,1.1667026,0.0,0.9467938,2.1960526,29.923338
121,1.1663332,0.0,0.0,0.0,21.413553
122,1.1651912,0.0,1.1311927,0.96447754,22.361292
123,1.163796,0.0,1.0588667,0.2342987,25.47177
124,1.1612504,0.0,0.0,0.0,21.88906
125,1.1528683,0.0,0.98291975,0.18222046,23.648415
126,1.1413299,0.0,0.0,0.0,21.801832
127,1.1135226,0.0,0.0,0.0,23.866491
128,1.1131321,0.0,0.0,0.0,29.246746
129,1.1100793,0.0,0.0,0.0,32.735043
130,1.1052078,0.0,0.9842496,1.6904297,29.010706
131,1.1029725,0.0,0.0,0.0,25.583315
132,1.0996741,0.0,0.0,0.0,21.735476
133,1.0979633,0.0,0.49781954,0.07296753,22.674166
134,1.0972114,0.0,0.07381435,2.124298,25.156494
135,1.0967265,0.0,0.0,0.0,36.603344
136,1.0918021,0.0,0.0,0.0,25.239693
137,1.0911555,0.0,0.0,0.0,24.555574
138,1.0886636,0.0,0.0,0.0,22.917295
139,1.0808028,0.0,0.0,0.0,25.079813
140,1.0783691,0.0,0.0,0.0,27.661787
141,1.0776114,0.0,0.96840054,0.57855225,29.418337
142,1.0708565,0.0,0.0,0.0,23.57042
143,1.0682521,0.0,0.2279027,0.43453217,23.332773
144,1.064195,0.0,0.0,0.0,25.742779
145,1.0596285,0.0,0.0,0.0,17.785112
146,1.0579712,0.0,0.0,0.0,21.969973
147,1.0560204,0.0,0.0,0.0,22.51291
148,1.050027,0.0,0.0,0.0,25.00594
149,1.0499545,0.0,0.0,0.0,33.19423
150,1.0488403,0.0,0.92809075,2.6228638,24.505196
151,1.0467365,0.0,0.0,0.0,22.273262
152,1.0446215,0.0,0.0,0.0,32.934593
153,1.0377377,0.0,0.0,0.0,25.083328
154,1.0351956,0.0,0.96762556,0.060279846,20.631006
155,1.0263567,0.0,0.0,0.0,20.1638
156,1.0217311,0.0,0.0,0.0,19.782993
157,1.0135959,0.0,0.6512842,0.76257324,21.232956
158,1.0109391,0.0,0.0,0.0,25.5123
159,1.010448,0.0,0.7645111,0.57696533,28.982958
160,1.0062827,0.0,0.0,0.0,21.524637
161,1.0049711,0.0,0.0,0.0,24.906569
162,1.0038164,0.0,0.6312508,0.51194,22.937437
163,1.0019934,0.0,0.0,0.0,20.652273
164,1.0012872,0.0,0.0,0.0,20.1524
165,1.0008737,0.0,0.85754406,0.22416687,24.197872
166,0.99593866,0.0,0.0,0.0,26.247488
167,0.9908382,0.0,0.0,0.0,22.839508
168,0.98390937,0.0,0.0,0.0,21.959982
169,0.98171055,0.0,0.0,0.0,21.361437
170,0.9800159,0.0,0.78949916,0.19586182,24.027655
171,0.966885,0.0,0.39973876,0.5678406,23.477802
172,0.965942,0.0,0.0,0.0,23.983477
173,0.961503,0.0,0.0,0.0,32.441345
174,0.9612992,0.0,0.0,0.0,18.61424
175,0.9608445,0.0,0.0,0.0,21.7001
176,0.9554002,0.0,0.9456101,0.31924438,24.93531
177,0.95234036,0.0,0.0,0.0,19.84257
178,0.9521087,0.0,0.0,0.0,25.30859
179,0.94610405,0.0,0.0,0.0,21.711088
180,0.94514275,0.0,0.085310094,0.5349884,23.373402
181,0.94292384,0.0,0.0,0.0,21.813301
182,0.9372621,0.0,0.17482999,3.4774094,23.187769
183,0.9368237,0.0,0.0,0.0,21.743605
184,0.93439263,0.0,0.0,0.0,21.371893
185,0.93387973,0.0,0.0,0.0,28.92589
186,0.9328964,0.0,0.0,0.0,26.94439
187,0.93144345,0.0,0.0,0.0,18.99059
188,0.9290445,0.0,0.0,0.0,21.868172
189,0.9271205,0.0,0.0,0.0,24.462439
190,0.9267579,0.0,0.0,0.0,19.132246
191,0.9148694,0.0,0.33318284,0.18963623,21.250887
192,0.91002345,0.0,0.0,0.0,22.533901
193,0.9093077,0.0,0.0,0.0,21.784086
194,0.90897155,0.0,0.008188695,0.411438,31.692331
195,0.9048087,0.0,0.0,0.0,25.779917
196,0.9020818,0.0,0.6221924,0.049171448,29.496122
197,0.9010599,0.0,0.0,0.0,20.82503
198,0.90102744,0.0,0.0,0.0,23.709993
199,0.89670193,0.0,0.0,0.0,20.688784
200,0.8956449,0.0,0.0,0.0,21.593603
201,0.89488304,0.0,0.83057505,0.18437195,25.72307
202,0.89345247,0.0,0.0,0.0,20.664045
203,0.88466895,0.0,0.0,0.0,20.14885
204,0.88438034,0.0,0.0,0.0,17.402891
205,0.87938625,0.0,0.0,0.0,23.918797
206,0.8792434,0.0,0.0,0.0,24.06974
207,0.87413347,0.0,0.0,0.0,24.618685
208,0.8662109,0.0,0.0,0.0,25.152632
209,0.8657065,0.0,0.0,0.0,22.152714
210,0.8606211,0.0,0.0,0.0,25.358248
211,0.8585885,0.0,0.0,0.0,20.501293
212,0.8567152,0.0,0.0,0.0,29.250248
213,0.85477686,0.0,0.0,0.0,25.78628
214,0.84730214,0.0,0.0,0.0,25.685999
215,0.84527683,0.0,0.41979408,0.8196411,19.939281
216,0.8377644,0.0,0.27359214,0.7355957,33.381695
217,0.8364458,0.0,0.0,0.0,25.319113
218,0.8360412,0.0,0.0,0.0,27.944113
219,0.8328652,0.0,0.0,0.0,30.703
220,0.83197266,0.0,0.0,0.0,22.226057
221,0.83079517,0.0,0.0,0.0,24.163229
222,0.82898057,0.0,0.0,0.0,22.910124
223,0.82786644,0.0,0.0,0.0,25.060898
224,0.8275353,0.0,0.0,0.0,21.228195
225,0.82502806,0.0,0.0,0.0,28.00809
226,0.82359856,0.0,0.0,0.0,31.82675
227,0.8230468,0.0,0.0,0.0,20.523767
228,0.82147485,0.0,0.0,0.0,23.73386
229,0.8195869,0.0,0.038819067,0.36952972,24.515705
230,0.8187864,0.0,0.15064338,0.41667938,20.99568
231,0.8170538,0.0,0.0,0.0,28.459158
232,0.8140218,0.0,0.0,0.0,21.09028
233,0.8140056,0.0,0.0,0.0,21.528673
234,0.81315386,0.0,0.0,0.0,16.575615
235,0.81314194,0.0,0.0,0.0,24.520918
236,0.811499,0.0,0.0,0.0,29.574183
237,0.8053498,0.0,0.0,0.0,23.76799
238,0.80235183,0.0,0.0,0.0,32.102737
239,0.8017048,0.0,0.0,0.0,29.539032
240,0.8011746,0.0,0.0,0.0,25.176147
241,0.7995295,0.0,0.0,0.0,24.134415
242,0.79760265,0.0,0.0,0.0,27.77048
243,0.796518,0.0,0.0,0.0,30.037619
244,0.79582095,0.0,0.7485443,0.51190186,14.770746
245,0.79501593,0.0,0.78318155,0.41246796,25.204002
246,0.79153824,0.0,0.0,0.0,22.754833
247,0.7912252,0.0,0.0,0.0,22.779266
248,0.7884004,0.0,0.0,0.0,22.889887
249,0.7832855,0.0,0.0,0.0,28.840971
250,0.78222835,0.0,0.0,0.0,20.002893
251,0.7808143,0.0,0.6815795,0.6616516,25.521461
252,0.7782995,0.0,0.0,0.0,24.3471
253,0.7762002,0.0,0.5726645,0.038139343,23.976936
254,0.77506614,0.0,0.0,0.0,22.26691
255,0.77308655,0.0,0.0,0.0,22.936346
256,0.7698811,0.0,0.0,0.0,25.124704
257,0.76916206,0.0,0.0,0.0,19.298647
258,0.76690525,0.0,0.0,0.0,24.41094
259,0.7668664,0.0,0.0,0.0,23.751976
260,0.76642597,0.0,0.0,0.0,20.769281
261,0.7650975,0.0,0.0,0.0,21.846703
262,0.7640774,0.0,0.0,0.0,26.891285
263,0.76168936,0.0,0.0,0.0,22.562323
264,0.7590458,0.0,0.0,0.0,27.043037
265,0.75795066,0.0,0.0,0.0,24.061775
266,0.75341755,0.0,0.0,0.0,25.021137
267,0.75332963,0.0,0.0,0.0,26.26993
268,0.74857813,0.0,0.0,0.0,29.406445
269,0.7481195,0.0,0.0,0.0,27.645126
270,0.7460625,0.0,0.0,0.0,23.181793
271,0.7457607,0.0,0.0,0.0,21.809864
272,0.74554765,0.0,0.0,0.0,22.734636
273,0.7436043,0.0,0.0,0.0,29.961576
274,0.74346566,0.0,0.6291543,0.726532,22.977995
275,0.74154794,0.0,0.3430029,0.78985596,36.44816
276,0.73953986,0.0,0.0,0.0,24.345306
277,0.7374166,0.0,0.0,0.0,25.69702
278,0.7353531,0.0,0.0,0.0,22.895489
279,0.73468244,0.0,0.0,0.0,21.192322
280,0.7336028,0.0,0.0,0.0,24.447823
281,0.7327511,0.0,0.0,0.0,23.388659
282,0.73159015,0.0,0.0,0.0,22.110312
283,0.7307464,0.0,0.0,0.0,29.153412
284,0.72921145,0.0,0.0,0.0,24.462612
285,0.7286673,0.0,0.0,0.0,22.902317
286,0.728242,0.0,0.0,0.0,25.931803
287,0.7273962,0.0,0.0,0.0,16.628273
288,0.72193635,0.0,0.0,0.0,25.946714
289,0.7217203,0.0,0.0,0.0,26.462677
290,0.7210282,0.0,0.6339765,0.42160034,23.110075
291,0.72039133,0.0,0.0,0.0,24.56118
292,0.7156184,0.0,0.0,0.0,26.208609
293,0.71446055,0.0,0.0,0.0,23.593435
294,0.7127293,0.0,0.0,0.0,25.607903
295,0.7103038,0.0,0.0,0.0,22.31724
296,0.71024203,0.0,0.0,0.0,25.165043
297,0.7077362,0.0,0.0,0.0,20.252361
298,0.7069386,0.0,0.0,0.0,22.888952
299,0.70689195,0.0,0.0,0.0,25.588654
300,0.70655656,0.0,0.0,0.0,26.633509
301,0.7049467,0.0,0.0,0.0,23.922829
302,0.70459944,0.0,0.0,0.0,26.40235
303,0.7042854,0.0,0.47970527,0.1979065,33.54723
304,0.70183414,0.0,0.44793493,0.43494415,22.398926
