rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,11.992292,0.0,10.941273,5.384796,30.193388
2,8.893336,0.0,8.658302,4.6635056,32.569515
3,7.6821938,0.0,6.7844687,6.3972626,30.499434
4,6.9851465,0.0,6.457285,4.199173,32.044353
5,6.3572,0.0,5.8298025,2.5014954,29.849728
6,5.954425,0.0,4.9287324,1.3580322,34.80529
7,5.703518,0.0,5.2066164,3.686943,34.039127
8,5.491925,0.0,5.2381916,5.312256,27.610086
9,5.3053994,0.0,4.8251595,5.3092804,31.821882
10,5.260069,0.0,5.1246195,2.0666046,28.231638
11,5.1683464,0.0,4.460181,1.086998,32.567444
12,4.9114585,0.0,4.821938,1.0240021,31.110685
13,4.880818,0.0,4.5854735,5.6112595,28.762453
14,4.6308794,0.0,4.2183094,8.26886,29.503046
15,4.3715734,0.0,4.128436,1.1010742,28.335003
16,4.289878,0.0,4.1574726,3.6687622,31.236385
17,4.10497,0.0,3.9992714,2.283783,23.301176
18,4.0840654,0.0,3.877173,3.5203094,29.242035
19,4.0056524,0.0,3.7706616,0.8568115,32.59946
20,3.9478502,0.0,3.4693213,1.5586853,32.36077
21,3.8841026,0.0,3.7527916,4.656357,31.20636
22,3.855134,0.0,3.3056297,2.991211,29.678411
23,3.7408748,0.0,2.4106126,1.0513306,32.698425
24,3.7197154,0.0,3.5575185,0.73883057,32.307556
25,3.6335113,0.0,2.6287942,2.7220383,32.31565
26,3.6080828,0.0,3.4474528,0.61557007,33.09576
27,3.6030831,0.0,3.4396029,2.9542007,31.9084
28,3.5037136,0.0,2.1444194,1.1906052,35.34147
29,3.3665137,0.0,2.855064,0.47026062,30.041002
30,3.3317502,0.0,3.319961,0.784729,30.840574
31,3.321322,0.0,3.1282115,0.7437134,30.030943
32,3.3112893,0.0,1.9717879,1.8850327,29.722532
33,3.2093482,0.0,3.0345533,0.8812256,31.303596
34,3.1776035,0.0,2.3689983,1.0845947,33.816666
35,3.1624053,0.0,2.9608839,0.4106369,31.134157
36,3.145201,0.0,2.6174526,1.8127899,30.411062
37,3.117537,0.0,2.7535362,0.46886444,29.486683
38,3.1042144,0.0,1.967996,0.86001587,33.466812
39,3.0894175,0.0,2.4501977,0.7928772,27.32348
40,3.024664,0.0,2.5434196,4.2692413,35.227715
41,2.9979944,0.0,2.9355428,0.69659424,27.989525
42,2.9798994,0.0,2.6835272,1.3310242,27.559158
43,2.765394,0.0,2.6513689,1.997818,34.168606
44,2.7185655,0.0,1.7337286,6.757782,31.16072
45,2.6380577,0.0,0.0,0.0,31.613956
46,2.5927773,0.0,2.2887363,0.35925293,31.110458
47,2.5321758,0.0,1.9453218,4.5042725,28.54428
48,2.5244174,0.0,1.2986888,3.657959,31.36184
49,2.4419754,0.0,0.0,0.0,33.440556
50,2.4249473,0.0,2.3465672,0.3963318,31.977442
51,2.4176106,0.0,2.3538551,2.5600586,33.244545
52,2.4139714,0.0,1.9699425,1.7374496,31.620438
53,2.4035707,0.0,2.0096087,1.25,31.22181
54,2.4008112,0.0,0.0,0.0,33.199528
55,2.386757,0.0,2.1620278,1.0245056,31.429108
56,2.3599825,0.0,1.9099683,0.6479492,31.962616
57,2.293634,0.0,2.0361295,0.802124,38.88597
58,2.2780042,0.0,1.463763,0.6243439,32.830204
59,2.2581215,0.0,2.2275696,2.205124,32.464455
60,2.2105708,0.0,2.1882153,1.3067322,30.99682
61,2.204537,0.0,2.0146182,0.4733734,30.691143
62,2.195557,0.0,2.1493282,1.5772247,28.837677
63,2.1906211,0.0,1.6718491,0.5809021,30.283426
64,2.1771426,0.0,0.8060555,1.4196777,29.0253
65,2.156605,0.0,1.6975976,1.3188171,28.765097
66,2.1365018,0.0,1.8195716,0.33407593,25.266134
67,2.1333568,0.0,1.9329658,1.5469666,31.426676
68,2.1208417,0.0,1.2271897,4.245041,31.035477
69,2.092978,0.0,1.8194801,2.0613098,27.870481
70,2.0511887,0.0,1.803023,0.7568054,28.196714
71,1.9946468,0.0,1.62743,2.8104782,31.242125
72,1.9920585,0.0,1.6201954,0.9718323,30.109268
73,1.9864099,0.0,0.0,0.0,31.563288
74,1.9454081,0.0,0.0,0.0,28.913397
75,1.9416853,0.0,1.4407314,2.836258,32.647392
76,1.9105239,0.0,0.0,0.0,29.710659
77,1.8985095,0.0,0.9315857,1.4225769,27.135532
78,1.8106762,0.0,1.548169,0.9820862,28.860634
79,1.8044873,0.0,0.0,0.0,31.485647
80,1.8027573,0.0,0.61436516,3.8078308,30.743763
81,1.7296257,0.0,0.0,0.0,33.48419
82,1.7287207,0.0,1.7206116,0.21295166,30.345892
83,1.7112305,0.0,1.2589461,0.48497772,31.136229
84,1.708632,0.0,0.0,0.0,30.054102
85,1.6989536,0.0,1.2415419,3.587265,31.59104
86,1.6979598,0.0,1.6642318,1.5408325,25.574005
87,1.6732625,0.0,1.5310957,0.6828613,27.426653
88,1.6695726,0.0,0.0,0.0,27.712765
89,1.634497,0.0,1.1756148,1.0552597,29.269283
90,1.6310692,0.0,1.4500782,1.8210297,31.247738
91,1.6184021,0.0,0.0,0.0,37.035442
92,1.6111106,0.0,1.2486646,0.534256,31.186453
93,1.5827665,0.0,0.0,0.0,28.053467
94,1.5618309,0.0,0.51965714,0.06303406,28.98593
95,1.5408208,0.0,1.355119,0.40411377,25.622768
96,1.5328828,0.0,0.0,0.0,33.3468
97,1.5063367,0.0,1.3192775,0.34416962,26.959389
98,1.4958293,0.0,0.0,0.0,32.22363
99,1.4904355,0.0,0.0,0.0,30.633701
100,1.4809169,0.0,0.6818582,0.15634155,35.841766
101,1.479275,0.0,1.0706754,1.3756256,31.81803
102,1.4661887,0.0,0.0,0.0,33.566257
103,1.4585779,0.0,0.0,0.0,27.753336
104,1.4458882,0.0,1.1010138,2.2290344,32.856716
105,1.4318793,0.0,0.0,0.0,29.678217
106,1.420182,0.0,1.0819447,1.9299774,31.501959
107,1.3931828,0.0,0.0,0.0,32.413513
108,1.377335,0.0,0.96637905,0.6920166,32.476433
109,1.3767337,0.0,0.0,0.0,33.19126
110,1.3704176,0.0,1.2880836,0.46514893,29.67392
111,1.3635083,0.0,1.1214083,0.247406,31.036226
112,1.3574616,0.0,0.0,0.0,23.66915
113,1.3551054,0.0,1.1331571,0.22480774,30.10831
114,1.3474998,0.0,0.0,0.0,28.550175
115,1.3311132,0.0,0.16050991,3.6845703,30.487907
116,1.3301015,0.0,0.0,0.0,29.357414
117,1.3265249,0.0,0.0,0.0,31.732185
118,1.3115817,0.0,0.963398,0.70184326,32.45405
119,1.2985458,0.0,1.1911851,0.62422943,30.958416
120,1.2728297,0.0,1.2455424,0.90560913,28.75137
121,1.2686454,0.0,0.0,0.0,32.030216
122,1.2592969,0.0,0.0,0.0,34.162846
123,1.2527866,0.0,0.0,0.0,28.908392
124,1.2401208,0.0,0.43573296,0.19689941,33.55505
125,1.2294384,0.0,0.68069386,0.7206421,26.108171
126,1.2238686,0.0,0.93571675,0.691864,31.37043
127,1.2231109,0.0,1.0553164,0.36296082,36.037224
128,1.222891,0.0,2.2854126E-4,1.3800659,31.994684
129,1.2060784,0.0,0.0,0.0,29.505228
130,1.1959095,0.0,0.0,0.0,27.75211
131,1.1868091,0.0,1.027288,0.18281555,32.647327
132,1.166743,0.0,0.0,0.0,29.433527
133,1.1667026,0.0,0.0,0.0,33.223873
134,1.1663332,0.0,0.0,0.0,31.28451
135,1.1651912,0.0,0.0,0.0,29.97813
136,1.1646154,0.0,0.027718842,1.1191406,27.98376
137,1.163796,0.0,0.0,0.0,27.477777
138,1.1528683,0.0,0.0,0.0,31.742199
