rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,9.082159,0.0,8.752361,10.928345,21.692627
2,6.8850923,0.0,3.954276,3.7497787,19.152515
3,6.740046,0.0,5.893518,5.3098145,23.109903
4,6.685054,0.0,5.895456,2.3747406,21.710531
5,6.5385804,0.0,5.409417,2.6661987,20.578424
6,6.4085684,0.0,4.8691845,4.945801,19.035969
7,6.0705953,0.0,5.731052,3.8444061,23.163418
8,5.798936,0.0,5.2642307,4.3874664,22.01074
9,5.679982,0.0,4.829114,1.6342621,23.0155
10,5.6689262,0.0,5.4273033,4.323288,22.37674
11,5.5448294,0.0,4.2379384,1.4759674,19.973639
12,5.5305843,0.0,5.493904,3.0512543,20.315125
13,5.4542174,0.0,5.090196,4.9064636,22.320707
14,5.1246557,0.0,4.945139,2.3003464,21.495932
15,4.971378,0.0,4.748218,4.0648193,18.578861
16,4.948918,0.0,4.620894,1.3743591,18.62083
17,4.864171,0.0,4.4773474,4.3946533,18.645178
18,4.802788,0.0,4.489254,3.0342865,17.880892
19,4.543176,0.0,4.533559,2.6835022,17.918558
20,4.3681154,0.0,4.2739,3.1762009,27.405739
21,4.123989,0.0,3.656776,6.843384,20.937054
22,4.0822377,0.0,3.379941,2.2515564,16.894432
23,4.0725565,0.0,3.9062448,3.394333,19.705036
24,4.053364,0.0,3.8487365,0.76797485,21.819786
25,3.9454231,0.0,3.1605313,0.7315674,23.27128
26,3.489106,0.0,2.8279018,1.104126,19.15278
27,3.4476476,0.0,3.2714307,0.7477722,21.49015
28,3.4340277,0.0,3.1473536,2.274353,29.970913
29,3.3224971,0.0,2.955229,0.53860474,20.713814
30,3.1730957,0.0,3.0482175,2.6694336,17.412912
31,3.108273,0.0,2.367146,2.2524414,21.37802
32,3.036355,0.0,2.6583953,1.2234879,21.140966
33,3.026065,0.0,2.8809655,1.0689697,32.252834
34,3.0155349,0.0,2.9611704,0.91049194,23.959394
35,3.012408,0.0,2.9805157,1.2502441,20.91256
36,2.9589906,0.0,2.4653163,0.5768738,19.161737
37,2.8716934,0.0,1.6678171,1.3480225,20.022514
38,2.7833872,0.0,2.3763084,7.8406677,22.703997
39,2.572598,0.0,2.4250855,0.73783875,20.971914
40,2.5439723,0.0,2.2962778,2.9171295,19.443872
41,2.49012,0.0,1.7350014,0.7159729,18.193893
42,2.4786727,0.0,2.3716795,0.33249664,18.84648
43,2.4538867,0.0,2.2926204,0.9095154,17.476282
44,2.451972,0.0,1.7023573,1.0682678,24.21828
45,2.4457052,0.0,2.0460782,0.36408234,17.585743
46,2.3854861,0.0,2.1298108,2.5777893,19.267435
47,2.358814,0.0,1.9400098,0.18157959,20.469114
48,2.3574307,0.0,2.2385666,1.0433044,22.714262
49,2.3455057,0.0,0.8088285,2.2689056,20.040579
50,2.3284092,0.0,1.9604684,2.07193,18.339272
51,2.2716937,0.0,2.2051456,3.6111145,21.543194
52,2.2441945,0.0,1.8791525,0.324646,20.563637
53,2.2129028,0.0,2.16909,4.861328,20.704308
54,2.206822,0.0,1.8469852,5.2699585,23.448023
55,2.2007918,0.0,1.5956514,0.15403748,23.946928
56,2.185949,0.0,2.0434444,0.9293213,19.329752
57,2.1022425,0.0,1.4167287,0.169693,24.882502
58,2.0371907,0.0,1.0493271,3.2382812,15.520798
59,2.0125713,0.0,0.04435129,0.33661652,19.587963
60,1.9922628,0.0,1.8734558,0.17436218,21.031439
61,1.9707276,0.0,0.9650668,0.84820557,20.424818
62,1.9473093,0.0,1.9461416,0.14904785,18.719032
63,1.9466621,0.0,1.3725933,1.4081726,19.456787
64,1.945986,0.0,1.9429805,3.2477417,22.661032
65,1.930101,0.0,1.788657,0.74661255,17.74044
66,1.9147923,0.0,1.6375492,2.4584656,21.112276
67,1.9100634,0.0,1.868605,0.21156311,17.41449
68,1.9016385,0.0,0.18075162,0.70674133,22.20781
69,1.8650331,0.0,1.6971995,0.74572754,20.872635
70,1.8615249,0.0,0.4290196,0.8383484,21.918488
71,1.8427157,0.0,1.2812506,0.1966095,22.066904
72,1.8272018,0.0,0.0,0.0,21.273062
73,1.8113879,0.0,1.6383334,0.8680725,18.700903
74,1.8044873,0.0,1.4641311,1.1338806,19.30844
75,1.7750466,0.0,0.0,0.0,22.352081
76,1.730594,0.0,0.0,0.0,25.489552
77,1.7296257,0.0,1.5955939,0.74053955,24.92881
78,1.708632,0.0,0.612133,0.839386,23.567387
79,1.7050743,0.0,1.2236906,0.15141296,28.337002
80,1.6952528,0.0,0.0,0.0,30.050682
81,1.6695726,0.0,1.6209731,0.4174118,21.268
82,1.6567957,0.0,0.29830676,3.1705322,20.936987
83,1.6513911,0.0,0.0,0.0,22.562832
84,1.6460782,0.0,1.4347813,0.16612244,28.408394
85,1.6234537,0.0,0.946213,0.045150757,19.024042
86,1.6129472,0.0,0.0,0.0,25.34019
87,1.5942523,0.0,0.4546666,0.7720947,22.275518
88,1.5654573,0.0,1.2024412,1.1186218,19.28432
89,1.5611786,0.0,1.3011165,0.25854492,25.53853
90,1.539335,0.0,1.130945,0.1543274,26.276104
91,1.5233027,0.0,0.0,0.0,27.435343
92,1.483651,0.0,0.7908286,2.835205,19.488235
93,1.470241,0.0,1.0285915,0.3184662,23.515112
94,1.462043,0.0,0.95441407,1.0475845,20.26852
95,1.45526,0.0,0.0,0.0,24.463873
96,1.4377913,0.0,1.2544825,0.68182373,22.225227
97,1.4318793,0.0,0.6592634,3.658722,24.552277
98,1.4119052,0.0,0.25050396,0.86294556,21.874493
99,1.4019367,0.0,0.0,0.0,13.5759735
100,1.3991153,0.0,0.0,0.0,20.759335
101,1.394821,0.0,0.0,0.0,20.478252
102,1.3931828,0.0,1.2197115,0.16404724,25.398735
103,1.3883122,0.0,0.0,0.0,18.170933
104,1.3851111,0.0,0.35826987,1.762146,18.900826
105,1.3821459,0.0,0.7464646,0.37310028,23.153452
106,1.3626959,0.0,0.0,0.0,26.173096
107,1.3615386,0.0,0.57336116,1.2860107,18.712025
108,1.3574616,0.0,1.1924928,0.19081116,28.593891
109,1.3474998,0.0,0.0,0.0,28.178211
110,1.3380026,0.0,0.0,0.0,20.173012
111,1.3372202,0.0,0.0,0.0,25.976978
112,1.3122208,0.0,0.9889063,0.42997742,37.84399
113,1.3112636,0.0,0.0,0.0,20.036152
114,1.2949575,0.0,0.0,0.0,21.350597
115,1.2944624,0.0,0.0,0.0,18.527765
116,1.2814121,0.0,0.0,0.0,23.882462
117,1.2693866,0.0,0.0,0.0,30.811882
118,1.2623994,0.0,1.2067949,0.1557312,22.434229
119,1.2592969,0.0,0.8090469,1.447525,19.283972
120,1.2492834,0.0,0.39341357,0.85769653,29.601334
121,1.2451239,0.0,0.0,0.0,19.925123
122,1.2331672,0.0,1.1851891,0.56677246,22.665325
123,1.228594,0.0,0.0,0.0,24.473478
124,1.2285142,0.0,0.0,0.0,21.27802
125,1.2234151,0.0,0.0,0.0,21.755035
126,1.221551,0.0,0.0,0.0,20.756418
127,1.2208904,0.0,0.0,0.0,16.105545
128,1.21913,0.0,0.0,0.0,27.333729
129,1.2093021,0.0,0.88914025,7.80233,19.227571
130,1.1997519,0.0,1.1168466,3.4424438,20.718771
131,1.1985195,0.0,0.0,0.0,20.713884
132,1.1980855,0.0,0.0,0.0,18.937885
133,1.189969,0.0,0.0,0.0,19.879421
134,1.188401,0.0,0.0,0.0,22.67011
135,1.1883088,0.0,0.2852115,3.0031738,26.845901
136,1.1800065,0.0,0.0,0.0,24.145987
137,1.1753792,0.0,0.24052379,0.84384155,22.422447
138,1.1743672,0.0,0.9372022,0.77438354,18.454466
139,1.1684909,0.0,0.0,0.0,23.298578
140,1.166743,0.0,0.0,0.0,19.522827
141,1.1612504,0.0,0.0,0.0,22.458593
142,1.1413299,0.0,0.0,0.0,21.35531
143,1.1337603,0.0,0.0,0.0,25.798134
144,1.1198902,0.0,0.0,0.0,23.293736
145,1.1151384,0.0,0.16233745,2.3718567,17.352354
146,1.1135226,0.0,0.0,0.0,22.25926
147,1.1131321,0.0,0.0,0.0,28.265396
148,1.1100793,0.0,0.0,0.0,20.886969
149,1.1031039,0.0,0.6519106,0.84510803,19.787544
150,1.1029725,0.0,0.0,0.0,19.789114
151,1.0996741,0.0,0.8373281,0.43533325,22.77825
152,1.0967265,0.0,0.0,0.0,31.431644
153,1.0948889,0.0,0.0,0.0,30.863195
154,1.0929632,0.0,0.8636451,4.317749,28.925753
155,1.0918021,0.0,0.0,0.0,20.458406
156,1.0848224,0.0,0.0,0.0,24.456146
157,1.074866,0.0,0.7755947,0.42384338,22.51856
158,1.0708565,0.0,0.0,0.0,24.886026
159,1.064195,0.0,0.0,0.0,20.610401
160,1.0608832,0.0,0.93557173,0.037002563,23.951286
161,1.0596285,0.0,0.0,0.0,27.73265
162,1.050027,0.0,0.0,0.0,19.739557
163,1.0467365,0.0,0.16497062,0.38502502,22.354986
164,1.0446215,0.0,0.7758049,0.033721924,25.672388
165,1.0442245,0.0,0.0,0.0,19.112024
166,1.0407525,0.0,0.39022025,3.049469,18.551023
167,1.0377377,0.0,0.0,0.0,18.546545
168,1.0326469,0.0,0.0,0.0,22.501223
169,1.0217311,0.0,0.0,0.0,18.158232
170,1.0205328,0.0,0.7260641,0.594635,16.130121
171,1.0162134,0.0,0.0,0.0,21.78532
172,1.0109391,0.0,0.0,0.0,20.016376
173,1.0049711,0.0,0.0,0.0,19.04716
174,1.0019934,0.0,0.77772474,2.607666,22.009853
175,1.0012872,0.0,0.84403193,1.6362762,21.150635
176,0.9995816,0.0,0.0,0.0,19.880753
177,0.99593866,0.0,0.0,0.0,24.417698
178,0.99158573,0.0,0.0,0.0,25.575514
179,0.98880094,0.0,0.09357256,0.30944824,20.481594
180,0.98461777,0.0,0.0,0.0,21.74939
181,0.9843927,0.0,0.0,0.0,19.313845
182,0.98390937,0.0,0.0,0.0,22.170818
183,0.98171055,0.0,0.0,0.0,17.30637
184,0.9793291,0.0,0.0,0.0,19.991209
185,0.9719783,0.0,0.96452963,0.4587021,24.370857
186,0.965942,0.0,0.0,0.0,22.806261
187,0.9618256,0.0,0.0,0.0,21.34871
188,0.961503,0.0,0.0,0.0,25.834661
189,0.9612992,0.0,0.0,0.0,20.253885
190,0.9608445,0.0,0.0,0.0,18.79517
191,0.95986015,0.0,0.0,0.0,20.824242
192,0.95689434,0.0,0.8722267,0.69573975,17.341124
193,0.95677763,0.0,0.0,0.0,20.848331
194,0.95572865,0.0,0.5713755,2.1496582,20.448473
195,0.9549679,0.0,0.0,0.0,20.225664
196,0.9527148,0.0,0.88322365,2.5857544,21.446993
197,0.9521087,0.0,0.7390583,2.4915924,23.136894
198,0.94610405,0.0,0.3801714,1.1433411,16.330221
199,0.94292384,0.0,0.0,0.0,22.160778
200,0.93387973,0.0,0.0,0.0,25.866081
201,0.93144345,0.0,0.0,0.0,23.634062
202,0.9271205,0.0,0.0,0.0,19.472746
203,0.9267579,0.0,0.0,0.0,17.76553
204,0.92671925,0.0,0.7618033,0.3949585,23.407896
205,0.9167388,0.0,0.0,0.0,20.501036
206,0.9160895,0.0,0.0,0.0,33.047993
207,0.91310173,0.0,0.0,0.0,20.748976
208,0.9117709,0.0,0.0,0.0,23.967438
209,0.9101515,0.0,0.0,0.0,24.781563
210,0.91002345,0.0,0.0,0.0,25.37788
211,0.9052042,0.0,0.0,0.0,18.635408
212,0.90156275,0.0,0.0,0.0,20.911203
213,0.9010599,0.0,0.7022672,1.038971,22.1148
214,0.90102744,0.0,0.3669465,5.7857056,21.852463
215,0.9000622,0.0,0.0,0.0,19.327015
216,0.89670193,0.0,0.24700797,1.6643372,23.252493
217,0.896688,0.0,0.0,0.0,22.244307
218,0.89125437,0.0,0.0,0.0,19.935465
219,0.88753843,0.0,0.39199233,1.4798584,23.33122
220,0.88466895,0.0,0.0,0.0,21.449133
221,0.8845056,0.0,0.73539793,2.558075,21.275892
222,0.88438034,0.0,0.0,0.0,20.422583
223,0.87938625,0.0,0.0,0.0,18.51197
224,0.8792434,0.0,0.0,0.0,17.851486
225,0.8757825,0.0,1.493018E-5,0.26289368,27.595121
226,0.8756205,0.0,0.0,0.0,22.597227
227,0.87413347,0.0,0.6003855,0.15605164,22.718906
228,0.870947,0.0,0.0,0.0,20.76147
229,0.8702435,0.0,0.0,0.0,23.754745
230,0.8662109,0.0,0.0,0.0,21.703503
231,0.86455494,0.0,0.0,0.0,20.403578
232,0.8585885,0.0,0.0,0.0,21.329254
233,0.8567152,0.0,0.0,0.0,23.973616
234,0.85477686,0.0,0.0,0.0,23.5326
235,0.8523703,0.0,0.6588271,2.0627594,19.517706
236,0.8501199,0.0,0.16237597,2.9264755,21.824764
237,0.8438833,0.0,0.83192384,0.34606934,21.34025
238,0.8408433,0.0,0.0,0.0,22.434923
239,0.8364458,0.0,0.0,0.0,14.912911
240,0.8360412,0.0,0.0,0.0,19.772388
241,0.8328652,0.0,0.0,0.0,24.104927
242,0.8321218,0.0,0.0,0.0,20.371132
243,0.83197266,0.0,0.0,0.0,24.335463
244,0.8319457,0.0,0.0,0.0,18.412836
245,0.83108157,0.0,0.0,0.0,17.435917
246,0.83079517,0.0,0.0,0.0,19.494171
247,0.83029616,0.0,0.0,0.0,22.856209
248,0.82898057,0.0,0.0,0.0,31.126165
249,0.8289776,0.0,0.7279048,0.29481506,29.284678
250,0.82786644,0.0,0.0,0.0,21.454811
251,0.82718307,0.0,0.0,0.0,20.85721
252,0.8258349,0.0,0.0,0.0,21.999811
253,0.82502806,0.0,0.2670537,5.0356445,32.192917
254,0.82359856,0.0,0.0,0.0,27.641003
255,0.8230468,0.0,0.0,0.0,20.084644
256,0.8229697,0.0,0.0,0.0,24.813196
257,0.82290226,0.0,0.80698943,0.45977783,23.116173
258,0.82147485,0.0,0.0,0.0,24.421434
259,0.82038546,0.0,0.0,0.0,22.118341
260,0.8140056,0.0,0.0,0.0,21.807451
261,0.81315386,0.0,0.0,0.0,22.847912
262,0.81314194,0.0,0.0,0.0,17.051155
263,0.811499,0.0,0.0,0.0,20.170368
264,0.8102685,0.0,0.2663981,0.3224945,19.248459
265,0.80830705,0.0,0.0,0.0,21.944721
266,0.8053498,0.0,0.0,0.0,22.012194
267,0.80235183,0.0,0.0,0.0,25.291744
268,0.8011746,0.0,0.0,0.0,19.834715
269,0.800556,0.0,0.0,0.0,24.69314
270,0.796518,0.0,0.0,0.0,24.251162
271,0.7912252,0.0,0.0,0.0,23.280043
272,0.7884004,0.0,0.40129638,0.9386444,24.11304
273,0.7832855,0.0,0.0,0.0,28.34574
274,0.78222835,0.0,0.5169767,2.0054398,20.457119
275,0.7811756,0.0,0.0,0.0,24.766031
276,0.7801776,0.0,0.5714435,0.19692993,19.137245
277,0.7782995,0.0,0.0,0.0,27.243597
278,0.7769097,0.0,0.0,0.0,21.965141
279,0.7760784,0.0,0.10619311,0.3885498,22.964392
280,0.77506614,0.0,0.0,0.0,25.924425
281,0.7738337,0.0,0.0,0.0,21.32111
282,0.77308655,0.0,0.0,0.0,19.42894
283,0.7725117,0.0,0.0,0.0,27.155313
284,0.77132285,0.0,0.0,0.0,21.845203
285,0.7698811,0.0,0.07457947,0.18582153,20.959026
286,0.76916206,0.0,0.0,0.0,23.699945
287,0.7675152,0.0,0.0,0.0,22.075947
288,0.76690525,0.0,0.0,0.0,20.601795
289,0.7668664,0.0,0.04089801,0.46987152,16.575735
290,0.76642597,0.0,0.3466023,1.6785431,21.651527
291,0.7650975,0.0,0.017850608,0.62823486,19.074055
292,0.7640774,0.0,0.0,0.0,21.799524
293,0.76390773,0.0,0.0,0.0,29.372393
294,0.76251006,0.0,0.0,0.0,17.688902
295,0.76168936,0.0,0.0,0.0,25.293678
296,0.76088643,0.0,0.0,0.0,23.180897
