rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,148.42618,0.0,53.86886,32.676758,21.208473
2,115.13688,0.0,60.70426,45.567383,27.47598
3,113.29073,0.0,41.23726,27.946533,27.16057
4,109.31623,0.0,67.57513,58.25891,24.259207
5,108.53668,0.0,43.867718,35.331055,24.914093
6,107.87559,0.0,10.815528,2.9399414,35.96953
7,106.71494,0.0,40.721542,34.00659,27.46264
8,105.40947,0.0,49.151646,43.742188,21.163654
9,103.274124,0.0,50.744106,47.46997,20.459345
10,100.006615,0.0,0.0066163344,0.0,31.82948
11,100.0,0.0,0.0,0.0,34.614902
12,100.0,0.0,0.0,0.0,36.356026
13,100.0,0.0,0.0,0.0,27.851358
14,100.0,0.0,0.0,0.0,31.006151
15,100.0,0.0,0.0,0.0,27.450241
16,100.0,0.0,0.0,0.0,28.613758
17,100.0,0.0,0.0,0.0,22.542889
18,100.0,0.0,0.0,0.0,23.459265
19,100.0,0.0,0.0,0.0,26.021978
20,100.0,0.0,0.0,0.0,23.405912
21,100.0,0.0,0.0,0.0,21.825874
22,100.0,0.0,0.0,0.0,20.222168
23,100.0,0.0,0.0,0.0,25.754574
24,100.0,0.0,0.0,0.0,25.075975
25,100.0,0.0,0.0,0.0,24.434395
26,100.0,0.0,0.0,0.0,23.323183
27,100.0,0.0,0.0,0.0,26.510912
28,100.0,0.0,0.0,0.0,24.740822
29,100.0,0.0,0.0,0.0,22.774893
30,100.0,0.0,0.0,0.0,26.775469
31,100.0,0.0,0.0,0.0,24.676035
32,100.0,0.0,0.0,0.0,26.066738
33,100.0,0.0,0.0,0.0,23.628351
34,100.0,0.0,0.0,0.0,30.151562
35,100.0,0.0,0.0,0.0,22.11175
36,100.0,0.0,0.0,0.0,24.933578
37,100.0,0.0,0.0,0.0,26.337685
38,100.0,0.0,0.0,0.0,24.059061
39,100.0,0.0,0.0,0.0,20.632492
40,100.0,0.0,0.0,0.0,22.305923
41,100.0,0.0,0.0,0.0,23.274582
42,100.0,0.0,0.0,0.0,25.618807
43,100.0,0.0,0.0,0.0,25.698845
44,100.0,0.0,0.0,0.0,25.948528
45,100.0,0.0,0.0,0.0,21.339739
46,100.0,0.0,0.0,0.0,23.95155
47,100.0,0.0,0.0,0.0,26.861618
48,100.0,0.0,0.0,0.0,26.990187
49,100.0,0.0,0.0,0.0,23.274601
50,100.0,0.0,0.0,0.0,24.570982
51,100.0,0.0,0.0,0.0,21.645563
52,100.0,0.0,0.0,0.0,24.164625
53,100.0,0.0,0.0,0.0,26.055254
54,100.0,0.0,0.0,0.0,24.027473
55,100.0,0.0,0.0,0.0,22.035637
56,100.0,0.0,0.0,0.0,24.248745
57,100.0,0.0,0.0,0.0,28.176706
58,100.0,0.0,0.0,0.0,37.66137
59,100.0,0.0,0.0,0.0,41.097775
60,100.0,0.0,0.0,0.0,35.67094
61,100.0,0.0,0.0,0.0,26.151388
62,100.0,0.0,0.0,0.0,31.503948
63,100.0,0.0,0.0,0.0,33.721626
64,100.0,0.0,0.0,0.0,30.957922
65,100.0,0.0,0.0,0.0,44.230766
66,100.0,0.0,0.0,0.0,34.62679
67,100.0,0.0,0.0,0.0,34.509895
68,100.0,0.0,0.0,0.0,27.29935
69,100.0,0.0,0.0,0.0,30.699587
70,100.0,0.0,0.0,0.0,33.57068
71,100.0,0.0,0.0,0.0,33.184956
72,100.0,0.0,0.0,0.0,35.529755
73,100.0,0.0,0.0,0.0,37.94563
74,100.0,0.0,0.0,0.0,27.73516
75,100.0,0.0,0.0,0.0,41.11624
76,100.0,0.0,0.0,0.0,32.09382
77,100.0,0.0,0.0,0.0,34.964756
78,100.0,0.0,0.0,0.0,34.04593
79,100.0,0.0,0.0,0.0,32.758354
80,100.0,0.0,0.0,0.0,32.905987
81,100.0,0.0,0.0,0.0,26.634005
82,100.0,0.0,0.0,0.0,31.900923
83,100.0,0.0,0.0,0.0,32.859226
84,100.0,0.0,0.0,0.0,35.179714
85,100.0,0.0,0.0,0.0,35.570213
86,100.0,0.0,0.0,0.0,35.84706
87,100.0,0.0,0.0,0.0,39.363117
88,100.0,0.0,0.0,0.0,28.53765
89,100.0,0.0,0.0,0.0,38.44516
90,100.0,0.0,0.0,0.0,31.61016
91,100.0,0.0,0.0,0.0,22.656404
92,100.0,0.0,0.0,0.0,25.781305
93,100.0,0.0,0.0,0.0,35.96663
94,100.0,0.0,0.0,0.0,32.685444
95,100.0,0.0,0.0,0.0,34.30507
96,100.0,0.0,0.0,0.0,28.81446
97,100.0,0.0,0.0,0.0,33.57886
98,100.0,0.0,0.0,0.0,29.7065
99,100.0,0.0,0.0,0.0,36.09244
100,100.0,0.0,0.0,0.0,30.501064
101,100.0,0.0,0.0,0.0,42.036457
102,100.0,0.0,0.0,0.0,35.90074
103,100.0,0.0,0.0,0.0,26.302376
104,100.0,0.0,0.0,0.0,39.939384
105,100.0,0.0,0.0,0.0,42.32173
106,100.0,0.0,0.0,0.0,35.93487
107,100.0,0.0,0.0,0.0,29.346048
108,100.0,0.0,0.0,0.0,30.99362
109,100.0,0.0,0.0,0.0,24.331934
110,100.0,0.0,0.0,0.0,29.167528
111,100.0,0.0,0.0,0.0,34.738556
112,100.0,0.0,0.0,0.0,24.74985
113,100.0,0.0,0.0,0.0,33.3786
114,100.0,0.0,0.0,0.0,27.191072
115,100.0,0.0,0.0,0.0,31.64815
116,100.0,0.0,0.0,0.0,27.428078
117,100.0,0.0,0.0,0.0,29.77504
118,100.0,0.0,0.0,0.0,27.899593
119,100.0,0.0,0.0,0.0,36.275948
120,100.0,0.0,0.0,0.0,33.799347
121,100.0,0.0,0.0,0.0,29.735077
122,100.0,0.0,0.0,0.0,34.632755
123,100.0,0.0,0.0,0.0,28.455532
124,100.0,0.0,0.0,0.0,44.561565
125,100.0,0.0,0.0,0.0,26.827326
