rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,9.467893,0.0,8.986662,5.2474976,26.832563
2,8.757677,0.0,8.573437,3.8088074,24.862808
3,8.460192,0.0,7.166196,5.38398,26.316874
4,8.450209,0.0,7.676078,3.8619385,30.663256
5,8.104938,0.0,7.8092523,3.0380096,26.612032
6,7.760511,0.0,6.883073,2.8353882,27.4978
7,6.9277725,0.0,6.717658,2.6099396,26.84403
8,6.8209534,0.0,6.792051,2.3102646,27.510338
9,6.6768227,0.0,6.416396,2.5037384,26.337437
10,6.646636,0.0,6.3697395,3.6999512,28.73136
11,6.613228,0.0,5.3729258,4.505905,28.722313
12,5.8962064,0.0,5.70943,3.7060547,29.838062
13,5.6569138,0.0,5.5096455,5.2285004,28.932362
14,5.470233,0.0,4.8012834,1.1264038,28.865877
15,5.3433814,0.0,4.749453,2.6467896,27.0686
16,5.2751884,0.0,4.2154527,6.1125336,29.324457
17,5.2109184,0.0,4.8465176,5.494072,29.24656
18,5.169439,0.0,4.7838635,1.4744186,27.224663
19,5.1192408,0.0,4.591216,2.3743744,26.017406
20,5.046141,0.0,3.8464255,4.4239197,25.329567
21,4.6762595,0.0,4.2515993,2.385498,21.923439
22,4.584306,0.0,4.2617493,3.9424286,29.440655
23,4.550788,0.0,4.540802,3.8374634,21.173058
24,4.270361,0.0,3.2711568,0.82095337,26.019547
25,4.268938,0.0,4.1165648,2.1227875,27.920341
26,4.2681956,0.0,3.4552248,1.4202194,26.62465
27,4.228008,0.0,4.0709653,2.6611786,28.256771
28,4.2060213,0.0,4.186467,2.0682755,28.14143
29,4.138675,0.0,3.8455882,1.940445,28.355366
30,3.9731393,0.0,3.8168688,2.1414032,26.871902
31,3.9387832,0.0,2.929576,0.67962646,25.846579
32,3.875715,0.0,3.2351327,1.8062897,26.56626
33,3.7740273,0.0,3.0271983,0.8359375,26.780287
34,3.563861,0.0,3.0921478,2.389,27.899626
35,3.3778696,0.0,3.2381504,2.359253,26.501425
36,3.356509,0.0,3.2507932,1.7168121,22.076525
37,3.3063946,0.0,3.0930505,1.8235474,23.702446
38,3.2765174,0.0,3.1140208,3.4134521,24.283783
39,3.1710808,0.0,2.877762,1.8148499,26.65522
40,3.1242301,0.0,1.8312738,2.6252747,30.601103
41,3.1224902,0.0,2.3882914,0.79203033,25.72289
42,3.010137,0.0,2.9929123,0.37019348,26.849556
43,3.0049405,0.0,2.0327313,3.3994446,25.30864
44,3.001274,0.0,2.684855,1.2937927,28.782042
45,2.9737496,0.0,2.6504147,0.92063904,27.556261
46,2.968965,0.0,2.9395838,2.8394623,26.371342
47,2.8003016,0.0,2.4287376,0.37319183,26.676956
48,2.7927628,0.0,2.3380494,4.953308,28.538042
49,2.7403746,0.0,0.0,0.0,28.64781
50,2.7138536,0.0,2.417532,0.55844116,25.106491
51,2.6976256,0.0,2.4248204,0.4747696,26.86003
52,2.6101215,0.0,1.826833,1.6541748,29.137941
53,2.4690852,0.0,2.4470973,11.825714,25.914656
54,2.399507,0.0,2.0060902,0.331604,27.473957
55,2.3770213,0.0,0.0,0.0,26.088146
56,2.3618228,0.0,2.3345473,5.3462906,23.77656
57,2.3496988,0.0,1.2826229,0.41299438,29.98814
58,2.2687464,0.0,1.7159326,1.1220169,27.210539
59,2.2177355,0.0,1.8375247,2.1080933,29.243269
60,2.1893418,0.0,2.0691483,0.6723633,22.697515
61,2.1368413,0.0,1.5183713,1.5568542,26.311693
62,2.10907,0.0,1.5639515,0.4348297,27.107164
63,2.098051,0.0,1.8457764,10.152649,27.378223
64,2.0478144,0.0,0.0,0.0,25.907772
65,1.9932208,0.0,1.5896175,1.6073914,30.557941
66,1.9870629,0.0,1.8611265,0.6000061,25.992867
67,1.970886,0.0,0.0,0.0,24.781118
68,1.9645933,0.0,1.2764744,3.5534286,25.639894
69,1.955167,0.0,1.8757643,1.3252869,26.487371
70,1.9488192,0.0,1.78863,1.1820984,24.801123
71,1.94423,0.0,0.0,0.0,24.209614
72,1.8716407,0.0,1.7804048,0.66778564,27.239645
73,1.8559055,0.0,1.7095962,0.6326294,24.15243
74,1.8351445,0.0,1.7881613,0.51956177,26.294884
75,1.8231227,0.0,1.5058742,0.74072266,26.526228
76,1.8006135,0.0,0.44584385,5.0651093,26.207289
77,1.7579395,0.0,1.4890404,0.5803833,26.548304
78,1.7485311,0.0,1.2035322,0.6161499,23.219936
79,1.747083,0.0,1.6251493,1.0841446,27.231901
80,1.7391957,0.0,1.6226196,0.5708618,28.328451
81,1.7192451,0.0,1.1394722,0.7974243,28.998491
82,1.68068,0.0,0.0,0.0,27.04072
83,1.6640363,0.0,1.5994631,1.8700409,28.231611
84,1.6601741,0.0,0.0,0.0,24.185202
85,1.6351922,0.0,1.1480908,1.3182373,24.856234
86,1.6338065,0.0,0.0,0.0,27.289673
87,1.6209427,0.0,0.0,0.0,26.58339
88,1.557666,0.0,0.5120727,3.8350677,21.243576
89,1.5237703,0.0,1.2034005,0.79870605,28.937664
90,1.5127783,0.0,0.0,0.0,20.436544
91,1.5074488,0.0,1.2938628,0.2695923,26.592817
92,1.498698,0.0,1.0815942,3.818161,25.573057
93,1.4901947,0.0,1.3004583,0.2484436,29.12704
94,1.4500067,0.0,0.0,0.0,28.173174
95,1.4419609,0.0,1.0255464,2.6913147,24.459864
96,1.4254,0.0,0.0,0.0,27.039337
97,1.4129913,0.0,0.05678059,5.0934753,23.839394
98,1.3932035,0.0,0.95891786,0.05180359,26.722572
99,1.3744242,0.0,0.94586784,1.6519165,26.339165
100,1.3732492,0.0,0.7221452,0.23327637,27.662321
101,1.3679044,0.0,0.0,0.0,26.740948
102,1.3524028,0.0,0.60450244,0.45185852,28.355877
103,1.3386047,0.0,1.28701,1.4364624,24.973267
104,1.3267106,0.0,0.0,0.0,27.342836
105,1.3265249,0.0,0.0,0.0,23.342606
106,1.2980564,0.0,0.0,0.0,25.19746
107,1.2927471,0.0,0.0,0.0,25.514177
108,1.288032,0.0,1.1657302,0.8994293,25.929897
109,1.2877084,0.0,0.0,0.0,26.998634
110,1.2825928,0.0,0.0,0.0,28.368567
111,1.2776643,0.0,0.0,0.0,26.200132
112,1.2741286,0.0,0.24838565,0.03845215,24.074268
113,1.2602551,0.0,0.12766333,0.12438965,28.827785
114,1.2601626,0.0,0.6411645,2.8205338,25.40429
115,1.2592969,0.0,0.0,0.0,27.020725
116,1.2492537,0.0,0.0,0.0,23.866817
117,1.2480323,0.0,0.0,0.0,26.5103
118,1.2461874,0.0,0.96197355,0.41148376,28.15636
119,1.2461582,0.0,1.241154,0.4305725,24.218473
120,1.2391293,0.0,0.0,0.0,21.65614
121,1.2379907,0.0,0.0,0.0,28.537663
122,1.2319522,0.0,0.8001037,2.987976,26.614166
123,1.2204404,0.0,0.92556435,0.3370514,30.453215
124,1.2128465,0.0,0.8168503,0.4710846,25.954975
125,1.2056631,0.0,0.0,0.0,25.733147
126,1.2050824,0.0,0.0,0.0,28.791218
127,1.1989051,0.0,0.0,0.0,27.10606
128,1.1776451,0.0,0.0,0.0,22.334381
129,1.1667026,0.0,0.0,0.0,20.923779
130,1.1663332,0.0,0.0,0.0,25.293982
131,1.1506242,0.0,1.0153632,0.37447357,25.386147
132,1.1504039,0.0,0.0,0.0,25.016165
133,1.1409831,0.0,0.22825886,0.62127686,24.210093
134,1.1380441,0.0,0.31201237,1.1785126,25.08283
135,1.1358595,0.0,0.0,0.0,25.850368
136,1.1356705,0.0,0.0,0.0,27.939268
137,1.1329978,0.0,0.0,0.0,26.75859
138,1.1059775,0.0,1.1023608,0.4377365,28.501022
139,1.1029923,0.0,0.80976427,0.04032135,22.375208
140,1.1006079,0.0,0.79949087,4.1920776,27.364424
141,1.0734385,0.0,0.8417965,0.44460297,25.822977
142,1.0728365,0.0,0.0,0.0,27.590479
143,1.0492809,0.0,0.9299808,0.19866943,20.977188
144,1.0479782,0.0,0.6513292,1.5525818,25.167751
145,1.04338,0.0,0.0,0.0,24.873152
146,1.0380969,0.0,0.96619,0.4079132,22.073103
147,1.0334592,0.0,0.34216455,3.538025,27.33332
148,1.029316,0.0,0.0,0.0,26.483685
149,1.0109391,0.0,0.0,0.0,28.590433
150,1.0084547,0.0,0.9796908,0.49346924,27.619543
151,1.0075295,0.0,0.0,0.0,26.878693
152,1.0038164,0.0,0.0,0.0,24.241104
153,1.0013287,0.0,0.0,0.0,25.770826
154,0.9965505,0.0,0.0,0.0,29.204153
155,0.9965083,0.0,0.0,0.0,24.38507
156,0.99511683,0.0,0.0,0.0,23.953377
157,0.99413306,0.0,0.0,0.0,27.574215
158,0.9929712,0.0,0.6817653,6.8702087,23.704601
159,0.99187887,0.0,0.0,0.0,32.480473
160,0.9908382,0.0,0.0,0.0,28.55549
161,0.9894737,0.0,0.0,0.0,26.432238
162,0.98744917,0.0,0.0,0.0,26.921272
163,0.975134,0.0,0.0,0.0,21.015001
164,0.9735784,0.0,0.0,0.0,25.97388
165,0.965942,0.0,0.0,0.0,22.829887
166,0.9654581,0.0,0.0,0.0,26.037407
167,0.9629834,0.0,0.0,0.0,30.07504
168,0.96208376,0.0,0.85046595,1.0942078,23.482323
169,0.9614404,0.0,0.81589705,0.042663574,21.332747
170,0.9613054,0.0,0.0,0.0,22.432688
171,0.9599203,0.0,0.0053006145,0.17828369,26.68844
172,0.95391953,0.0,0.75450623,0.29919434,28.184698
173,0.95269954,0.0,0.0,0.0,21.586296
174,0.95165825,0.0,0.0,0.0,27.35235
175,0.9482157,0.0,0.0,0.0,26.730682
176,0.9348904,0.0,0.0,0.0,21.660948
177,0.93439263,0.0,0.0,0.0,28.301922
178,0.93321395,0.0,0.06198261,0.1775055,28.33456
179,0.9314281,0.0,0.0,0.0,27.311087
180,0.9291585,0.0,0.0,0.0,25.679379
181,0.926987,0.0,0.0,0.0,29.377682
182,0.9267579,0.0,0.0,0.0,25.005148
183,0.92404425,0.0,0.22029997,0.19525146,28.514816
184,0.9225037,0.0,0.66010463,1.3956299,24.694279
185,0.91002345,0.0,0.0,0.0,25.339779
186,0.90897155,0.0,0.0,0.0,25.622711
187,0.9010599,0.0,0.0,0.0,27.225883
188,0.9007774,0.0,0.0,0.0,27.383667
189,0.8956449,0.0,0.0,0.0,23.993542
190,0.8898415,0.0,0.0,0.0,27.521704
191,0.88924176,0.0,0.0,0.0,24.847607
192,0.88466895,0.0,0.0,0.0,25.365713
193,0.8811072,0.0,0.20424107,0.16708374,28.81045
194,0.880324,0.0,0.2887797,0.80255127,27.974747
195,0.87938625,0.0,0.0,0.0,28.071295
196,0.8791372,0.0,0.625398,0.5042114,24.506376
197,0.8739712,0.0,0.070057884,1.0148621,27.859211
198,0.86750567,0.0,0.0,0.0,27.101017
199,0.8657065,0.0,0.0,0.0,27.535023
200,0.86177397,0.0,0.0,0.0,25.025969
201,0.86169523,0.0,0.0,0.0,20.556738
202,0.86130893,0.0,0.31775707,0.043174744,25.916252
203,0.8606211,0.0,0.0,0.0,26.043993
204,0.8550087,0.0,0.83404255,1.1279297,27.453838
205,0.85477686,0.0,0.0,0.0,20.159185
206,0.8505699,0.0,0.0,0.0,24.186352
207,0.8483206,0.0,0.0,0.0,25.273998
208,0.84692115,0.0,0.0,0.0,26.144222
209,0.84323746,0.0,0.025742814,1.1909866,28.694267
210,0.8421977,0.0,0.14685078,0.46632385,23.520216
211,0.8382362,0.0,0.8144289,3.2166138,27.845772
212,0.83810836,0.0,0.0,0.0,28.53008
213,0.8376446,0.0,0.0,0.0,29.453405
214,0.8362152,0.0,0.0,0.0,22.474768
215,0.8360412,0.0,0.0,0.0,23.476198
216,0.83197266,0.0,0.0,0.0,21.249212
217,0.8319332,0.0,0.5542714,3.5959167,25.458637
218,0.83079517,0.0,0.0,0.0,25.531345
219,0.8305825,0.0,0.7756824,0.2564087,21.111113
220,0.82767844,0.0,0.0,0.0,28.616364
221,0.8255712,0.0,0.79263556,3.2172546,26.849024
222,0.8230468,0.0,0.0,0.0,29.36494
223,0.82278425,0.0,0.0,0.0,27.765331
224,0.8181386,0.0,0.0,0.0,22.949984
225,0.8145781,0.0,0.0,0.0,26.156351
226,0.8140056,0.0,0.0,0.0,27.153004
227,0.81315386,0.0,0.0,0.0,23.39551
228,0.8130543,0.0,0.0,0.0,25.169064
229,0.8128003,0.0,0.0,0.0,22.10281
230,0.809446,0.0,0.6372395,0.039993286,23.034693
231,0.8053498,0.0,0.0,0.0,28.331514
232,0.80180347,0.0,0.0,0.0,28.408943
233,0.8017048,0.0,0.0,0.0,21.102987
234,0.8011746,0.0,0.0,0.0,25.90424
235,0.7995295,0.0,0.0,0.0,27.99811
236,0.79760265,0.0,0.0,0.0,20.81395
237,0.7975173,0.0,0.0,0.0,26.945423
238,0.796305,0.0,0.0,0.0,26.582142
239,0.79149604,0.0,0.0,0.0,25.282196
240,0.7906313,0.0,0.0,0.0,21.009886
241,0.7867881,0.0,0.0,0.0,26.553246
242,0.7865512,0.0,0.0,0.0,28.429333
243,0.7856697,0.0,0.009066941,1.1971436,25.126245
244,0.7847901,0.0,0.0,0.0,27.4359
245,0.7833191,0.0,0.007887486,0.6593628,26.372187
246,0.7808143,0.0,0.0,0.0,26.233429
247,0.77545774,0.0,0.0,0.0,28.095163
248,0.7696831,0.0,0.0,0.0,26.423006
249,0.76916206,0.0,0.0,0.0,28.716719
250,0.7670237,0.0,0.0,0.0,23.790655
251,0.7668664,0.0,0.0,0.0,25.74013
252,0.76642597,0.0,0.0,0.0,28.934881
253,0.7620263,0.0,0.0,0.0,28.38772
254,0.7601907,0.0,0.5822611,3.3386078,21.325657
255,0.7515975,0.0,0.0,0.0,22.401148
256,0.7481195,0.0,0.0,0.0,27.000801
257,0.7460625,0.0,0.0,0.0,23.744148
258,0.7457607,0.0,0.0,0.0,27.29758
259,0.74383783,0.0,0.0,0.0,23.75626
260,0.74346566,0.0,0.0,0.0,27.54423
261,0.73953986,0.0,0.0,0.0,24.151981
262,0.7353531,0.0,0.0,0.0,23.410465
263,0.73468244,0.0,0.0,0.0,27.506514
264,0.7336028,0.0,0.0,0.0,25.632484
265,0.7323624,0.0,0.60331935,0.13198853,23.675735
266,0.73129,0.0,0.0,0.0,20.4051
267,0.7307464,0.0,0.0,0.0,28.080254
268,0.7286673,0.0,0.0,0.0,28.947233
269,0.7247258,0.0,0.0,0.0,28.631176
270,0.72193635,0.0,0.0,0.0,22.563198
271,0.72106993,0.0,0.0,0.0,23.9402
272,0.7210282,0.0,0.0,0.0,25.223927
