rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,110.55129,0.0,55.081818,44.530518,24.889029
2,107.01609,0.0,40.701874,33.68579,26.161243
3,104.35393,0.0,57.710392,53.356445,26.380436
4,103.63901,0.0,64.25107,60.61206,25.208294
5,102.10407,0.0,53.149883,56.438354,25.07801
6,100.79982,0.0,67.43239,66.63257,22.835907
7,100.0,0.0,0.0,0.0,28.020662
8,100.0,0.0,0.0,0.0,27.05835
9,100.0,0.0,0.0,0.0,32.272655
10,100.0,0.0,0.0,0.0,30.094389
11,100.0,0.0,0.0,0.0,21.221697
12,100.0,0.0,0.0,0.0,26.889545
13,100.0,0.0,0.0,0.0,40.572556
14,100.0,0.0,0.0,0.0,27.859062
15,100.0,0.0,0.0,0.0,32.128723
16,100.0,0.0,0.0,0.0,28.065002
17,100.0,0.0,0.0,0.0,27.149586
18,100.0,0.0,0.0,0.0,24.710648
19,100.0,0.0,0.0,0.0,29.206032
20,100.0,0.0,0.0,0.0,34.578175
21,100.0,0.0,0.0,0.0,32.307255
22,100.0,0.0,0.0,0.0,27.966423
23,100.0,0.0,0.0,0.0,35.019096
24,100.0,0.0,0.0,0.0,29.751925
25,100.0,0.0,0.0,0.0,30.247097
26,100.0,0.0,0.0,0.0,34.170677
27,100.0,0.0,0.0,0.0,27.054527
28,100.0,0.0,0.0,0.0,29.623293
29,100.0,0.0,0.0,0.0,38.04258
30,100.0,0.0,0.0,0.0,0.0
31,98.69891,0.0,42.30806,43.60913,27.241972
32,94.716515,0.0,53.137165,58.420654,22.121277
33,94.33384,0.0,25.94225,31.608398,32.851036
34,89.93924,0.0,21.820837,31.881592,25.064528
35,88.68622,0.0,37.384953,48.69873,32.37651
36,87.158485,0.0,46.121128,58.962646,27.13854
37,86.1956,0.0,28.257967,42.062378,27.504604
38,86.17351,0.0,43.1906,57.01709,23.079355
39,84.74779,0.0,71.5605,36.709717,23.399687
40,84.60934,0.0,31.812847,47.20349,23.495699
41,83.62565,0.0,8.647653,25.021973,34.743717
42,81.670204,0.0,21.387127,39.71692,31.107834
43,81.370544,0.0,42.630066,61.25952,24.896578
44,79.4611,0.0,47.392265,67.93115,29.763117
45,78.75485,0.0,29.481659,50.726807,23.632105
46,78.27652,0.0,19.163952,40.88745,27.242077
47,76.92575,0.0,52.83257,78.77429,25.548336
48,76.45252,0.0,49.191044,72.738525,25.610035
49,76.202576,0.0,28.65582,52.453247,38.65352
50,75.58219,0.0,66.00156,38.683716,22.099152
51,74.39751,0.0,22.403597,48.006104,31.753569
52,74.39176,0.0,72.39811,98.00635,25.620949
53,74.316475,0.0,15.243482,40.927002,34.140007
54,74.17989,0.0,36.692593,62.512695,30.312757
55,73.96599,0.0,53.457935,79.49194,29.58869
56,73.679474,0.0,39.152367,65.4729,27.325745
57,73.464386,0.0,41.41349,67.9491,32.42273
58,71.89808,0.0,32.45717,60.559082,28.313148
59,70.52155,0.0,49.605778,79.08423,23.117155
60,69.929726,0.0,47.03657,36.705322,18.03083
61,67.29793,0.0,59.348225,92.05029,25.94859
62,65.63009,0.0,35.84738,70.217285,30.759832
63,65.20692,0.0,44.649956,32.102783,24.898277
64,65.14848,0.0,61.966843,109.133545,22.14588
65,62.683296,0.0,60.85957,98.17627,22.82204
66,62.523296,0.0,30.14696,67.62366,27.78308
67,62.202305,0.0,47.961582,85.75928,25.261812
